Solution,Power,Latency,Cost
0,1254.3556854300712,2711624.496114913,1455.1686770581564
1,2440.381018848316,379997.287488813,1630.994409702992
2,2909.414649494252,16503.18851969834,1780.0448884183836
3,3277.028539966028,1246.6729026266262,2071.076152404543
4,1320.0642450233424,2366663.1274316725,1443.0227961617713
5,4094.227780450407,2272.3361673749087,1723.7804217467155
6,3666.641211415677,88749.64269039522,1708.8103927663778
7,3264.0319910538556,1793.7228537203991,1879.4855915616974
8,3417.736200266301,8445.611683058756,1847.1333357276276
9,2528.5072279160736,111035.64993594166,1746.6718650258078
10,2763.547290347068,54843.912598380346,1774.0131956856242
11,3493.6305434349238,3448.7476306821122,1822.886724586631
12,2343.1280735899554,284211.0390088433,1708.1931075382952
13,2947.4396389802723,168164.15010362578,1695.1557942799777
14,4034.849642548785,2643.758507967018,1803.6511770781487
15,1431.6800201312387,3339891.0033022845,1425.767044805948
16,3389.58500391604,43818.5674014582,1758.262089585645
17,1379.493680489615,3647505.925249948,1378.796014667383
18,2861.410231981076,169561.88262355415,1691.3411985553237
19,3484.268386863923,1093.7170577088023,1850.0616579033929
20,1449.1298435867238,2641470.1581959026,1413.5869917863977
21,3178.8645160080027,102710.10253266645,1629.1210270546928
22,2645.5011941133976,209348.25867418406,1714.3004431847912
23,2620.521306808637,309995.5168677824,1690.8921796129607
