Solution,Power,Latency,Cost
0,337.2504973114015,317438.429050892,211.93870430329554
1,337.2504973114015,317438.429050892,211.93870430329554
2,337.2504973114015,317438.429050892,211.93870430329554
3,381.25565099452893,246305.02604633322,368.1500719650276
4,308.83321548165225,383407.2358255851,213.97740648539337
5,337.2504973114015,317438.429050892,211.93870430329554
6,337.2504973114015,317438.429050892,211.93870430329554
7,249.16790554688058,202830.80197472466,451.0340610545367
8,357.5004366116726,292754.50748533296,344.7596038282998
9,337.2504973114015,317438.429050892,211.93870430329554
10,337.2504973114015,317438.429050892,211.93870430329554
11,337.2504973114015,317438.429050892,211.93870430329554
12,337.2504973114015,317438.429050892,211.93870430329554
13,337.2504973114015,317438.429050892,211.93870430329554
14,337.2504973114015,317438.429050892,211.93870430329554
15,337.2504973114015,317438.429050892,211.93870430329554
16,275.94827919450637,104706.7059749772,484.0586032466116
17,337.2504973114015,317438.429050892,211.93870430329554
18,337.2504973114015,317438.429050892,211.93870430329554
19,337.2504973114015,317438.429050892,211.93870430329554
20,231.52435033289456,327890.42240096576,464.8062952013708
21,337.2504973114015,317438.429050892,211.93870430329554
22,337.2504973114015,317438.429050892,211.93870430329554
23,337.2504973114015,317438.429050892,211.93870430329554
24,337.2504973114015,317438.429050892,211.93870430329554
25,337.2504973114015,317438.429050892,211.93870430329554
26,231.52435033289456,327890.42240096576,464.8062952013708
27,299.9361448605364,433284.41122240917,292.26307590414825
28,247.90000462590535,298061.86363123136,440.25766958766735
29,337.2504973114015,317438.429050892,211.93870430329554
30,337.2504973114015,317438.429050892,211.93870430329554
31,220.36743645980548,352435.72573820193,444.47658885967
32,337.2504973114015,317438.429050892,211.93870430329554
33,337.2504973114015,317438.429050892,211.93870430329554
34,337.2504973114015,317438.429050892,211.93870430329554
35,337.2504973114015,317438.429050892,211.93870430329554
36,337.2504973114015,317438.429050892,211.93870430329554
37,236.18457717746338,576633.5611108824,420.72907041043976
38,337.2504973114015,317438.429050892,211.93870430329554
39,337.2504973114015,317438.429050892,211.93870430329554
40,337.2504973114015,317438.429050892,211.93870430329554
41,337.2504973114015,317438.429050892,211.93870430329554
42,337.2504973114015,317438.429050892,211.93870430329554
43,337.2504973114015,317438.429050892,211.93870430329554
44,337.2504973114015,317438.429050892,211.93870430329554
45,472.6673376363236,149479.73283832084,433.189613499856
46,255.2158652202337,366766.6313667902,439.0685780458834
47,337.2504973114015,317438.429050892,211.93870430329554
48,273.0917130506463,464934.079065416,216.00349810926406
49,337.2504973114015,317438.429050892,211.93870430329554
