Solution,Power,Latency,Cost
0,839.3988498382995,553568.3016129386,940.9168284557335
1,444.87096840359317,2818257.7822509035,453.86935155200433
2,847.9503243920475,1073643.6133912916,924.8989322576534
3,420.86180089635604,2960974.1906576357,455.340783417982
4,406.4767923253473,3214102.9048729655,453.88341220216705
5,394.62066186946566,3629230.4476568643,449.82062046338274
6,375.5890292155413,4182735.285375719,444.9581000528115
7,385.2123737186048,4846966.618322822,442.57416350760207
8,731.049801227294,929780.805001542,961.9011090621576
9,683.8681752080709,3287831.605697336,440.72817692195315
10,718.7698119704746,1399031.688813243,968.2434073451183
11,698.4388335512689,1243535.1009885443,1014.1008618401626
12,635.7458642199496,2559816.834301374,672.8863635015318
13,813.3970380683163,1087331.564627913,944.2008239581165
14,694.5913873712369,1214424.0277575548,1019.141717425455
15,693.9775803406682,934684.2406004516,1048.5047360542565
16,736.4750612218603,705241.9985296838,1086.764097072137
17,738.1341932267013,739936.1227095604,1021.4346778366346
18,679.5698407229377,1565600.608128528,1032.9767900781426
19,759.8457754932572,491208.1517897331,1079.0877809670997
20,756.6743878273746,661012.9140529754,1018.5697661399108
21,787.7490735922399,358373.91231939517,1064.167180111019
22,825.428652171005,342920.36648654065,1032.5326328114936
23,813.5916096036239,1236802.11293187,928.3569197225654
24,362.2164058547798,5445241.4205944445,434.0180192379994
25,340.0923291435784,9253986.244400311,444.4732978511353
26,1543.5387152938426,275.78625211089656,1535.5287934571897
27,1849.7222318886836,92716.00061929431,1142.5782468209159
28,2299.397493942191,889.1210636691947,1278.7664204670134
29,736.4235737622234,860212.4435165096,992.5956686687275
30,2115.6475533208304,126612.04935103848,1140.892546706246
31,2879.759661705148,808.5080732938009,1333.7033534051031
32,1162.2727371165536,248.42408227372272,1540.8559971317118
33,1621.9228008498,246943.38183502984,1102.2140913275073
34,846.401487422186,168609.69748655232,1114.0880101082826
35,2251.442429110739,10526.245444693835,1235.78721077771
36,2027.5438346135659,1268.8151044226806,1254.8301676209246
37,844.7750717474772,165362.8304997136,1114.2679511855663
38,3109.957571344261,748.2382244654452,1190.457486661034
39,1692.4959536357171,33886.394613867524,1147.2572743621686
40,1384.2905678493182,1083301.796490054,915.3689307420931
41,1855.4948218785505,126166.76130895034,1142.3507564748202
42,1119.5102245478452,162646.72042418603,1145.8409215619417
43,2850.783649832037,14876.440311807799,1140.17502106349
44,1257.4074644997322,392918.2123441304,1012.582622381449
45,1149.2233641369069,109539.83946015593,1150.6046792672369
46,1509.3699581852152,261308.3935516571,1103.9311814182486
