epoch,fitness
0,44.69646393980616
1,44.69646393980616
2,44.69646393980616
3,44.54053350046858
4,44.54053350046858
5,44.54053350046858
6,43.55484431208324
7,43.55484431208324
8,43.55484431208324
9,42.39996163778993
10,42.39996163778993
11,42.19196192704229
12,42.19196192704229
13,41.8305255031815
14,41.8305255031815
15,41.8305255031815
16,41.8305255031815
17,41.8305255031815
18,41.8305255031815
19,41.8305255031815
20,41.8305255031815
21,41.8305255031815
22,41.8305255031815
23,41.8305255031815
24,41.8305255031815
25,41.8305255031815
26,41.8305255031815
27,41.8305255031815
28,41.8305255031815
29,41.8305255031815
30,41.8305255031815
31,41.145482524922464
32,41.145482524922464
33,41.145482524922464
34,41.145482524922464
35,41.145482524922464
36,41.145482524922464
37,41.145482524922464
38,41.145482524922464
39,41.145482524922464
40,40.9156772265495
41,40.9156772265495
42,40.9156772265495
43,40.688478041621245
44,40.688478041621245
45,40.688478041621245
46,40.688478041621245
47,40.688478041621245
48,40.688478041621245
49,40.59497979357506
50,40.59497979357506
51,40.59497979357506
52,40.59497979357506
53,40.59497979357506
54,40.59497979357506
55,40.59497979357506
56,40.59497979357506
57,40.59497979357506
58,40.59497979357506
59,40.59497979357506
60,40.59497979357506
61,40.59497979357506
62,40.59497979357506
63,40.59497979357506
64,40.59497979357506
65,40.59497979357506
66,40.59497979357506
67,40.59497979357506
68,40.59497979357506
69,40.59497979357506
70,40.59497979357506
71,40.59497979357506
72,40.59497979357506
73,40.59497979357506
74,40.59497979357506
75,40.59497979357506
76,40.59497979357506
77,40.59497979357506
78,40.59497979357506
79,40.59497979357506
80,40.59497979357506
81,40.59497979357506
82,40.59497979357506
83,40.59497979357506
84,40.59497979357506
85,40.59497979357506
86,40.59497979357506
87,40.380689234545585
88,40.380689234545585
89,40.380689234545585
90,40.380689234545585
91,40.380689234545585
92,40.380689234545585
93,40.380689234545585
94,39.50780728426388
95,39.50780728426388
96,39.50780728426388
97,39.50780728426388
98,39.50780728426388
99,39.50780728426388
100,39.50780728426388
101,39.50780728426388
102,39.50780728426388
103,39.50780728426388
104,39.50780728426388
105,39.50780728426388
106,39.50780728426388
107,39.50780728426388
108,39.50780728426388
109,39.50780728426388
110,39.50780728426388
111,39.50780728426388
112,39.50780728426388
113,39.50780728426388
114,39.50780728426388
115,39.266625533875256
116,39.266625533875256
117,39.266625533875256
118,39.266625533875256
119,39.266625533875256
120,39.266625533875256
121,39.266625533875256
122,39.266625533875256
123,39.266625533875256
124,39.266625533875256
125,39.266625533875256
126,39.266625533875256
127,39.266625533875256
128,39.266625533875256
129,39.266625533875256
130,39.266625533875256
131,39.266625533875256
132,39.266625533875256
133,39.266625533875256
134,39.266625533875256
135,39.266625533875256
136,39.266625533875256
137,39.266625533875256
138,39.266625533875256
139,39.266625533875256
140,39.266625533875256
141,39.266625533875256
142,39.266625533875256
143,39.266625533875256
144,39.266625533875256
145,39.266625533875256
146,39.266625533875256
147,39.266625533875256
148,39.266625533875256
149,39.266625533875256
150,39.266625533875256
151,39.266625533875256
152,39.266625533875256
153,39.266625533875256
154,39.266625533875256
155,39.266625533875256
156,39.266625533875256
157,39.266625533875256
158,39.266625533875256
159,39.266625533875256
160,39.266625533875256
161,39.266625533875256
162,39.266625533875256
163,39.266625533875256
164,39.266625533875256
165,39.266625533875256
166,39.266625533875256
167,39.266625533875256
168,39.266625533875256
169,39.266625533875256
170,39.266625533875256
171,39.266625533875256
172,39.266625533875256
173,39.266625533875256
174,39.266625533875256
175,39.266625533875256
176,39.266625533875256
177,39.266625533875256
178,39.266625533875256
179,39.266625533875256
180,39.266625533875256
181,39.266625533875256
182,39.266625533875256
183,39.266625533875256
184,39.266625533875256
185,39.266625533875256
186,39.266625533875256
187,39.266625533875256
188,39.266625533875256
189,39.266625533875256
190,39.266625533875256
191,39.266625533875256
192,39.266625533875256
193,39.266625533875256
194,39.266625533875256
195,39.266625533875256
196,39.266625533875256
197,39.266625533875256
198,39.266625533875256
199,39.266625533875256
200,39.266625533875256
201,39.266625533875256
202,39.266625533875256
203,39.266625533875256
204,39.266625533875256
205,39.266625533875256
206,39.266625533875256
207,39.266625533875256
208,39.266625533875256
209,39.266625533875256
210,39.266625533875256
211,39.266625533875256
212,39.266625533875256
213,39.266625533875256
214,39.266625533875256
215,39.266625533875256
216,39.266625533875256
217,39.266625533875256
218,39.266625533875256
219,39.266625533875256
220,39.266625533875256
221,39.266625533875256
222,39.266625533875256
223,39.266625533875256
224,39.266625533875256
225,39.266625533875256
226,39.266625533875256
227,39.266625533875256
228,39.266625533875256
229,39.266625533875256
230,39.266625533875256
231,39.266625533875256
232,39.266625533875256
233,39.266625533875256
234,39.266625533875256
235,39.266625533875256
236,39.266625533875256
237,39.266625533875256
238,39.266625533875256
239,39.266625533875256
240,39.266625533875256
241,39.266625533875256
242,39.266625533875256
243,39.266625533875256
244,39.266625533875256
245,39.266625533875256
246,39.266625533875256
247,39.266625533875256
248,39.266625533875256
249,39.266625533875256
250,39.266625533875256
251,39.266625533875256
252,39.266625533875256
253,39.266625533875256
254,39.266625533875256
255,39.266625533875256
256,39.266625533875256
257,39.266625533875256
258,39.266625533875256
259,39.266625533875256
260,39.266625533875256
261,39.266625533875256
262,39.266625533875256
263,39.266625533875256
264,39.266625533875256
265,39.266625533875256
266,39.266625533875256
267,39.266625533875256
268,39.266625533875256
269,39.266625533875256
270,39.266625533875256
271,39.266625533875256
272,39.266625533875256
273,39.266625533875256
274,39.266625533875256
275,39.266625533875256
276,39.266625533875256
277,39.266625533875256
278,39.266625533875256
279,39.266625533875256
280,39.266625533875256
281,39.266625533875256
