epoch,fitness
0,277308.9540252366
1,40176.01874355838
2,2131.04513218991
3,2131.04513218991
4,2131.04513218991
5,2131.04513218991
6,633.5575264028091
7,633.5575264028091
8,568.0554903226952
9,495.6587122258271
10,495.6587122258271
11,495.6587122258271
12,495.6587122258271
13,495.6587122258271
14,495.6587122258271
15,495.6587122258271
16,495.6587122258271
17,495.6587122258271
18,495.6587122258271
19,495.6587122258271
20,495.6587122258271
21,489.03499965818514
22,489.03499965818514
23,489.03499965818514
24,489.03499965818514
25,451.1386013907234
26,451.1386013907234
27,451.1386013907234
28,451.1386013907234
29,451.1386013907234
30,451.1386013907234
31,451.1386013907234
32,451.1386013907234
33,451.1386013907234
34,451.1386013907234
35,423.68586861572214
36,423.68586861572214
37,423.68586861572214
38,325.5570489876751
39,325.5570489876751
40,325.5570489876751
41,315.6001413899078
42,315.6001413899078
43,315.6001413899078
44,311.7252705053254
45,311.7252705053254
46,311.7252705053254
47,311.7252705053254
48,311.7252705053254
49,311.7252705053254
50,274.1198596184317
51,274.1198596184317
52,274.1198596184317
53,274.1198596184317
54,274.0104360378082
55,274.0104360378082
56,274.0104360378082
57,274.0104360378082
58,274.0104360378082
59,274.0104360378082
60,274.0104360378082
61,266.0972806826001
62,266.0972806826001
63,266.0972806826001
64,266.0972806826001
65,266.0972806826001
66,266.0972806826001
67,266.0972806826001
68,266.0972806826001
69,266.0972806826001
70,266.0972806826001
71,266.0972806826001
72,266.0972806826001
73,266.0972806826001
74,266.0972806826001
75,266.0972806826001
76,266.0972806826001
77,266.0972806826001
78,266.0972806826001
79,266.0972806826001
80,266.0972806826001
81,266.0972806826001
82,266.0972806826001
83,250.74151488570368
84,250.74151488570368
85,250.74151488570368
86,250.74151488570368
87,250.74151488570368
88,250.74151488570368
89,250.74151488570368
90,250.74151488570368
91,250.74151488570368
92,250.74151488570368
93,250.74151488570368
94,250.74151488570368
95,250.74151488570368
96,250.74151488570368
97,250.74151488570368
98,250.74151488570368
99,250.74151488570368
100,250.74151488570368
101,250.74151488570368
102,250.74151488570368
103,250.74151488570368
104,250.74151488570368
105,250.74151488570368
106,250.74151488570368
107,250.74151488570368
108,250.74151488570368
109,250.74151488570368
110,249.22843088270332
111,249.22843088270332
112,232.87795721595765
113,223.92674243981793
114,223.92674243981793
115,223.92674243981793
116,223.92674243981793
117,223.92674243981793
118,223.92674243981793
119,223.92674243981793
120,223.92674243981793
121,223.92674243981793
122,223.92674243981793
123,223.92674243981793
124,223.92674243981793
125,223.92674243981793
126,223.92674243981793
127,223.92674243981793
128,223.92674243981793
129,223.92674243981793
130,223.92674243981793
131,223.92674243981793
132,223.92674243981793
133,223.92674243981793
134,223.92674243981793
135,223.92674243981793
136,223.92674243981793
137,223.92674243981793
138,223.92674243981793
139,223.92674243981793
140,223.92674243981793
141,223.92674243981793
142,223.92674243981793
143,223.92674243981793
144,221.68098758009168
145,221.68098758009168
146,221.68098758009168
147,221.68098758009168
148,221.68098758009168
149,221.68098758009168
150,221.68098758009168
151,221.68098758009168
152,221.68098758009168
153,221.68098758009168
154,221.68098758009168
155,221.68098758009168
156,221.68098758009168
157,221.68098758009168
158,221.68098758009168
159,221.68098758009168
160,221.68098758009168
161,221.68098758009168
162,221.68098758009168
163,221.68098758009168
164,221.68098758009168
165,221.68098758009168
166,221.68098758009168
167,221.68098758009168
168,221.68098758009168
169,221.68098758009168
170,221.68098758009168
171,221.68098758009168
172,221.68098758009168
173,221.68098758009168
174,221.68098758009168
175,221.68098758009168
176,221.68098758009168
177,221.68098758009168
178,221.68098758009168
179,221.68098758009168
180,221.68098758009168
181,221.68098758009168
182,221.68098758009168
183,221.68098758009168
