Task,Model,ER-MEAN,ER-CV,GD-MEAN,GD-CV,IGD-MEAN,IGD-CV,STE-MEAN,STE-CV,HV-MEAN,HV-CV,HAR-MEAN,HAR-CV
100,NSGA-III,0.1477386934673367,0.2657418365255048,10.19448952018887,0.430972068952717,29729.591344543616,3.262511022634599e-05,0.2406914744193394,0.5227004626871027,651569929981.9055,0.081239331240757,0.5102588186652134,0.0812393312407571
100,NSGAII_SDE,0.085929648241206,0.4113984172388668,6.191661709850416,0.4579934008361745,29729.79593126835,4.991215916324872e-05,0.633436203140106,1.6920361343025774,709598528900.5996,0.028989164551998,0.5557022975161674,0.028989164551998
100,MO-PSO-RI,0.0879396984924623,0.1580493335535923,343.12198501605786,0.7305695872007563,24095.86623802848,0.0457563371176963,996.9900732752257,0.9702805191954368,820700049045.487,0.0452351537000401,0.642708354444875,0.0452351537000401
100,MO_ILCO,0.029145728643216,0.7507427950716289,1010.7684718314988,2.546968829775601,23597.022670429087,0.3108534011492193,77606.50999099125,1.948078268853922,947263672241.2312,0.1369170387746758,0.7418231261465758,0.1369170387746758
100,MO-ALO,0.2170854271356784,0.0535918375129177,2762.4402366768463,0.3013370853917846,3226.07328894913,0.6064868598832862,2573.084308310132,0.619825583950848,1238220069679.756,0.0044726570581555,0.9696775141540008,0.0044726570581555
100,MO-SSA,0.1874371859296482,0.1217110934350259,6335.975651692445,1.5601879522024709,7167.213771656992,0.4546542110352078,11163.605761421277,1.2062879354589449,1221681162232.0002,0.0097224992702963,0.9567255300491792,0.0097224992702963
100,NS-SSA,0.2437185929648241,0.0280442690901761,1615.5938837388762,1.6576436939090915,15255.887206476487,0.3705954111261519,10513.289771529577,1.1938033335046057,1192224503892.277,0.0144998275261441,0.9336573696037316,0.0144998275261441
100,Improved-NSGA-III,0.214070351758794,0.0557480849156709,9.179331532065154,0.1911330425346648,29725.57974309799,4.768845486420448e-05,0.2200620756086888,0.449284122095604,656808699796.0349,0.0307240401216059,0.514361415138152,0.0307240401216059
150,NSGA-II,0.1258241758241758,0.258676038770653,52.61351944782623,0.1263957504643954,60710.23941294152,1.4871609287636866e-05,0.5083668399874812,1.2894745326192258,8358739440939.99,0.0215314986582465,0.5900321883436493,0.0215314986582465
150,NSGA-III,0.1439560439560439,0.1436250971162349,45.40277444431083,0.0697334755921625,60709.57409096031,1.3654768624484902e-05,0.3340811784158533,0.596601985079845,8177130005462.856,0.0407604807619788,0.5772126222600846,0.0407604807619788
150,NSGAII_SDE,0.1159340659340659,0.2667956008537928,53.56630997160895,0.1407586586539682,60709.74238698088,1.3733811401843735e-05,0.57238718513587,0.7780268220736587,8372395283154.217,0.0375319189364178,0.5909961359008458,0.0375319189364178
150,MO-PSO-RI,0.1,0.1470229468160401,483.0778832208166,0.3356440627212439,47967.84040786363,0.061350465441253,2698.035895806657,0.7774708409675752,8721583664354.596,0.0189025548581881,0.6156448746442401,0.0189025548581881
150,MO_ILCO,0.0604395604395604,0.4979295977319691,1731.341338883965,1.5345488551119268,50021.35992485015,0.2537268566536872,88836.82044394281,1.5862026326887058,10380702841855.654,0.1924892477788042,0.7327598685904779,0.1924892477788041
150,MO-ALO,0.239010989010989,0.0536672070341551,8790.370547622862,0.977034001840499,8980.328955653524,0.7123717566963346,3121.827620848749,0.9010581650123876,13791173054219.62,0.0066743799044929,0.9735003793935808,0.0066743799044929
150,MO-SSA,0.2049450549450549,0.16528753503269,8134.044231138333,2.291866842534777,14822.229294781002,0.3939618443753515,18806.66724998238,0.7192982494881209,13743439345532.393,0.0116144254505332,0.9701309210208824,0.0116144254505332
150,NS-SSA,0.2653846153846154,0.0227743271221532,990.566798576015,1.2418724094231453,30092.130218807582,0.4230807658405637,8065.585684791125,1.347232807233652,13527894063439.8,0.0166621169699805,0.9549158691127756,0.0166621169699806
150,Improved-NSGA-III,0.2335164835164835,0.0715619121211555,24.502640419847264,0.2679201070754137,60691.98210409762,0.0004868842223676,2.5503400545929606,2.654200845017325,7603414620780.373,0.0462061682099717,0.5367148239613788,0.0462061682099718
200,NSGA-II,0.0854625550660792,0.3587569616763983,79.71543691366011,0.3138896967437086,100053.29296265249,8.728130900360506e-06,0.4304873264936632,0.5164977536465131,74756003469865.56,0.047502153847813,0.5108119681176555,0.0475021538478131
200,NSGA-III,0.0907488986784141,0.4994105300820071,82.00522306964487,0.3816370244685237,100052.04414133304,1.374313118244282e-05,0.6976653493768021,1.1187741130251438,73087506720687.23,0.0337515404685361,0.4994110361699057,0.0337515404685362
200,NSGAII_SDE,0.0955947136563876,0.2171773579345286,71.6384027928445,0.160193510788323,100051.73843297071,1.4235399077206782e-05,0.4173770380517144,0.6388023337912958,74336219026552.73,0.0451331647111779,0.5079435574520127,0.0451331647111779
200,MO-PSO-RI,0.0920704845814977,0.1442565878629793,795.563385614339,0.330250611848832,78816.49307589652,0.0383759535440562,2809.972691217346,0.9018988004371084,85962802076579.69,0.0239590914236163,0.5873886520879463,0.0239590914236163
200,MO_ILCO,0.0431718061674008,0.4693877551020408,985.5866012512404,2.20302896344497,82077.5506465591,0.2830493222352057,104345.36061216467,1.6181073105705532,113919215709207.05,0.1516198123392684,0.7784163957654175,0.1516198123392684
200,MO-ALO,0.1863436123348017,0.0770047161933916,14701.007780016564,0.6429183516037784,9479.931295667617,0.3343600819041729,8189.225832545087,1.1052015277759686,142270584263658.3,0.0062405224842526,0.9721428885943996,0.0062405224842526
200,MO-SSA,0.1444933920704846,0.0990736390809263,4299.105406483572,0.8265565763589395,26546.45149877521,0.7034949485046991,14806.966695336285,0.9242629633599762,142796901311745.06,0.0139615536783531,0.975739242528642,0.0139615536783531
200,NS-SSA,0.211453744493392,0.0335927406179106,180348.5322245583,2.9781723790325745,43282.59182921609,0.5315614557596522,10355.02859583063,2.1498247348267063,140504977658037.52,0.0162138954766686,0.9600783995463428,0.0162138954766686
200,Improved-NSGA-III,0.1863436123348017,0.0852703962027018,63.21970976335189,0.4724323292148737,100032.9991119949,0.0002738521207453,2.2093132305280205,2.585199044331001,68497599053480.79,0.0566842229131073,0.4680479394266569,0.0566842229131073
250,NSGA-II,0.1085227272727272,0.3101403815627201,85.93875910855401,0.1463745599228237,245880.43854424052,5.4976264706181615e-06,0.7451156741571872,0.7230915965766506,191119560084571.12,0.048733017379591,0.4476963828060764,0.048733017379591
250,NSGA-III,0.1261363636363636,0.3488010933802872,84.93762882919725,0.2299716466480165,245879.1326490369,8.12072182922351e-06,0.5806592463478932,0.4865809984125296,195454801869207.03,0.0307020390221589,0.4578516597683738,0.0307020390221589
250,NSGAII_SDE,0.0875,0.2308621926575478,94.37403632855896,0.1067821238781083,245879.6908674556,5.254990216151966e-06,0.8432076073844754,0.6476931897548877,189266152070907.44,0.0532263655767305,0.443354786042177,0.0532263655767305
250,MO-PSO-RI,0.1130681818181818,0.2040597035602708,1927.147920737328,0.2867404259580449,199620.15644080972,0.0382105185291164,6925.60332021543,1.1528965379694458,240165923748106.0,0.0229317116446273,0.5625871851511608,0.0229317116446273
250,MO_ILCO,0.0636363636363636,0.5892857142857142,1077.1681109376564,1.2495197393308266,196296.677043675,0.3460393115113709,351342.98117234005,2.104468656668001,304699870644402.6,0.2653228252213318,0.7137575550540987,0.2653228252213319
250,MO-ALO,0.2534090909090909,0.0560089506582815,23951.967400328787,0.3086414622132438,26729.6381993337,0.4232795133970969,13810.437696817296,0.7797726925082569,412271252218487.8,0.0063492933693521,0.9657428484634152,0.0063492933693521
250,MO-SSA,0.2136363636363636,0.0725435196648183,28737.224872349547,1.5359800933978418,49204.43009797555,0.6510985018954315,31492.50603472472,1.2239030251512124,417745340355652.4,0.0114600676050213,0.9785658659352312,0.0114600676050213
250,NS-SSA,0.2744318181818181,0.0382322677279904,281885.3080332575,2.81352942565702,78243.49535534871,0.643160357852871,42418.0783112191,1.013345338751292,411600368354179.4,0.0206218524512903,0.9641713071768984,0.0206218524512903
250,Improved-NSGA-III,0.2397727272727272,0.0826331553277852,67.90164546247416,0.1055431362247205,245867.92886458145,2.151911204178192e-05,0.3572465490723356,0.6306812582355007,187795521013868.25,0.0426087724643313,0.4399098419224471,0.0426087724643313
300,NSGA-II,0.103125,0.2871601876480517,111.23707262572796,0.1681115009363305,431605.7779168557,3.714504881359714e-06,0.7827186858232745,0.5335967055607258,168666934860039.2,0.0425192443425563,0.4209375295699339,0.0425192443425563
300,NSGA-III,0.12,0.2315219871968007,105.64462568775576,0.1198480341335839,431605.12892951386,3.991627225639175e-06,0.4157631240161052,0.5090351766241684,173315400074337.5,0.05297410178804,0.4325385790893444,0.05297410178804
300,NSGAII_SDE,0.106875,0.2568443421754122,106.61973202433995,0.1514918086089196,431604.7017494724,5.096416851928866e-06,0.9116910058602812,0.5260189402298231,164906511221554.72,0.040530542444176,0.4115527415091707,0.040530542444176
300,MO-PSO-RI,0.13,0.1212453866626777,6111.8962035896175,0.1113751406101237,354187.5184829647,0.0290274805729628,4866.0778065778,0.9698523148273744,224752532435175.6,0.0301729687966853,0.5609088458645111,0.0301729687966853
300,MO_ILCO,0.05625,0.5282161921779872,1400.5003641845103,1.4329762553545,369931.9604774269,0.2643298935125334,194992.3342601795,1.6106573620313844,325738969910949.6,0.1006473992062889,0.8129379797691211,0.1006473992062889
300,MO-ALO,0.27125,0.0758621089085452,17636.709680829812,0.3778372373830774,42210.02818197409,0.4378487890336121,20531.835462618445,1.1585544876730998,393729109598401.06,0.0067389895650476,0.98261914139632,0.0067389895650476
300,MO-SSA,0.22875,0.2250410959778579,34520.8283599774,1.8873112376568355,87967.09482680254,0.702688365023594,42001.395923871816,1.24438354817618,391501160908577.1,0.0297087821685527,0.97705890981755,0.0297087821685528
300,NS-SSA,0.2975,0.0452534857742395,47327.36688378935,2.042374187924579,149051.18649258005,0.4694039189738261,80910.6595793088,1.1065560726019463,389059845712733.25,0.0099307292176798,0.9709661851925798,0.0099307292176798
300,Improved-NSGA-III,0.2556249999999999,0.1101330623917379,177.61975606629414,1.3361459784643572,431456.3350394349,0.0007188335722736,15.133236549566591,1.962603608070573,168209245410425.6,0.0517896206235684,0.4197952863294882,0.0517896206235684
350,NSGA-II,0.1059171597633135,0.211185007502076,109.32465097931916,0.0834355481251628,605197.9432426405,4.4158102434179575e-06,0.6418884255753847,0.5354488550562931,137754615656949.48,0.0352728366076057,0.3981000621968897,0.0352728366076057
350,NSGA-III,0.1094674556213018,0.4167774384043509,121.6519223749661,0.1956681073110225,605197.7199649417,3.484197131198181e-06,0.6913094586112637,0.5450435719911654,148920478482323.6,0.0556683907821362,0.4303685322155865,0.0556683907821362
350,NSGAII_SDE,0.0852071005917159,0.2638888888888889,130.2366030811441,0.1564646168508297,605198.7360798249,1.9378924167910806e-06,0.8784307867708041,0.8087217574506941,137052376539022.28,0.0625380356010037,0.3960706460848365,0.0625380356010037
350,MO-PSO-RI,0.1343195266272189,0.1246781647408361,14410.65508149441,0.131701281710747,509586.3652466204,0.0165947073314101,3183.858359222472,0.7026886720057749,193455325293424.44,0.0242194331567125,0.5590707553743341,0.0242194331567125
350,MO_ILCO,0.0928994082840236,0.3703590257352007,5236.728604013776,0.8056949102204602,468004.86563906894,0.3559828294495266,210605.18492367963,1.707610151386435,230373879758071.0,0.2656607906908996,0.6657624895024717,0.2656607906908997
350,MO-ALO,0.250887573964497,0.06077405059776,27572.49268042291,0.7991993816414885,66748.1076955006,0.7016192189719325,49408.1591041342,1.1500798192875283,342538940639165.2,0.0037512503658235,0.9899107403623976,0.0037512503658235
350,MO-SSA,0.1437869822485207,0.5063735424639039,16208.045019290324,0.6092882981289914,62596.90902642065,0.5465756995700765,47181.17397688921,0.8519824074325631,344772913097748.94,0.0301383871742753,0.9963667459957992,0.0301383871742753
350,NS-SSA,0.2869822485207101,0.0481345052780567,5904.062375179478,0.5329842349178926,234913.664821286,0.572186229478684,66509.69293484424,1.106879679655104,334926263038242.4,0.0152204481699007,0.967910697663579,0.0152204481699007
350,Improved-NSGA-III,0.2526627218934911,0.081160297195145,151.87073762680166,0.9813502066288878,605103.2303747421,0.000313902108906,4.713175915409829,1.849190113202178,148170220639224.25,0.0230937238124776,0.4282003457444679,0.0230937238124776
400,NSGA-II,0.1395833333333333,0.2020292587487259,131.6940858396651,0.0986303225139716,828120.3764570284,2.1597322466153984e-06,0.5065597476525946,0.544644173522982,251543569597475.03,0.0522491221995067,0.410973032568163,0.0522491221995067
400,NSGA-III,0.1194444444444444,0.2218463259109176,137.69787887550734,0.139921255640682,828119.6626572419,2.1903716426477914e-06,0.7011541433816748,0.6010668238601267,247070048904238.2,0.0776256947730305,0.4036641740332459,0.0776256947730305
400,NSGAII_SDE,0.1173611111111111,0.2516706546525057,154.89610439693348,0.18624732459722,828118.4909106863,3.013343035258622e-06,1.1452138599524615,0.619797811970341,230928908542820.3,0.0427538050313752,0.3772927052095528,0.0427538050313752
400,MO-PSO-RI,0.1583333333333333,0.1356107441556167,33317.826248227524,0.2409292043465521,698073.9514856095,0.0274126176554322,5989.805930244375,0.7499540596699702,338017101949346.1,0.0231920655676704,0.552253884566879,0.0231920655676704
400,MO_ILCO,0.0770833333333333,0.4234234234234234,2990.0478740111384,2.7701778071890018,768264.0144547895,0.1818685030210675,169696.2775150925,2.643283260731348,524365666568481.1,0.1917683134562402,0.8567110203179608,0.1917683134562402
400,MO-ALO,0.2944444444444444,0.1284024300831717,32242.92606859885,0.2291260516402848,78308.51163680435,0.6967451320685157,20680.39505086033,0.6302483603529724,614465048249778.8,0.0104779482936986,1.0039158015068932,0.0104779482936986
400,MO-SSA,0.1701388888888889,0.6117685221536349,82044.18613650008,1.064174308001992,104873.61847343412,0.4613410569328308,135008.10907320183,1.580125151568534,620642814876513.0,0.0131618022283074,1.0140090648296254,0.0131618022283074
400,NS-SSA,0.3326388888888889,0.0563674321503131,13188.758729431074,0.4558156809711194,343016.2275213656,0.6141365822401534,138916.42838596422,1.0529983250498216,597486148962931.8,0.0125820805811233,0.9761755983255872,0.0125820805811233
400,Improved-NSGA-III,0.2805555555555555,0.0880019249239167,149.48251792854737,0.3669695321484788,828039.1071367485,0.0001613776177801,16.36981052329175,2.158661849962779,257152065477526.8,0.0540005819210507,0.4201362187456482,0.0540005819210507
450,NSGA-II,0.1495867768595041,0.250087741386879,157.90531299866112,0.123708156028938,1036859.764417121,2.6341936258799857e-06,1.741539818000294,1.1888005417936969,617367800094209.4,0.0428272503034334,0.4254384662467382,0.0428272503034334
450,NSGA-III,0.1247933884297521,0.2737751868687998,170.3334093753348,0.1649246077431938,1036861.3215191442,1.3952769305734048e-06,0.9555254292086084,0.7288843837765082,637676195558982.8,0.038558828865651,0.4394333208814421,0.038558828865651
450,NSGAII_SDE,0.1413223140495867,0.2195125658377012,170.20612846914153,0.1681761057454281,1036859.1471711242,3.5285137603317075e-06,1.1877794325121067,0.6771613705998065,618161799731590.8,0.0392334950317344,0.4259856246632874,0.0392334950317344
450,MO-PSO-RI,0.1950413223140496,0.0714080489252233,38733.20511490877,0.2766741358284325,843496.0528826918,0.0267972726397425,14703.108624210716,1.3516000871553493,859359233083487.5,0.0158233336555851,0.5921988059989871,0.0158233336555851
450,MO_ILCO,0.1173553719008264,0.428131947987906,11566.82305564915,1.270714842185748,935877.3515271776,0.1989248570550858,381958.1022479797,2.450330599366538,1098305602141021.4,0.2340470818661499,0.7568607413178547,0.2340470818661499
450,MO-ALO,0.3595041322314049,0.0627464094894537,41791.04939116613,0.4231054007583736,127055.57013387828,0.3721690639058252,44880.87337428892,0.5154982863402479,1433429909317048.8,0.005342834575983,0.9878005007695352,0.005342834575983
450,MO-SSA,0.2694214876033058,0.4628142138047189,51892.199262402006,0.8259213433658344,166189.4975762412,0.5445647294588257,46016.97768895588,1.2103148841046754,1447521216980143.2,0.010967718665771,0.9975110563227776,0.010967718665771
450,NS-SSA,0.4008264462809918,0.0490097497897101,44984.34185080613,2.3536087339455016,554150.5881839391,0.4082468219615153,138144.0274383637,1.865381048594036,1398568181485889.5,0.0161872905205829,0.9637767016388772,0.0161872905205829
450,Improved-NSGA-III,0.3429752066115702,0.1126361049881469,156.4621848939216,0.1638035292523919,1036812.153672394,5.0973431111432944e-05,2.01965953962985,1.416820037663704,646217709522564.9,0.0362165687872039,0.4453194208684142,0.0362165687872039
500,NSGA-II,0.1370967741935484,0.1704867852492874,175.18926548363157,0.0884627346310897,1300850.3515527514,1.4918105953691588e-06,0.9485509424796932,0.5543217888148763,842489576739960.5,0.0642189022694244,0.3409284335590968,0.0642189022694244
500,NSGA-III,0.1306451612903225,0.3333333333333333,184.9942867308117,0.148510035858064,1300847.4136283477,3.2239315348148127e-06,1.0854484514149192,0.6939961056313967,868063287750413.0,0.0328715231852589,0.3512772918426904,0.0328715231852589
500,NSGAII_SDE,0.1120967741935483,0.3093525179856116,220.83579931883412,0.1841829187267462,1300848.321338162,1.3399417387499758e-06,1.2849780516241582,0.6530666697151281,819258538332394.2,0.060253034835762,0.3315275795272998,0.0602530348357619
500,MO-PSO-RI,0.1959677419354838,0.1859153415321237,93671.42601862366,0.1209432098793992,1055146.131927987,0.0270027845477945,5573.614545787166,0.7010720846887846,1300759929783144.8,0.0166795619016475,0.5263757054578811,0.0166795619016475
500,MO_ILCO,0.1225806451612903,0.341598815414399,15619.34902410813,1.2494292646192944,1208792.1165092916,0.1528736375376845,539473.4120652088,2.806612794694292,1711290316986771.5,0.3349325212097287,0.6925041487073835,0.3349325212097287
500,MO-ALO,0.3451612903225806,0.1231022417973784,106477.5821299534,0.2765079439910274,91619.51118231344,0.5403595436595643,32116.1840952614,0.6377305413899262,2473144823109521.0,0.0097756634166642,1.0008021627640464,0.0097756634166642
500,MO-SSA,0.2620967741935484,0.4886886207467259,343063.0088186895,1.978114623656439,388577.6967673687,0.6825611425921375,183178.728917184,1.137112266195116,2446173844151499.0,0.0130049516379712,0.9898878750843167,0.0130049516379712
500,NS-SSA,0.3862903225806451,0.0669687471079141,152210.24556901987,1.766843189906475,620357.5644243669,0.406044999208608,115365.81243524984,1.4129996886635938,2392220387913361.0,0.0181111545701307,0.968054646723742,0.0181111545701307
500,Improved-NSGA-III,0.3290322580645161,0.0928788986347863,325.9945800539807,1.1284192355818954,1300494.6465864785,0.0005762213482016,16.06587755641491,2.350539502430712,913142408168913.2,0.0471949022050859,0.3695193619344902,0.0471949022050859
