Epoch,Power,Latency,Cost
0.0,1316.7922064510717,1582245.3136842188,1292.9999185570634
0.0,1018.1105189118128,2277291.720577485,566.1719463388241
0.0,914.2978111377367,155774189.36242506,709.0738657227992
0.0,1368.34006372673,1898091.097928942,1274.8285008890773
0.0,1474.8921675195145,1841628.0275733492,1235.364452799595
0.0,914.2978111377367,155774189.36242506,709.0738657227992
0.0,1018.1105189118128,2277291.720577485,566.1719463388241
0.0,1257.9755010550068,1847937.1656622963,1296.869066744735
0.0,1126.933953220151,2117154.568063999,1314.2813983213377
0.0,914.2978111377367,155774189.36242506,709.0738657227992
0.0,1253.8028005677102,1962462.0805164906,1276.2625166861544
0.0,1667.9961806506751,339280.3724038732,1436.8303284993508
0.0,914.2978111377367,155774189.36242506,709.0738657227992
0.0,1123.7190950882548,2121860.903364019,1313.417742022337
0.0,1327.3598536962354,2210921.460294481,1230.5689684852632
0.0,1368.8127225751,1897541.7876238576,1273.6650267333814
0.0,1018.1105189118128,2277291.720577485,566.1719463388241
0.0,1126.933953220151,2117154.568063999,1314.2813983213377
0.0,1329.6723704410015,1950293.34274701,1247.3821939273569
0.0,1242.2827668294046,1817888.5082664224,1342.6201498234602
0.0,1362.8683233037827,1328833.7845088558,1275.1472997300627
0.0,1474.8850110371056,1848262.2576160326,1235.5216275973255
0.0,1372.5491846988093,1326797.352450158,1277.2624330045908
0.0,914.2978111377367,155774189.36242506,709.0738657227992
0.0,1257.9755010550068,1847937.1656622963,1296.869066744735
0.0,1474.8921675195145,1841628.0275733492,1235.364452799595
0.0,1284.0075280217834,1957140.5126470353,1249.0288360733414
0.0,1443.5337410845748,1204377.9048149968,1258.2428759690597
0.0,1323.307555793148,1577110.0360916238,1286.3984141194526
0.0,1373.1159793741465,2129655.2900475403,1208.7114616998826
0.0,1521.3862851060187,1420066.0319541625,1230.5658010535649
0.0,1316.7922064510717,1582245.3136842188,1292.9999185570634
0.0,2033.0620711299812,282564.221474565,1493.3939044802758
0.0,1327.3598536962354,2210921.460294481,1230.5689684852632
0.0,1307.3182532857813,1673423.4774911439,1361.8758747399684
0.0,1218.7286016263172,2167202.2177713737,1235.5691633094243
0.0,1670.2380200305574,1953109.0921397374,1202.2650496400104
0.0,1245.1636277445166,1859529.9215947085,1303.5595301346245
0.0,1711.1502650480447,552135.1946548236,1316.376040550401
0.0,1329.6723704410015,1950293.34274701,1247.3821939273569
0.0,1365.0759928916975,2134789.2419620967,1207.9641730433432
0.0,1218.7286016263172,2167202.2177713737,1235.5691633094243
0.0,1368.34006372673,1898091.097928942,1274.8285008890773
0.0,1365.0759928916975,2134789.2419620967,1207.9641730433432
0.0,1362.8683233037827,1328833.7845088558,1275.1472997300627
0.0,1242.2827668294046,1817888.5082664224,1342.6201498234602
1.0,1316.7922064510717,1582245.3136842188,1292.9999185570634
1.0,1690.1364762077462,323318.0724114708,1443.3772470772929
1.0,1253.703128676722,2075987.0976132755,1275.5578819379164
1.0,1474.8921675195145,1841628.0275733492,1235.364452799595
1.0,1257.9755010550068,1847937.1656622963,1296.869066744735
1.0,2042.9172867116724,485110.56661818665,1371.4836655921636
1.0,2563.793822341253,98764.38867947002,1413.7922526010286
1.0,1364.6007046793025,2134777.7821254367,1210.359991768922
1.0,1364.6007046793025,2134777.7821254367,1210.359991768922
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1126.933953220151,2117154.568063999,1314.2813983213377
1.0,2158.6161777235943,216434.35340971855,1473.0244890142806
1.0,1242.8169081986894,1847062.073160371,1302.8943157480821
1.0,1700.0315072568326,562465.3859251417,1309.8721928085347
1.0,1018.1105189118128,2277291.720577485,566.1719463388241
1.0,1368.8127225751,1897541.7876238576,1273.6650267333814
1.0,1283.0276738236637,1592226.8040848048,1290.328476666136
1.0,1242.2827668294046,1817888.5082664224,1342.6201498234602
1.0,1327.3598536962354,2210921.460294481,1230.5689684852632
1.0,1276.3390452659955,1642909.656168113,1279.544252327774
1.0,1365.0759928916975,2134789.2419620967,1207.9641730433432
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1378.1696465478,1321209.465939702,1274.0070220703153
1.0,1655.332960185928,1958895.6451333335,1208.356260221947
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1076.4564872069989,2123199.3713121843,1317.7373256715719
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1378.1696465478,1321209.465939702,1274.0070220703153
1.0,1123.7190950882548,2121860.903364019,1313.417742022337
1.0,1018.1105189118128,2277291.720577485,566.1719463388241
1.0,1670.2380200305574,1953109.0921397374,1202.2650496400104
1.0,1218.7286016263172,2167202.2177713737,1235.5691633094243
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1080.0466883427405,2062167.7961463989,1324.3096567170735
1.0,1474.8850110371056,1848262.2576160326,1235.5216275973255
1.0,1372.5491846988093,1326797.352450158,1277.2624330045908
1.0,1126.933953220151,2117154.568063999,1314.2813983213377
1.0,1368.34006372673,1898091.097928942,1274.8285008890773
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1474.8921675195145,1841628.0275733492,1235.364452799595
1.0,1711.1502650480447,552135.1946548236,1316.376040550401
1.0,914.2978111377367,155774189.36242506,709.0738657227992
1.0,1018.1105189118128,2277291.720577485,566.1719463388241
1.0,2033.0620711299812,282564.221474565,1493.3939044802758
1.0,1368.34006372673,1898091.097928942,1274.8285008890773
1.0,1283.162604962415,1586258.3653022158,1286.5651376721194
1.0,1368.34006372673,1898091.097928942,1274.8285008890773
1.0,1316.7922064510717,1582245.3136842188,1292.9999185570634
1.0,1218.7286016263172,2167202.2177713737,1235.5691633094243
2.0,1316.7922064510717,1582245.3136842188,1292.9999185570634
2.0,1018.1105189118128,2277291.720577485,566.1719463388241
2.0,1018.1105189118128,2277291.720577485,566.1719463388241
2.0,856.0527627140341,9214915.884338912,664.0983917786963
