epoch,fitness
0,1173.313812726937
1,1173.313812726937
2,1173.313812726937
3,1173.313812726937
4,1173.313812726937
5,1173.313812726937
6,1173.313812726937
7,1173.313812726937
8,1173.313812726937
9,1173.313812726937
10,1173.313812726937
11,1173.313812726937
12,1173.313812726937
13,1173.313812726937
14,1173.313812726937
15,1173.313812726937
16,1173.313812726937
17,1173.313812726937
18,1173.313812726937
19,1173.313812726937
20,1173.313812726937
21,1167.0097866135256
22,1167.0097866135256
23,1167.0097866135256
24,1167.0097866135256
25,1167.0097866135256
26,1167.0097866135256
27,1167.0097866135256
28,1167.0097866135256
29,1167.0097866135256
30,1167.0097866135256
31,1167.0097866135256
32,1167.0097866135256
33,1167.0097866135256
34,1167.0097866135256
35,1167.0097866135256
36,1167.0097866135256
37,1167.0097866135256
38,1167.0097866135256
39,1167.0097866135256
40,1167.0097866135256
41,1167.0097866135256
42,1167.0097866135256
43,1167.0097866135256
44,1167.0097866135256
45,1167.0097866135256
46,1167.0097866135256
47,1167.0097866135256
48,1167.0097866135256
49,1167.0097866135256
50,1167.0097866135256
51,1167.0097866135256
52,1167.0097866135256
53,1167.0097866135256
54,1167.0097866135256
55,1167.0097866135256
56,1167.0097866135256
57,1167.0097866135256
58,1167.0097866135256
59,1167.0097866135256
60,1167.0097866135256
61,1167.0097866135256
62,1167.0097866135256
63,1167.0097866135256
64,1167.0097866135256
65,1167.0097866135256
66,1167.0097866135256
67,1167.0097866135256
68,1167.0097866135256
69,1167.0097866135256
70,1167.0097866135256
71,1167.0097866135256
72,1167.0097866135256
73,1167.0097866135256
74,1167.0097866135256
75,1167.0097866135256
76,1167.0097866135256
77,1167.0097866135256
78,1167.0097866135256
79,1167.0097866135256
80,1167.0097866135256
81,1167.0097866135256
82,1167.0097866135256
83,1167.0097866135256
84,1167.0097866135256
85,1167.0097866135256
86,1167.0097866135256
87,1167.0097866135256
88,1167.0097866135256
89,1167.0097866135256
90,1167.0097866135256
91,1167.0097866135256
92,1167.0097866135256
93,1167.0097866135256
94,1167.0097866135256
95,1167.0097866135256
96,1167.0097866135256
97,1167.0097866135256
98,1167.0097866135256
99,1167.0097866135256
100,1167.0097866135256
101,1167.0097866135256
102,1167.0097866135256
103,1167.0097866135256
104,1167.0097866135256
105,1167.0097866135256
106,1167.0097866135256
107,1167.0097866135256
108,1167.0097866135256
109,1167.0097866135256
110,1167.0097866135256
111,1167.0097866135256
112,1167.0097866135256
113,1167.0097866135256
114,1167.0097866135256
115,1167.0097866135256
116,1167.0097866135256
117,1167.0097866135256
118,1167.0097866135256
119,1167.0097866135256
120,1167.0097866135256
121,1167.0097866135256
122,1167.0097866135256
123,1167.0097866135256
124,1167.0097866135256
125,1167.0097866135256
126,1167.0097866135256
127,1167.0097866135256
128,1167.0097866135256
129,1167.0097866135256
130,1167.0097866135256
131,1167.0097866135256
132,1167.0097866135256
133,1167.0097866135256
134,1167.0097866135256
135,1167.0097866135256
136,1167.0097866135256
137,1167.0097866135256
138,1167.0097866135256
139,1167.0097866135256
140,1167.0097866135256
141,1167.0097866135256
142,1167.0097866135256
143,1167.0097866135256
144,1167.0097866135256
145,1167.0097866135256
146,1167.0097866135256
147,1167.0097866135256
148,1167.0097866135256
149,1167.0097866135256
150,1167.0097866135256
151,1167.0097866135256
152,1167.0097866135256
153,1167.0097866135256
154,1167.0097866135256
155,1167.0097866135256
156,1167.0097866135256
157,1167.0097866135256
158,1167.0097866135256
159,1167.0097866135256
160,1167.0097866135256
161,1167.0097866135256
162,1167.0097866135256
163,1167.0097866135256
164,1167.0097866135256
165,1167.0097866135256
166,1167.0097866135256
167,1167.0097866135256
168,1167.0097866135256
169,1167.0097866135256
170,1167.0097866135256
171,1167.0097866135256
172,1167.0097866135256
173,1167.0097866135256
174,1167.0097866135256
175,1167.0097866135256
176,1167.0097866135256
177,1167.0097866135256
178,1167.0097866135256
179,1167.0097866135256
180,1167.0097866135256
181,1167.0097866135256
182,1167.0097866135256
183,1167.0097866135256
184,1167.0097866135256
185,1167.0097866135256
186,1167.0097866135256
187,1167.0097866135256
188,1167.0097866135256
189,1167.0097866135256
190,1167.0097866135256
191,1167.0097866135256
192,1167.0097866135256
193,1167.0097866135256
194,1167.0097866135256
195,1167.0097866135256
196,1167.0097866135256
197,1167.0097866135256
198,1167.0097866135256
199,1167.0097866135256
200,1167.0097866135256
201,1167.0097866135256
202,1167.0097866135256
203,1167.0097866135256
204,1167.0097866135256
205,1167.0097866135256
206,1167.0097866135256
207,1167.0097866135256
208,1167.0097866135256
209,1167.0097866135256
210,1167.0097866135256
211,1167.0097866135256
212,1167.0097866135256
213,1167.0097866135256
214,1167.0097866135256
215,1167.0097866135256
216,1167.0097866135256
217,1167.0097866135256
218,1167.0097866135256
219,1167.0097866135256
220,1167.0097866135256
221,1167.0097866135256
222,1167.0097866135256
223,1167.0097866135256
224,1119.0817295695645
225,1119.0817295695645
226,1119.0817295695645
227,1119.0817295695645
228,1119.0817295695645
229,1119.0817295695645
230,1119.0817295695645
231,1119.0817295695645
232,1119.0817295695645
