Solution,Power,Latency,Cost
0,1079.9362144607937,169597.7354630231,1115.4399798209258
1,903.2605219580191,1553216.6391746341,912.5592925962392
2,2268.2709481702655,439.5784362589332,1321.817932132627
3,1254.206657549531,590092.1610115354,1013.1482329190419
4,1082.4163556433668,522416.40333165915,1049.6124027757116
5,1377.1479651550724,3282.5246959185783,1186.0526310764787
6,1319.582934970329,864233.4039689029,840.6265431319406
7,396.04547743029093,4757400.1441616,452.5102902693916
8,1026.7024112833813,1161420.7302302471,833.21642897523
9,1377.7193513086363,575721.3671181109,1015.4923558096674
10,352.5815611916937,8275789.369806998,435.09808145205096
11,741.8680615056272,1133783.6487694762,1041.3402965964183
12,332.23750339019404,10692176.81758862,446.94795283683436
13,409.30872194676783,4087429.8541725925,458.1332007777978
14,430.5446702167159,3275802.7341445633,461.6188312782841
15,940.7300428173777,1295456.0852814093,971.6358796285638
16,615.9767195351881,1872936.9730174493,442.5210536359102
17,721.0921681408835,1845363.1571723614,436.6899896945199
18,898.4902978262893,526033.902059206,1076.827313303715
19,828.4289301153262,1128885.218949996,994.3877593723631
20,808.3643308338502,1718115.4796818753,965.558946445607
21,1382.5846038067339,460.08887403295995,809.4900166953181
22,796.4455954954991,684425.935953039,1132.6479143922372
23,603.263244053658,12471264.572617974,411.15362292434247
24,352.891652110995,7691698.503435912,449.63758767083493
25,358.5330269639471,6694844.985884734,438.3844350638018
26,814.2883830821168,750629.177501827,1026.6634135686786
27,715.0238250052048,1773821.0464135457,436.9578144604282
28,449.37603148491246,3252856.3771229777,452.46604937044793
29,584.2490364375855,2827195.120750509,445.35118666849684
30,569.2348505752315,2990892.2314160024,446.61116516426813
31,1021.3214480116393,804082.9841058428,884.8841745877193
32,314.60172188991874,13729602.02023396,457.0642249044929
33,333.2908095647477,9287335.115901103,447.58770228932843
34,1120.33530992611,1028868.8619617329,856.5386029328475
35,837.5050262487748,432216.8618068287,1104.2475697341752
36,381.48914211253873,4563260.244770598,456.0741036231087
37,673.296132834143,1222765.047254639,988.5085682896016
38,887.9806044570463,683750.2700794443,1063.1094637516826
39,865.8087605890391,990124.2412864915,1018.8420389355721
40,881.9705584327861,1624397.3075595892,947.6636528974301
41,904.1315572710043,1307534.2916239623,956.5576601212167
42,344.0031363927477,8976334.108904406,450.47175320319667
43,486.5419235739493,2499395.6584290615,448.42004750525615
44,801.3912789882229,1179702.649266281,1026.844094826073
45,570.1327189140164,2386455.6451969105,445.508572816716
46,805.2225835513462,1093560.6586508607,1054.4268030737414
