Solution,Power,Latency,Cost
0,2220.0480149258306,261886.64508251034,1456.1667475642657
1,2196.323927105688,222418.1725398302,1537.6898074763842
2,2258.4421462288165,130677.89584277468,1562.859850547324
3,3389.198310673213,100315.63216887314,1461.1593989432492
4,3246.2235888892496,37276.97764683862,1475.1541322585192
5,2518.7701032333935,190711.31996803876,1429.1046012825789
6,1254.813326821405,2745619.317889289,1208.9434558152716
7,5599.705741575614,48201.74310874764,1473.7000920886562
8,1252.544574842591,1580503.3883435174,1263.451106157119
9,2250.696938100472,271117.7586090166,1416.2302732009166
10,1291.0626892513758,2607323.3427529153,1202.6134649122516
11,3068.0276046149,1121.1224760926482,1614.515061682464
12,2310.4564522720675,162891.80492320244,1467.0857499299193
13,3157.4898662805417,5789.93670157622,1536.8896384261934
14,3854.3386519093656,1099.3809657771521,1669.4754700446322
15,4318.014343190545,4576.271043278595,1486.7848252638005
16,2866.766129314436,132903.31588190034,1435.7718681890724
17,1243.956168976137,1881326.3506055495,1265.9890136940803
18,3583.8259449143666,55129.32054790144,1437.0312836065957
19,2099.4915060615945,447879.29854124784,1469.8037886898878
