Epoch,FrontSize,ArchiveSize,Time
1,77,27,2.8421831130981445
2,89,39,2.634063959121704
3,98,48,2.844998598098755
4,97,47,2.7774837017059326
5,100,50,2.5909945964813232
6,100,50,2.6238512992858887
7,100,50,2.7450850009918213
8,100,50,2.7970130443573
9,100,50,2.784987449645996
10,100,50,2.6371142864227295
11,100,50,2.5749001502990723
12,100,50,2.2896249294281006
13,100,50,2.2491133213043213
14,100,50,2.277796745300293
15,100,50,2.896836519241333
16,100,50,2.6878271102905273
17,100,50,3.016984462738037
18,100,50,3.110584020614624
19,100,50,2.918020486831665
20,100,50,2.8892173767089844
21,100,50,2.9232399463653564
22,100,50,2.9444382190704346
23,100,50,2.8011016845703125
24,100,50,2.8145453929901123
25,100,50,2.6461431980133057
26,100,50,2.801095485687256
27,100,50,2.654285430908203
28,100,50,2.618981122970581
29,100,50,2.70951247215271
30,100,50,2.854736089706421
31,100,50,2.503988027572632
32,100,50,3.301090955734253
33,100,50,2.812507390975952
34,100,50,2.8973278999328613
35,100,50,2.857806921005249
36,100,50,2.5586929321289062
37,100,50,2.8893113136291504
38,100,50,2.826321601867676
39,100,50,3.001173973083496
40,100,50,3.229794502258301
41,100,50,2.5858254432678223
42,100,50,2.8570635318756104
43,100,50,2.6616320610046387
44,100,50,2.6782443523406982
45,100,50,2.7740650177001953
46,100,50,2.951267957687378
47,100,50,2.7383055686950684
48,100,50,2.571699619293213
49,100,50,2.575439929962158
50,100,50,3.1601974964141846
51,100,50,2.763615131378174
52,100,50,3.148080825805664
53,100,50,3.1574926376342773
54,100,50,2.939462423324585
55,100,50,3.285019874572754
56,100,50,2.4968245029449463
57,100,50,2.214012622833252
58,100,50,2.6237826347351074
59,100,50,2.8774635791778564
60,100,50,2.9190359115600586
61,100,50,3.0414066314697266
62,100,50,2.9520535469055176
63,100,50,2.857994556427002
64,100,50,3.17145037651062
65,100,50,2.8478240966796875
66,100,50,3.4400720596313477
67,100,50,3.1675057411193848
68,100,50,2.8905367851257324
69,100,50,2.8241255283355713
70,100,50,2.412519693374634
71,100,50,2.9485368728637695
72,100,50,2.7818565368652344
73,100,50,2.7076807022094727
74,100,50,3.176987648010254
75,100,50,2.8909637928009033
76,100,50,2.9896702766418457
77,100,50,3.289022445678711
78,100,50,2.962346315383911
79,100,50,2.9369897842407227
80,100,50,2.993438720703125
81,100,50,3.044255256652832
82,100,50,2.9248387813568115
83,100,50,3.297494888305664
84,100,50,2.6305840015411377
85,100,50,3.017476797103882
86,100,50,3.2296221256256104
87,100,50,2.990424633026123
88,100,50,3.2535791397094727
89,100,50,3.096351385116577
90,100,50,2.973836898803711
91,100,50,2.7283596992492676
92,100,50,2.5874955654144287
93,100,50,2.7475762367248535
94,100,50,3.1081764698028564
95,100,50,3.0035760402679443
96,100,50,2.9083871841430664
97,100,50,2.9216091632843018
98,100,50,3.056295394897461
99,100,50,3.1930346488952637
100,100,50,2.7993342876434326
101,100,50,2.623647451400757
102,100,50,2.5120928287506104
103,100,50,3.2449042797088623
104,100,50,3.081153631210327
105,100,50,3.471421957015991
106,100,50,3.043217897415161
107,100,50,3.191314220428467
108,100,50,3.3062219619750977
109,100,50,3.3068559169769287
110,100,50,2.812990188598633
111,100,50,2.5701217651367188
112,100,50,3.194882392883301
113,100,50,2.9328060150146484
114,100,50,3.715852737426758
115,100,50,2.9517314434051514
116,100,50,3.294743061065674
117,100,50,3.1178171634674072
118,100,50,2.9430272579193115
119,100,50,3.3837337493896484
120,100,50,2.8696908950805664
121,100,50,3.294219493865967
122,100,50,3.3917033672332764
123,100,50,2.9183826446533203
124,100,50,3.1019389629364014
125,100,50,3.337430715560913
126,100,50,2.8565759658813477
127,100,50,3.1742494106292725
128,100,50,3.1194875240325928
129,100,50,2.4269797801971436
130,100,50,2.4258062839508057
131,100,50,3.068688154220581
132,100,50,2.548076868057251
133,100,50,3.2748305797576904
134,100,50,2.7604711055755615
135,100,50,2.9816460609436035
136,100,50,2.877849578857422
137,100,50,3.1136837005615234
138,100,50,2.667248249053955
139,100,50,3.291714906692505
140,100,50,3.9351282119750977
141,100,50,3.091191053390503
142,100,50,2.8941266536712646
143,100,50,2.8985979557037354
144,100,50,2.785952568054199
145,100,50,2.7694265842437744
146,100,50,2.8527166843414307
147,100,50,2.704927921295166
148,100,50,2.7584927082061768
149,100,50,3.1302709579467773
150,99,49,3.0213706493377686
151,100,50,3.0566654205322266
152,100,50,3.6522631645202637
153,100,50,3.8471157550811768
154,99,49,3.3281633853912354
155,100,50,3.636791467666626
156,100,50,2.5021281242370605
157,100,50,3.2244064807891846
158,100,50,2.791311740875244
159,100,50,3.0078399181365967
160,100,50,3.229968547821045
161,100,50,3.1915438175201416
162,100,50,3.035829544067383
163,100,50,3.710094451904297
164,100,50,2.8099188804626465
165,100,50,3.2068169116973877
166,100,50,2.5779175758361816
167,100,50,2.8196218013763428
168,100,50,3.079857349395752
169,100,50,2.8474724292755127
170,100,50,3.2838616371154785
170,100,50,501.0823745727539
