Epoch,FrontSize,ArchiveSize,Time
1,85,35,11.544079542160034
2,89,39,10.715317964553833
3,94,44,9.058076858520508
4,97,47,12.79334807395935
5,100,50,7.009931802749634
6,100,50,11.149731874465942
7,100,50,9.946364402770996
8,100,50,9.094371318817139
9,100,50,10.499810218811035
10,100,50,12.973231315612793
11,100,50,10.641029834747314
12,100,50,8.36098575592041
13,100,50,9.734453439712524
14,100,50,9.714238405227661
15,100,50,11.569206237792969
16,100,50,9.595836162567139
17,100,50,11.614713191986084
18,100,50,9.882773399353027
19,100,50,9.215548038482666
20,100,50,11.534743547439575
21,100,50,12.330416917800903
22,100,50,10.249783515930176
23,100,50,10.47239351272583
24,100,50,10.419840812683105
25,100,50,10.578561305999756
26,100,50,12.7703378200531
27,100,50,11.50249457359314
28,100,50,11.454759359359741
29,100,50,11.777207136154175
30,100,50,11.550751686096191
31,100,50,11.703951120376587
32,65,15,9.687921524047852
33,64,14,9.003386974334717
34,68,18,9.3903329372406
35,69,19,10.600823163986206
36,70,20,12.03372049331665
37,71,21,13.741070985794067
38,73,23,11.879602670669556
39,73,23,10.263740539550781
40,76,26,11.05098032951355
41,76,26,12.009691953659058
42,76,26,11.891456365585327
43,76,26,9.022274732589722
44,77,27,11.814149856567383
45,78,28,12.149389028549194
46,80,30,8.489675283432007
47,79,29,11.063843250274658
48,79,29,9.154330492019653
49,79,29,9.194921255111694
50,80,30,11.632912635803223
51,81,31,11.951789140701294
52,82,32,9.229162454605103
53,81,31,8.010212898254395
54,83,33,10.67837381362915
55,83,33,12.316462278366089
56,84,34,12.398740530014038
57,85,35,13.914199829101562
58,84,34,11.498748540878296
59,84,34,12.59121060371399
60,81,31,12.275050163269043
61,82,32,12.482665061950684
62,82,32,11.835960149765015
63,83,33,13.510196685791016
64,84,34,12.038925886154175
65,86,36,15.489213228225708
66,87,37,13.822242975234985
67,87,37,15.247893333435059
68,90,40,16.236530780792236
69,90,40,14.728784799575806
70,89,39,14.629199028015137
71,92,42,14.721772193908691
72,94,44,16.367674827575684
73,95,45,14.027666330337524
74,96,46,12.357168436050415
75,97,47,13.656685829162598
76,97,47,11.287418127059937
77,97,47,11.684388875961304
78,97,47,11.91254997253418
79,97,47,11.508884906768799
80,97,47,9.787806749343872
81,96,46,12.091296195983887
82,98,48,12.386169910430908
83,99,49,10.753090858459473
84,100,50,13.65434217453003
85,99,49,13.561906337738037
86,100,50,13.853956937789917
87,100,50,13.857423305511475
88,100,50,11.253005981445312
89,100,50,10.235734224319458
90,100,50,13.178447246551514
91,100,50,10.553536891937256
92,100,50,14.795611143112183
93,99,49,13.86050820350647
94,100,50,15.089242696762085
95,100,50,14.810776233673096
96,100,50,13.181451797485352
97,100,50,14.402740716934204
98,100,50,13.357786178588867
99,100,50,14.905098676681519
100,99,49,14.708657026290894
101,99,49,12.854512453079224
102,100,50,15.533671855926514
103,98,48,15.283484935760498
104,99,49,12.21511721611023
105,100,50,16.589765787124634
106,100,50,11.705359935760498
107,100,50,12.760483264923096
108,99,49,14.455331087112427
109,100,50,11.622322797775269
110,100,50,14.793208599090576
111,99,49,13.471052646636963
112,98,48,15.013607263565063
113,98,48,15.555083513259888
114,98,48,11.847048997879028
115,98,48,11.20120644569397
116,99,49,10.768876552581787
117,98,48,9.695929050445557
118,98,48,10.312557458877563
119,100,50,9.996753454208374
120,100,50,9.5890531539917
121,100,50,13.760133743286133
122,100,50,10.857555150985718
123,100,50,13.08863353729248
124,100,50,16.258310079574585
125,100,50,11.936405181884766
126,100,50,14.437922239303589
127,100,50,12.28998589515686
128,100,50,14.297553777694702
129,97,47,11.439146041870117
130,99,49,11.878199815750122
131,98,48,11.51273775100708
132,97,47,10.867823123931885
133,98,48,10.821988821029663
134,98,48,8.915007591247559
135,99,49,11.757211685180664
136,99,49,13.766771078109741
137,100,50,12.686695337295532
138,100,50,14.825614213943481
139,100,50,12.789608240127563
140,100,50,14.216949701309204
141,100,50,12.644853353500366
142,100,50,12.162410736083984
143,100,50,11.603047370910645
144,85,35,14.535212516784668
145,84,34,12.671252250671387
145,84,34,1760.60791182518
