Solution,Power,Latency,Cost
0,710.268183653573,583193.5053823936,725.0368221041589
1,626.6540908981779,185239.6202747717,861.7675514633805
2,683.3859010592453,277029.5617013013,827.742726030262
3,835.3541218499503,36082.228044261705,912.8702009883209
4,721.9597204462794,118552.16858770857,834.5279127327833
5,877.4369514105574,90776.63263004075,840.9411365925339
6,805.7158748774979,103581.36986649054,811.4372068078288
7,981.6274671832757,30266.004024919737,897.9615230742052
8,816.0750282161871,351383.1679008091,739.3494819907299
9,797.2623463704178,70893.02408676739,864.9826101319488
10,783.9946150475321,139925.90358674934,829.4166019731941
11,587.474937446805,315662.0671763557,835.312871115018
12,1046.4595249465592,28505.12374794697,927.522312347102
13,1416.248054953571,22218.7254214305,960.9811156460183
14,1030.1560280257497,102521.95133816385,837.4428119314243
15,1217.7506527725363,60826.40303311241,844.2983078718079
16,988.2740848951712,49145.87197382041,894.3234155373743
17,977.837756993996,53898.001353499,853.7637179811817
18,848.4777856482065,331731.6266521908,723.2052595269789
19,916.2674837336384,68874.79157025933,877.8818273046761
20,856.5113381460822,72000.43262276342,853.0402284259545
21,1055.1726904594143,77639.5121602329,846.8057389583038
22,694.1943407013813,164813.3594690251,881.3762236281572
23,916.6910462006269,29815.876059950286,899.061153459076
24,1022.5506011923255,78003.74764711875,844.1823334975126
25,703.4420560326919,84949.73856460981,881.2158109902007
26,1228.1042472548318,668.6190507512597,995.7525380834668
27,805.3466604797538,225582.62566451365,744.8461093705899
28,807.7352612972314,78393.29210213035,841.486611676844
29,799.3678324497804,323885.9908831356,776.1625918822283
30,1467.224863481222,688.0701847435471,956.0619170702274
