Epoch,FrontSize,ArchiveSize,Time
1,74,24,5.711833715438843
2,82,32,6.710062265396118
3,91,41,6.126538276672363
4,99,49,6.706388473510742
5,97,47,6.451432943344116
6,100,50,6.59517502784729
7,100,50,5.0282673835754395
8,100,50,7.1184985637664795
9,100,50,6.130263805389404
10,100,50,6.768383026123047
11,100,50,6.222999095916748
12,100,50,6.534886598587036
13,99,49,5.0283074378967285
14,100,50,6.32605242729187
15,100,50,7.645467042922974
16,100,50,5.211384296417236
17,100,50,6.60446310043335
18,100,50,7.195271253585815
19,100,50,7.009382009506226
20,100,50,6.256296634674072
21,100,50,6.821025133132935
22,100,50,7.341875076293945
23,100,50,6.385027647018433
24,100,50,6.520428419113159
25,100,50,6.957353115081787
26,100,50,7.603217124938965
27,100,50,5.862544775009155
28,100,50,6.034209966659546
29,100,50,6.460162162780762
30,100,50,7.236943960189819
31,100,50,6.4581804275512695
32,100,50,7.54795503616333
33,100,50,6.387043714523315
34,100,50,7.600153684616089
35,100,50,6.5453479290008545
36,100,50,5.44583797454834
37,100,50,7.944056510925293
38,100,50,7.798141241073608
39,100,50,7.648375988006592
40,100,50,8.406332969665527
41,100,50,7.63324236869812
42,100,50,7.646292686462402
43,100,50,6.81678032875061
44,100,50,6.551029682159424
45,100,50,6.807549476623535
46,99,49,6.187777042388916
47,100,50,6.2418599128723145
48,100,50,7.604350566864014
49,100,50,6.300357103347778
50,100,50,6.316996812820435
51,100,50,5.933732509613037
52,100,50,8.035685062408447
53,100,50,5.737103462219238
54,100,50,5.938734292984009
55,100,50,7.341671943664551
56,100,50,7.5987629890441895
57,100,50,5.779422283172607
58,100,50,7.095115900039673
59,100,50,6.03816819190979
60,100,50,7.089277267456055
61,100,50,5.815811634063721
62,100,50,6.142641067504883
63,100,50,7.480911016464233
64,100,50,5.9031970500946045
65,100,50,8.119798421859741
66,100,50,7.428246021270752
67,96,46,6.736921310424805
68,99,49,5.655433654785156
69,100,50,8.214733839035034
70,100,50,6.511516094207764
71,100,50,6.546395540237427
72,100,50,7.8883056640625
73,100,50,6.642949104309082
74,100,50,7.2765419483184814
75,100,50,6.837215185165405
76,100,50,7.3369300365448
77,100,50,6.509835243225098
78,100,50,6.1149046421051025
79,100,50,6.464233875274658
80,100,50,7.066384553909302
81,100,50,5.431324243545532
82,100,50,6.791169166564941
83,100,50,7.089464426040649
84,98,48,5.836689233779907
85,95,45,7.170437574386597
86,100,50,5.43588662147522
87,99,49,6.262106895446777
88,100,50,6.650227069854736
89,100,50,6.984944581985474
90,100,50,6.944220781326294
91,100,50,8.604691982269287
92,100,50,7.132363557815552
93,100,50,8.631930828094482
94,100,50,7.045072793960571
95,100,50,6.733877897262573
96,100,50,4.976945877075195
97,98,48,6.554807901382446
98,83,33,7.164815902709961
99,86,36,7.377674102783203
100,89,39,7.337402105331421
101,92,42,6.985398769378662
102,95,45,7.14246392250061
103,93,43,6.961293458938599
104,89,39,6.945998430252075
105,89,39,6.581631183624268
106,89,39,7.275042295455933
107,93,43,7.416627645492554
108,92,42,8.631951808929443
109,92,42,7.12704610824585
110,92,42,8.62265419960022
111,94,44,7.823419094085693
112,96,46,9.10179877281189
113,99,49,9.900184869766235
114,99,49,11.048658609390259
115,100,50,9.25170111656189
116,100,50,7.5389134883880615
117,100,50,6.613436460494995
118,100,50,6.173423767089844
119,100,50,5.577883958816528
120,100,50,6.786681413650513
121,97,47,7.152057647705078
122,100,50,6.16991114616394
123,100,50,7.9958720207214355
124,100,50,7.961573839187622
125,100,50,7.757750988006592
126,100,50,6.5820348262786865
127,100,50,6.051745891571045
128,100,50,6.948025703430176
129,100,50,6.036922216415405
130,100,50,6.2884886264801025
131,100,50,6.725221157073975
132,100,50,7.38428258895874
133,100,50,7.087259292602539
134,100,50,6.462662696838379
135,100,50,6.749353885650635
136,100,50,5.981868267059326
137,100,50,6.467094898223877
138,100,50,6.062938928604126
139,100,50,6.408028602600098
140,100,50,6.234631538391113
141,100,50,7.617818593978882
142,100,50,8.167673349380493
143,100,50,7.1284096240997314
144,100,50,6.865967512130737
145,100,50,6.68416166305542
146,100,50,6.503992080688477
147,100,50,6.677072525024414
148,100,50,5.24382472038269
149,100,50,6.698496341705322
150,100,50,7.71320366859436
151,100,50,6.446692228317261
152,100,50,5.821875333786011
153,100,50,6.380793571472168
154,100,50,6.038735866546631
155,100,50,6.360943078994751
156,100,50,7.156914472579956
157,100,50,6.608027696609497
158,100,50,6.199929237365723
159,100,50,5.791399955749512
160,100,50,6.540369749069214
161,100,50,6.898330450057983
162,100,50,8.467174053192139
163,100,50,6.132799863815308
164,100,50,6.1588170528411865
165,100,50,6.643953800201416
166,95,45,7.5547707080841064
167,100,50,5.603923559188843
168,100,50,8.283600330352783
169,100,50,6.683892726898193
170,100,50,7.782922029495239
171,89,39,5.525442838668823
172,91,41,5.479299783706665
173,96,46,6.9348485469818115
174,98,48,5.5086212158203125
175,100,50,5.634425401687622
176,100,50,6.904871463775635
177,100,50,6.385072469711304
178,100,50,7.070462703704834
179,100,50,7.093557596206665
180,100,50,7.256543874740601
181,100,50,6.552397012710571
182,100,50,6.4390952587127686
183,100,50,6.633655548095703
183,100,50,1253.186252117157
