Solution,Power,Latency,Cost
0,346.73347847490066,9377.648430532348,532.9777571361998
1,202.30503651871837,741537.6334972605,219.36609655123496
2,258.03145698493995,474262.6153456193,380.07102227709953
3,208.0942394763223,2297400.561666111,211.38683438395088
4,328.6446806085441,14810.4098138809,530.3810175202647
5,150.05137303942854,2450751.9187540533,212.92759451360618
6,202.37188346793266,2533815.675410852,203.1927690858518
7,201.78055413912108,345943.5366688824,434.62255705392187
8,207.7062158808496,326093.9952037165,425.2325375892739
9,262.1986990381859,39836.41203934315,478.23221751830454
10,303.8856717423788,140450.52909572402,413.9294768921297
11,282.8819487242856,15763.899487769117,494.2981420683978
12,222.26113833313485,67370.61776716333,491.130081546554
13,347.21511008718517,141600.74612818804,399.1820376127193
14,213.8561964529773,265068.76264348335,441.62457369703503
15,283.02937328631623,121006.03631686672,423.3895879075618
16,238.71148934051945,201496.25033126696,431.4837363228764
17,298.59105671329684,87453.99383265522,435.02043498443004
18,251.2477597142243,223941.28957882762,407.96242451104007
19,314.91291259424463,57957.90762025115,409.9276164492458
20,252.01698580728961,132817.51314530967,454.75654673405916
21,250.36919307526315,139946.5819067603,443.20714904994315
22,285.8363382329793,37258.80659754667,492.353183175314
23,403.92333501286043,9132.801645923597,559.9037772405799
24,338.1240166939328,13202.520070554117,447.77201168340565
25,258.57106829143385,97727.1406682721,458.4796522650802
26,253.8096404272222,640271.2979820556,378.5220450580069
27,249.51245836602024,167342.15340344657,430.79438083052594
28,322.59449711869445,37724.723502405024,475.3149274094624
29,270.6544375788463,117634.60639248618,445.68364833314666
30,222.28973589866754,168071.26064438315,459.4798631670521
31,313.33042648123325,182622.4412355615,413.6677937097157
32,242.5079498914753,416962.9324898614,390.3952736189203
33,242.68766144541047,312995.6103634579,424.5380290295335
34,333.5386349539109,341669.86582519993,211.99393906873775
35,270.8913152268417,83790.95714259075,467.66872046838137
36,251.83900718171978,191185.20940006105,409.88722551253977
37,272.39753509342813,156287.3580029832,423.61198786618985
38,252.81048152417856,156565.66581922834,435.1290575690623
39,287.32823796869377,116271.5130852057,451.772123263428
40,229.65471991521702,81016.57636578204,477.3425249092836
41,293.0705011439154,43122.33889164574,442.3840590415889
42,239.1586203340059,177880.65468219414,448.0134126840313
43,265.14020275124096,365817.198840064,379.7259156227282
44,223.53404288273285,441119.93432580173,418.54938362003566
45,289.9506708314663,97462.59693888389,444.11079900142687
46,341.7475250784861,13100.405712828595,504.2992875375446
47,260.16138111680596,196107.94132749474,396.897242165845
