Solution,Power,Latency,Cost
0,71.779541830368,136.86372750143732,193.0532706780836
1,148.9179625787551,90.9103707470004,173.81177146702206
2,134.15739307715458,129.64149066993957,187.9168441718041
3,192.30553424102953,67.27751358988557,160.17856517803224
4,63.28586222599468,20949.988654157427,146.00807144383802
5,59.058995779313335,101252.09587767064,108.61168193003489
6,78.61312963136928,65177.01763323388,75.31405985975596
7,54.15981177667126,214525.63242926745,72.75725356673814
8,74.86827297323742,11096.030136256388,125.78058545460243
9,96.94330298669823,44435.562354209294,73.56411518323293
10,106.28806437538992,36627.295334594324,72.86692546629475
11,65.52855781625061,12483.450176334052,159.52931482386796
12,100.64438038413695,41272.33215269752,73.30052762069361
13,67.31099762914214,55553.015696616,102.39552663889445
14,63.342499911038345,55617.33115232451,109.24132160069402
15,53.67014275223436,206663.82128525307,74.95974983092341
16,56.08368782574232,173299.67983514315,76.41982875084102
17,51.4193325705385,323749.75095363916,72.1411336110045
18,131.75750461643094,348.33177038174773,186.6572398339897
19,44.01490205190151,18451.66361422118,183.95681834459552
20,51.133158337583254,110499.02242458348,120.27052945128125
21,70.6611630279685,3427.7634538331763,155.22192197367247
22,58.05762250932899,156787.54558037038,72.20171273444649
23,70.8559646467838,95244.22703052132,74.21879924836496
24,64.86916415167337,5033.239285767074,183.28362627093765
25,79.54555092438046,46855.01448438157,106.66202867255294
26,52.878417804680986,151947.58770699875,115.90783316398112
27,81.82462791573431,24147.56981699435,124.87526027529556
28,43.66050999143453,55225.50023359908,142.17991334916704
29,66.46115879646072,16486.577608180552,151.07950692217776
30,46.76444048025681,10572.920814109748,163.49364459270154
31,58.24823031523109,136072.3932859875,73.54830140033842
32,66.68166087524224,24161.0360252979,143.63357238144388
33,47.06278030472707,30418.856473857868,150.22677087813992
34,64.2619937804759,1556.1454927381933,195.35046421897212
35,60.68018355726892,5225.206689315247,168.07490993280595
36,52.10035658731879,256653.4333895829,86.9843638958617
37,59.60332748602012,93813.8236899358,116.74954428399819
38,56.749413395558555,164620.47041544257,92.48669450162467
39,53.75343501655275,260038.0868760057,71.8465553823812
40,48.19980112969178,44226.81848723625,147.63812334856544
41,56.20974359521357,125540.59277116811,103.88804380972805
42,61.97230851648056,87693.16295767423,96.94636819581376
43,53.7834995266406,4147.430286465418,186.58880332580682
44,66.49120660535972,4364.49606964123,170.03343286859214
45,56.10042975528739,107595.61075389438,139.41793853235737
