Solution,Power,Latency,Cost
0,2094.202771364897,600.2283946387837,1696.9683531032842
1,2094.202771364897,600.2283946387837,1696.9683531032842
2,2138.47460472885,581.9904350852205,1707.1583600009023
3,2128.2430582573556,579.6181761137746,1714.378748966841
4,2148.1973512603895,580.1145872728662,1705.2482801395056
5,2093.569276139155,618.2782181968282,1695.7472995294409
6,2193.1597736944077,573.8645450317786,1712.5161758581787
7,2144.0723229869113,601.0612899174608,1690.5165312247038
8,2109.570986470313,722.627524426779,1688.8636248531311
9,2102.1291195741032,583.6725546558973,1690.9176910502376
