Solution,Power,Latency,Cost
0,1754.7520020338957,510460.36030435836,1474.7867537228633
1,1773.5893260894684,313889.7658068604,1500.1426604802655
2,1495.8171442149226,920141.2573158767,1476.6619340796944
3,2414.7772977100526,267835.63290608645,1514.5092701634865
4,2344.8249846482913,139302.2064415511,1638.7253164784725
5,3433.9217801926025,494.7970260380519,2175.665678159921
6,3445.407207958633,500.53494205810426,2172.490415921559
7,2294.979421140518,86902.12134238284,1644.0896037015884
8,1663.6713725894151,797811.5062331973,1487.4349623487726
9,2444.6398087114612,897.411946499871,1990.6105821652372
10,2735.5469191572556,1035.433838223834,1611.2571111277462
11,2938.054045432927,633.2275759294201,2045.1127622346678
12,3193.6220349903797,552.3572216848622,2097.3136261349227
13,3835.226488880251,573.4293729869123,1962.6154804403916
14,2522.9354370014917,712.9111726225137,1744.629454568447
15,3592.509621453803,529.4135126105226,2147.826795056744
16,3508.9103030835204,546.1972619631382,2144.9202542877983
17,2626.625262136545,31489.665522257044,1720.6818476424269
18,3528.0381357010215,578.5810723765715,2087.2468121084917
19,3643.052102957379,575.6368391531437,2032.5440131742455
20,3175.607383708254,584.70178179343,2048.36117316946
21,3523.9315801163625,523.4530434798695,2165.7459333555103
