Solution,Power,Latency,Cost
0,87.84463638689289,114.77677803192151,167.27210828129134
1,88.22158592285821,106.21825607317089,171.09922727567277
2,85.91784011007323,109.78971952360288,170.15770309262612
3,77.96275265825001,114.19148291700724,168.6113830042328
4,94.14321589454701,109.09467313229192,167.18599435421413
5,87.65712621757046,110.77317968976408,167.73536987236432
6,85.87798323644859,115.48159683264524,168.56233005975332
7,85.94025616023181,110.09672156706014,168.31769845791882
8,85.94025616023181,110.09672156706014,168.31769845791882
9,85.94025616023181,110.09672156706014,168.31769845791882
10,87.5948532937872,116.15805495534919,167.98000147419882
11,87.01810003024607,117.55376544669014,167.5765811042631
12,85.94025616023181,110.09672156706014,168.31769845791882
13,94.14321589454701,109.09467313229192,167.18599435421413
