Solution,Power,Latency,Cost
0,2936.021778567171,698.1164425211613,1965.414879248182
1,2936.021778567171,698.1164425211613,1965.414879248182
2,2924.2182889548885,696.5258740654059,1980.8967642505231
3,2876.0217100825334,704.7815652864122,1979.6055624810551
4,2869.0989515115125,706.3553490355702,1971.3079576941252
5,2855.3619331584396,709.4068028575873,1958.2933514327324
6,2911.568473624678,692.0471083757222,1981.9677683730874
7,2895.497526080299,709.5464356131145,1955.2783524298618
8,2836.3182933135745,716.7068662609161,1953.1446500028378
9,3015.7644219845756,783.0908788355141,1944.3205477966007
10,2926.7835265106046,704.7701782053493,1971.3231704171264
11,2900.2191217672334,704.5456397064102,1986.370159811137
12,2966.405234728627,757.8201467036268,1948.543238534625
13,2894.2809333250107,731.328086667661,1952.4492541361417
