Solution,Power,Latency,Cost
0,866.7569401181321,1737313.4945235872,500.45784953279
1,866.7569401181321,1737313.4945235872,500.45784953279
2,866.7569401181321,1737313.4945235872,500.45784953279
3,1227.1302746893616,667430.7834006236,1160.4296158027498
4,866.7569401181321,1737313.4945235872,500.45784953279
5,866.7569401181321,1737313.4945235872,500.45784953279
6,746.7165429818722,7122320.543617045,587.101059524748
7,866.7569401181321,1737313.4945235872,500.45784953279
8,1257.6548986170726,1180867.2767509203,1121.1552138580253
9,1142.5207875516742,1198258.0146791723,1109.1178228289978
10,923.9000019885686,1652455.4405495347,1097.9795743709292
11,866.7569401181321,1737313.4945235872,500.45784953279
12,866.7569401181321,1737313.4945235872,500.45784953279
13,866.7569401181321,1737313.4945235872,500.45784953279
14,866.7569401181321,1737313.4945235872,500.45784953279
15,496.4403793441729,7956456.734331993,515.1472611589667
16,866.7569401181321,1737313.4945235872,500.45784953279
17,866.7569401181321,1737313.4945235872,500.45784953279
18,866.7569401181321,1737313.4945235872,500.45784953279
19,866.7569401181321,1737313.4945235872,500.45784953279
20,1213.0033556568255,388062.8518673648,1192.8136431829512
21,866.7569401181321,1737313.4945235872,500.45784953279
22,866.7569401181321,1737313.4945235872,500.45784953279
23,866.7569401181321,1737313.4945235872,500.45784953279
24,1215.9167341948155,1695411.607156978,1064.398511869367
25,866.7569401181321,1737313.4945235872,500.45784953279
26,1121.172166502454,1317159.9552776464,1093.7161464898359
27,866.7569401181321,1737313.4945235872,500.45784953279
28,1208.0481387931104,1550325.4234920864,1093.0810789801542
29,1215.7387918303295,1034257.7308526956,1128.4960285647076
30,866.7569401181321,1737313.4945235872,500.45784953279
31,866.7569401181321,1737313.4945235872,500.45784953279
32,1230.184499592565,1211621.4771905846,1045.6399888770338
33,1088.2627675215933,1081679.1607523866,1147.1372813540868
34,1106.4668538704693,929335.2518220139,1130.1828454651802
35,746.7165429818722,7122320.543617045,587.101059524748
36,866.7569401181321,1737313.4945235872,500.45784953279
37,866.7569401181321,1737313.4945235872,500.45784953279
38,1303.2518257675417,1148702.8124395509,1126.3517308162134
39,866.7569401181321,1737313.4945235872,500.45784953279
40,1007.2276516241798,1166457.955234568,1165.8876927684523
41,866.7569401181321,1737313.4945235872,500.45784953279
42,866.7569401181321,1737313.4945235872,500.45784953279
43,1113.5454096795763,859245.0067032373,1153.8533442221817
44,866.7569401181321,1737313.4945235872,500.45784953279
45,1113.5454096795763,859245.0067032373,1153.8533442221817
46,866.7569401181321,1737313.4945235872,500.45784953279
47,866.7569401181321,1737313.4945235872,500.45784953279
48,866.7569401181321,1737313.4945235872,500.45784953279
49,949.0590106470131,1542272.2454476492,1123.0370221677451
