Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
450,NSGA-II,0,0.2079207920792079,174.24114630280363,1246954.369173377,0.37936335982074226,484081884686392.4,0.4565518781671318
450,NSGA-II,1,0.2079207920792079,187.4295393106599,1246957.4666496296,0.3792360263542865,437231250535572.6,0.4123656656862928
450,NSGA-II,2,0.24752475247524752,164.43291330959397,1246952.1162579593,0.791933636546671,477731562009631.06,0.4505627018794858
450,NSGA-II,3,0.1485148514851485,218.9470168085443,1246945.8570511292,7.307736223001487,435946971085748.9,0.4111544239243989
450,NSGA-II,4,0.12871287128712872,205.9204669805566,1246955.6172402715,1.6736470859839152,486488898160463.4,0.45882200344371105
450,NSGA-II,5,0.19801980198019803,198.36860877831015,1246953.8955025445,1.1220499033948717,452112030929849.7,0.42640016780776996
450,NSGA-II,6,0.21782178217821782,210.3931452176353,1246952.2954204462,1.0898601227517808,448910653640601.1,0.4233808546288128
450,NSGA-II,7,0.09900990099009901,220.4895554895195,1246951.1570173884,3.607875759223078,467893898699983.06,0.44128451196394003
450,NSGA-II,8,0.19801980198019803,185.61861242109794,1246955.0734486128,0.6810939538015466,462461366005419.44,0.4361609304307989
450,NSGA-II,9,0.13861386138613863,257.77427500164555,1246957.7710294388,0.38260210912456316,429403374883250.3,0.404982965684119
450,NSGA-III,0,0.2079207920792079,178.5684951834741,1246955.4017043519,0.4132466783877558,443064027012749.4,0.4178667289151085
450,NSGA-III,1,0.19801980198019803,184.6720571811065,1246955.2629664505,0.5006828087685663,467055858547218.8,0.4404941316216311
450,NSGA-III,2,0.1485148514851485,188.24019041372296,1246955.3989548597,0.534784009887344,497392212520820.94,0.469105240240917
450,NSGA-III,3,0.1485148514851485,218.0802826087011,1246954.562801221,0.14556262772221296,474985510579750.25,0.4479728199245603
450,NSGA-III,4,0.09900990099009901,233.8602957377656,1246958.4649808465,1.5515344250935872,485435924033645.9,0.45782891254221747
450,NSGA-III,5,0.19801980198019803,194.73028195655746,1246953.5219212952,2.1167900544260303,442148050156585.06,0.41700284417314926
450,NSGA-III,6,0.15841584158415842,197.60446983039884,1246957.6734549191,0.4419712014226173,465245102423014.06,0.4387863542071883
450,NSGA-III,7,0.13861386138613863,212.77324769810795,1246954.1688186487,0.3872209117442624,490884029402832.9,0.4629671811232989
450,NSGA-III,8,0.1188118811881188,236.08901554679673,1246952.7632443288,1.628774973528886,490413015424246.9,0.46252295397213056
450,NSGA-III,9,0.07920792079207921,298.4037538994942,1246957.2292289897,1.8346866011048208,476371376455401.44,0.4492798708356395
450,NSGAII_SDE,0,0.21782178217821782,183.83582458172896,1246954.1855424414,0.8154591705568686,471892361036889.7,0.4450555795197481
450,NSGAII_SDE,1,0.15841584158415842,214.44957679065996,1246957.378730878,0.5292672926269091,457900321944785.06,0.43185927548736985
450,NSGAII_SDE,2,0.1782178217821782,214.88876610852665,1246946.5111602922,2.0862920271603276,448699858717323.0,0.4231820477302794
450,NSGAII_SDE,3,0.15841584158415842,206.83021360986788,1246946.6925818904,2.9430566332766954,491464747961468.25,0.4635148738939202
450,NSGAII_SDE,4,0.21782178217821782,188.49427030741762,1246952.0351576933,0.6961733470545935,469178788130443.75,0.44249632901653224
450,NSGAII_SDE,5,0.2079207920792079,208.18084928071124,1246948.4549588186,0.7914930872787983,445662398559919.25,0.42031732962454216
450,NSGAII_SDE,6,0.10891089108910891,316.17792026737527,1246952.2748646606,1.9815145150323088,422727072390462.9,0.39868634823422483
450,NSGAII_SDE,7,0.12871287128712872,236.04298597551266,1246960.6569279984,0.4763831038798424,458091853232968.1,0.43203991428447003
450,NSGAII_SDE,8,0.12871287128712872,240.30138940606747,1246953.4025730223,1.0434660767981283,448922739009933.44,0.4233922526964571
450,NSGAII_SDE,9,0.18811881188118812,183.9566555817245,1246956.5621718408,0.5146890714565964,473614992698987.3,0.44668024415934793
450,MO-PSO-RI,0,0.2376237623762376,28899.79546327776,1021941.2439220701,2580.181815052959,644110385586454.9,0.6074794690509058
450,MO-PSO-RI,1,0.24752475247524752,38256.60145479701,1034722.1891666265,2657.08175525918,634472198860902.2,0.5983894113749667
450,MO-PSO-RI,2,0.2376237623762376,23313.438113748096,1022712.7540559737,2602.475650787014,640922438605136.9,0.6044728223907836
450,MO-PSO-RI,3,0.22772277227722773,55451.606657133765,1010402.1059933691,14650.494739361215,618525270931954.9,0.5833493941231882
450,MO-PSO-RI,4,0.24752475247524752,46671.440642889,1041043.1229442132,10236.166244901991,630840346226407.2,0.5949641042235142
450,MO-PSO-RI,5,0.24752475247524752,27025.348769953074,1004902.6819317729,1228.560635239911,646629962248225.6,0.6098557559839785
450,MO-PSO-RI,6,0.2376237623762376,34446.80823179549,958233.222443217,54770.091330874275,631575711368578.1,0.5956576487402941
450,MO-PSO-RI,7,0.2079207920792079,49539.50731005249,1011153.9536050719,4022.058103002215,625959843401937.2,0.5903611583141557
450,MO-PSO-RI,8,0.24752475247524752,51414.03691514008,1047199.8865865184,1840.460867543607,652438895053221.5,0.6153343315435362
450,MO-PSO-RI,9,0.19801980198019803,33568.63592281782,969033.4737076085,52443.51510008477,630986349584751.0,0.5951018042895138
450,MO_ILCO,0,0.27722772277227725,61669.93267062644,1145343.53038684,892.5498655991556,626202140023559.0,0.5905896753918948
450,MO_ILCO,1,0.26732673267326734,65003.004955122335,1175477.7492856595,5790.03877065808,615488185322703.8,0.5804850292648415
450,MO_ILCO,2,0.22772277227722773,83215.40861474368,1186942.7819910524,1342.5045313250168,629889180167975.2,0.5940670315088281
450,MO_ILCO,3,0.32673267326732675,51558.91735580201,1114924.993590268,2083.2769923801675,666971912862371.9,0.629040848531881
450,MO_ILCO,4,0.27722772277227725,53739.96538753458,1083166.450038578,3641.748937598922,637455468385181.6,0.6012030206990812
450,MO_ILCO,5,0.26732673267326734,70660.40810287547,1124206.7964179174,23983.666837299712,649289660627949.5,0.6123641958348266
450,MO_ILCO,6,0.297029702970297,59096.828528774204,1120351.6514892834,1308.54076673203,660076134038838.0,0.6225372364924652
450,MO_ILCO,7,0.24752475247524752,31576.610485208937,1082401.1610707354,7728.170649461367,627791013602823.8,0.5920881888453643
450,MO_ILCO,8,0.25742574257425743,58131.00952812203,1125205.1233981056,5396.760986093369,626951574361756.6,0.5912964889816839
450,MO_ILCO,9,0.19801980198019803,84017.64053466593,1061154.4118063375,56038.66726131568,659232336931605.6,0.6217414265968966
450,MO_ILCO_2,0,0.09900990099009901,59995.641480691105,1134594.7922239394,79362.84494992033,725694595528937.8,0.6844239395141054
450,MO_ILCO_2,1,0.297029702970297,27321.973439702124,1074514.196183823,33302.08757447159,647363708039706.2,0.6105477732434443
450,MO_ILCO_2,2,0.18811881188118812,42288.71709540943,1154880.6175198082,10607.609694216042,625015245935620.6,0.5894702806320913
450,MO_ILCO_2,3,0.24752475247524752,15239.053579597296,1102347.8665409058,3205.324153725174,644865029026771.5,0.6081911954982737
450,MO_ILCO_2,4,0.22772277227722773,47458.400774680675,1208421.609334583,1953.3651586036863,566525340776885.0,0.53430672897112
450,MO_ILCO_2,5,0.21782178217821782,36534.707175556716,1184438.2537934908,3034.190694951279,594885773998056.8,0.5610542885521766
450,MO_ILCO_2,6,0.039603960396039604,339.4914831360397,1246973.7214981325,0.0682835717604993,938052753433167.1,0.884705170649408
450,MO_ILCO_2,7,0.27722772277227725,16346.697626031022,1108762.3388629751,11392.783345984677,625058408777591.2,0.5895109887791882
450,MO_ILCO_2,8,0.27722772277227725,29814.66865761659,1202613.2047276357,2542.3091120121794,603963448251659.6,0.569615710412771
450,MO_ILCO_2,9,0.2079207920792079,27386.640012846437,1171391.2672431741,16643.705509220126,594152734131507.5,0.560362937071298
450,MO-ALO,0,0.43564356435643564,38465.68938936758,266459.63867626153,16735.590208964455,1048086243363329.5,0.9884809946950541
450,MO-ALO,1,0.4158415841584158,48368.12994599744,212133.92127296978,26929.540004389095,1058280124643539.5,0.9980951442666864
450,MO-ALO,2,0.4158415841584158,37669.96110695851,78469.34592948818,39011.01472113079,1065176593313347.1,1.004599406920434
450,MO-ALO,3,0.38613861386138615,32473.41707390444,151142.90921775787,70283.79082709643,1042536789724876.4,0.9832471415772525
450,MO-ALO,4,0.44554455445544555,36914.971758331165,82330.73790300818,73404.78391581982,1050946761577331.5,0.9911788336443054
450,MO-ALO,5,0.37623762376237624,92155.76432265613,141073.5122829965,36364.51483085123,1058126477608007.2,0.9979502352236792
450,MO-ALO,6,0.43564356435643564,37393.406320080554,164732.60963049962,19455.16492083494,1047468966562731.8,0.9878988227700616
450,MO-ALO,7,0.4752475247524752,30077.694327223046,88856.0494525189,78702.69506496856,1054326112963805.8,0.9943659994344094
450,MO-ALO,8,0.43564356435643564,26344.520596699014,160299.5794170461,64941.32515467636,1057333251627788.1,0.9972021204469517
450,MO-ALO,9,0.39603960396039606,37917.229059927326,177571.35827616724,22980.314094157515,1055552464825281.2,0.9955226079821825
450,MO-SSA,0,0.42574257425742573,27106.30831574096,92590.21025133165,10749.59486661422,1074729309635274.5,1.0136088549422273
450,MO-SSA,1,0.45544554455445546,37815.42015360637,134173.43021943775,30774.746082585236,1061198074019747.0,1.0008471482359471
450,MO-SSA,2,0.45544554455445546,42530.24223368656,451611.7801196539,72432.4609033131,1032483701069572.2,0.973765777675496
450,MO-SSA,3,0.1188118811881188,109374.67946929004,344703.50808948564,16278.773016465346,1065244857956219.5,1.0046637893150283
450,MO-SSA,4,0.46534653465346537,35765.319415940095,175518.19992606298,31899.027207563806,1060296177274690.0,0.9999965428613309
450,MO-SSA,5,0.1188118811881188,14342.798910483769,181981.8623982283,47804.46862968415,1076829793561653.6,1.0155898831772945
450,MO-SSA,6,0.4158415841584158,37752.36724843584,216865.42544023597,29491.849515115853,1055121660937880.0,0.9951163041519077
450,MO-SSA,7,0.40594059405940597,29020.76138828939,149863.4335216994,10925.729886935595,1053999350061897.2,0.9940578197208092
450,MO-SSA,8,0.10891089108910891,157728.23581815715,160287.08913052207,203187.1839418036,1073094262406540.1,1.0120667937604622
450,MO-SSA,9,0.19801980198019803,26152.527983483153,93468.31309443222,6625.942839477835,1078524970333779.2,1.0171886543018132
