Solution,Power,Latency,Cost
0,47.88728329834077,42075.442951890676,173.79612372160219
1,75.3845344493738,184.6718288457842,199.79572982748306
2,131.41297123346345,1042.7342778556326,196.23533757107703
3,67.98147160847753,6968.081387058921,184.7937355562043
4,48.0866738029709,10718.232476059899,194.02760395426225
5,101.33520776630291,115.20315549845692,221.9529500452161
6,74.14606109318886,139.5686086409214,202.78803030287855
7,116.24977705606646,111.6191204737512,216.10414018926602
8,72.63461467868784,3210.512674912714,202.5486216472543
9,89.07217860269583,121.20850413791096,214.9016295297766
10,226.04282914992493,228.47821924678829,195.23408375404279
11,86.72650744096435,168.85569178458502,199.36261730650602
12,53.65465931452305,14688.56726614771,152.5981662269324
13,84.97866118039599,131.29670879339596,203.78712774609642
