Solution,Power,Latency,Cost
0,1533.7911074505032,112379.0950639297,1196.380098993719
1,1649.0360056757631,72835.7980780178,1218.6746203293517
2,1589.5900736553667,75893.5611704983,1212.4711160782965
3,1569.800139682885,64220.866967916154,1227.5728254185285
4,1552.2627803132414,66638.39891890172,1218.7818149135228
5,1693.4527213974793,77252.42995523912,1198.4573176845624
6,1573.5165136789742,78497.00215606405,1207.4162508388665
7,1545.2085639341126,115881.65136426191,1193.054356021073
8,1529.6500783702663,79369.90688521172,1207.530032028926
9,1731.9282526780562,58840.17933006427,1242.6098930983246
10,1585.7384137452855,87062.67491975144,1192.7577121434726
11,1773.1263074038282,71319.84828021753,1202.7148040451684
12,1581.1628527402063,84458.67803421883,1207.4150758400942
13,1469.8472430106392,73141.37247324585,1213.4355943524981
14,1627.9682206804375,55700.885040161724,1257.8518063830134
15,1533.9273152126027,67244.5727542677,1226.1360256835578
