Solution,Power,Latency,Cost
0,2952.686933003231,687.9466896751638,1981.2879072483918
1,2952.686933003231,687.9466896751638,1981.2879072483918
2,3037.9710260320376,697.1535655093018,1954.1847690372647
3,2904.051883257643,721.5107639241941,1958.3204879538505
4,2931.3360451604685,728.582994320971,1948.1981872871584
5,2976.9833343638593,722.016565676966,1939.9212177213112
6,2966.637690154611,688.776999573549,1962.2360981275497
7,2875.1031301488933,776.7653740342101,1941.5011986870602
8,3051.2035834701087,669.2234396338774,1977.3459812506196
9,2903.457892618575,769.6592204890507,1965.0617281280506
10,2959.5735411187325,699.2305840285553,1970.0895174528885
11,2857.048554770503,789.6084851717001,2006.9233336993843
12,3026.3074577429256,672.3290403043413,1968.8313787397747
13,2904.8361189835623,699.508563888088,1965.6333434344344
14,3026.166492619384,686.1513674315652,1970.7685654100053
15,3026.166492619384,686.1513674315652,1970.7685654100053
16,3010.229184439728,685.6058439556869,1988.2030611675839
17,2999.2008879220743,688.2495018336946,1973.3606998616524
