Epoch,FrontSize,ArchiveSize,Time
1,81,31,5.30437707901001
2,90,40,4.88448691368103
3,96,46,5.8998353481292725
4,100,50,5.66546893119812
5,100,50,5.284905910491943
6,100,50,5.459823131561279
7,100,50,5.475099086761475
8,100,50,6.623431921005249
9,100,50,5.9666337966918945
10,100,50,5.936795711517334
11,100,50,5.973979711532593
12,100,50,5.469188690185547
13,100,50,5.879034757614136
14,100,50,6.217027425765991
15,100,50,6.122460842132568
16,100,50,6.103588819503784
17,100,50,5.288532257080078
18,100,50,5.831010580062866
19,100,50,6.228674411773682
20,100,50,5.540660858154297
21,100,50,5.494758129119873
22,100,50,6.4181907176971436
23,100,50,7.196002006530762
24,100,50,5.557163953781128
25,100,50,6.043823719024658
26,100,50,4.64721941947937
27,100,50,6.709528684616089
28,100,50,4.971914052963257
29,100,50,6.168222188949585
30,100,50,7.22417688369751
31,98,48,6.563791036605835
32,100,50,5.728870391845703
33,100,50,6.3115394115448
34,99,49,7.085279226303101
35,100,50,6.61591649055481
36,100,50,6.886695861816406
37,100,50,6.1277594566345215
38,100,50,5.887457847595215
39,100,50,5.8520143032073975
40,100,50,6.565437078475952
41,100,50,5.9318296909332275
42,100,50,5.655700206756592
43,100,50,5.373236656188965
44,100,50,5.874863386154175
45,100,50,5.780500411987305
46,100,50,6.116240978240967
47,100,50,5.539569854736328
48,100,50,5.845328092575073
49,100,50,5.907794237136841
50,100,50,7.004258632659912
51,100,50,6.240504264831543
52,100,50,6.193939447402954
53,100,50,6.948216676712036
54,100,50,5.854168653488159
55,100,50,5.572595596313477
56,100,50,5.831823110580444
57,100,50,5.89005970954895
58,100,50,5.96500825881958
59,100,50,6.8873395919799805
60,100,50,5.660705089569092
61,100,50,6.535824537277222
62,100,50,5.543655157089233
63,100,50,5.744655609130859
64,100,50,5.589890718460083
65,100,50,5.868182420730591
66,100,50,5.778729438781738
67,100,50,6.144522428512573
68,100,50,6.114169359207153
69,100,50,6.337510108947754
70,100,50,5.474537134170532
71,100,50,5.296006441116333
72,100,50,6.456804990768433
73,100,50,5.9335832595825195
74,100,50,5.752054691314697
75,100,50,5.76413893699646
76,94,44,5.583545923233032
77,100,50,6.174686670303345
78,100,50,5.623733282089233
79,100,50,6.422058820724487
80,100,50,7.284098863601685
81,100,50,5.727258920669556
82,100,50,5.739596605300903
83,100,50,6.1637122631073
84,100,50,6.541151762008667
85,100,50,6.029532432556152
86,100,50,6.561795234680176
87,100,50,6.117737293243408
88,100,50,6.039111852645874
89,100,50,6.4271464347839355
90,100,50,6.490834474563599
91,100,50,5.873921632766724
92,100,50,6.783320426940918
93,100,50,5.818022012710571
94,100,50,5.39488410949707
95,100,50,7.257907390594482
96,100,50,5.522676229476929
97,100,50,6.33017110824585
98,100,50,6.077039480209351
99,100,50,6.351096868515015
100,100,50,6.28579568862915
101,100,50,6.026684999465942
102,100,50,6.516748905181885
103,100,50,6.103755474090576
104,100,50,6.545149087905884
105,100,50,6.463193893432617
106,100,50,6.394417762756348
107,100,50,5.453768730163574
108,100,50,5.980837345123291
109,100,50,5.908649444580078
110,100,50,5.116617679595947
111,100,50,5.601183176040649
112,100,50,5.804486274719238
113,100,50,5.906890630722046
114,100,50,5.92444109916687
115,100,50,6.967979669570923
116,100,50,6.352071523666382
117,100,50,8.55561876296997
118,100,50,8.49013090133667
119,100,50,5.971890926361084
120,100,50,6.173877000808716
121,100,50,6.19362998008728
122,99,49,6.087309122085571
123,100,50,5.401346921920776
124,100,50,6.054364442825317
125,100,50,5.742315053939819
126,100,50,6.107043743133545
127,100,50,6.3164896965026855
128,100,50,5.482197046279907
129,100,50,6.222170829772949
130,100,50,6.508502721786499
131,100,50,6.091818571090698
132,100,50,6.725183010101318
133,100,50,6.114819049835205
134,100,50,7.40824294090271
135,100,50,7.046103239059448
136,100,50,5.8688600063323975
137,99,49,5.747507333755493
138,99,49,5.7114410400390625
139,100,50,7.511399984359741
140,100,50,6.728740215301514
141,100,50,5.87572169303894
142,100,50,6.320306062698364
143,100,50,6.430637359619141
144,100,50,7.1157917976379395
145,100,50,6.950392961502075
146,100,50,5.106348991394043
147,100,50,6.394213676452637
148,100,50,6.772005081176758
149,100,50,6.06679630279541
150,100,50,6.916981220245361
151,100,50,5.601120948791504
152,100,50,5.879672288894653
153,100,50,7.117401361465454
154,100,50,5.6774067878723145
155,100,50,5.496628761291504
156,100,50,6.26888370513916
157,100,50,5.679669141769409
158,100,50,5.63482928276062
159,100,50,6.401728630065918
160,100,50,6.180490732192993
161,100,50,5.816211223602295
162,100,50,5.879220008850098
163,100,50,6.317998170852661
164,100,50,7.242053508758545
164,100,50,1006.150454044342
