Solution,Power,Latency,Cost
0,76.77663741294045,178.41472906824478,179.62825338942025
1,86.60555721910735,134.96828503610695,188.46327439189935
2,96.84708921810011,109.29729032180653,190.95273904574086
3,76.77663741294045,178.41472906824478,179.62825338942025
4,79.2338550877805,146.69648541845402,190.75291538917648
5,76.11636177686704,174.8686236444387,184.32582329697362
6,77.32900956094136,169.79044477459843,183.64642623064162
7,86.04905432105876,157.9736592937847,187.83435990805827
8,84.12142388518492,168.6687072879485,178.65244837743194
9,76.80676129956973,251.85233303112244,177.9927974501228
10,85.89896288036553,162.8682358940125,176.28593178722687
11,83.58526017795673,172.72281338782335,177.48397748669902
12,76.77663741294045,178.41472906824478,179.62825338942025
13,78.43898269201259,162.4532075148835,188.21120961275633
14,83.95013789324591,161.99590574259793,184.16001447870946
15,76.77663741294045,178.41472906824478,179.62825338942025
16,76.13357023059228,178.67044464354714,179.58485817914902
17,84.61651996809036,270.4636799349081,175.87096715276687
18,90.16267925328079,146.72092470698146,181.45581506648287
19,85.36156333114604,156.15052871528957,189.11757804432696
