Epoch,FrontSize,Time
1,32,4.572707891464233
2,45,3.8853187561035156
3,47,4.1053526401519775
4,49,4.049508094787598
5,43,4.34104323387146
6,48,4.199994087219238
7,46,4.090567111968994
8,37,4.262586355209351
9,41,3.9181180000305176
10,45,3.573364496231079
11,46,3.6872801780700684
12,47,3.783212900161743
13,50,3.73887300491333
14,42,3.769202470779419
15,50,3.6061129570007324
16,46,3.7007040977478027
17,50,3.6148390769958496
18,47,3.391704559326172
19,31,3.558008909225464
20,41,3.6119418144226074
21,49,3.4670517444610596
22,49,3.6799819469451904
23,34,3.4406371116638184
24,49,3.390551805496216
25,49,3.8943839073181152
26,42,3.544834613800049
27,48,3.805453062057495
28,49,3.455683946609497
29,48,3.7794694900512695
30,43,3.421968460083008
31,48,3.3668997287750244
32,34,3.521615743637085
33,45,3.7198426723480225
34,39,3.5409679412841797
35,49,3.5764896869659424
36,41,3.49741530418396
37,47,3.3310248851776123
38,48,3.3439385890960693
39,44,3.3768906593322754
40,45,3.19162917137146
41,46,3.229304075241089
42,47,3.3313052654266357
43,33,3.5154974460601807
44,35,3.144672155380249
45,46,3.2188072204589844
46,48,3.429006338119507
47,35,3.113037109375
48,42,3.251678705215454
49,49,3.353973865509033
50,37,3.4263131618499756
51,47,3.24484920501709
52,43,3.038822650909424
53,35,3.0198988914489746
54,49,2.988301992416382
55,37,3.046989917755127
56,37,3.0453386306762695
57,47,3.5094666481018066
58,35,3.1533079147338867
59,45,3.1553828716278076
60,38,3.3239026069641113
61,41,3.259355306625366
62,45,3.1847991943359375
63,47,2.908029317855835
64,35,3.2804856300354004
65,38,3.396360158920288
66,40,3.3353443145751953
67,48,3.214566707611084
68,43,3.2575438022613525
69,41,3.131485939025879
70,47,2.951357126235962
71,46,3.3991382122039795
72,49,3.103567123413086
73,44,2.9701967239379883
74,43,3.103267192840576
75,46,3.2382287979125977
76,41,3.241222381591797
77,45,3.378209352493286
78,49,3.1895408630371094
79,38,3.1973917484283447
80,45,3.0596985816955566
81,46,3.361790657043457
82,47,3.3760690689086914
83,40,3.4058139324188232
84,38,3.299024820327759
85,49,3.0785269737243652
86,45,3.2204465866088867
87,37,3.0722367763519287
88,43,3.1038620471954346
89,45,3.1128454208374023
90,35,3.0145394802093506
91,42,3.1084635257720947
92,37,3.0803921222686768
93,46,2.9854366779327393
94,44,3.0404162406921387
95,39,3.13716983795166
96,32,3.178619146347046
97,39,3.122572183609009
98,47,2.816617727279663
99,46,2.8098011016845703
100,47,3.04986310005188
101,47,3.4804394245147705
102,41,3.392362117767334
103,42,3.0158467292785645
104,45,3.005796432495117
105,41,3.1331424713134766
106,47,3.1608753204345703
107,46,3.346569538116455
108,48,2.853459596633911
109,46,3.282803535461426
110,44,2.8938357830047607
111,38,3.6292810440063477
112,39,3.0813605785369873
113,44,3.0860214233398438
114,46,3.06679368019104
115,43,3.3675343990325928
116,43,3.3137073516845703
117,41,3.230550527572632
118,46,3.2447307109832764
119,46,3.256061315536499
120,41,3.32942271232605
121,42,2.9769487380981445
122,42,3.203509569168091
123,44,2.9120874404907227
124,40,3.113743543624878
125,41,3.151137351989746
126,44,3.1160528659820557
127,40,3.4128904342651367
128,42,3.1575493812561035
129,42,3.2681798934936523
130,42,3.1483466625213623
