Solution,Power,Latency,Cost
0,1109.8005109436253,405.6490849522201,897.5144248908712
1,1234.653973247155,494.61734623596135,837.9624790397838
2,1122.237397594968,416.68887254617067,887.364127829106
3,1135.6234421767913,420.84456946617064,877.8082782788667
4,1074.567502581323,452.5415836152158,885.9532696074399
5,1094.6589369112155,426.1794588384465,890.1534096589834
6,1109.8005109436253,405.6490849522201,897.5144248908712
7,1232.3736765464641,430.3476152808117,859.9571192668323
8,1110.0068739274752,418.52970574974444,887.7670587235542
9,1151.1218426903833,486.06717403758876,864.0495910263597
10,1099.3025571154053,468.17928816897626,877.3189890536004
11,1175.5960474554622,419.2105207951222,875.4411957462897
12,1110.0068739274752,418.52970574974444,887.7670587235542
13,1123.3552734486514,424.0878700316675,880.7621406178686
14,1071.9279687016954,440.87645957939185,890.2005310776863
15,1116.3686186777343,440.6879546242143,879.6350787663542
16,1099.6105107783944,448.31858667627046,886.8641179816145
17,1187.4930944104033,420.0714826150897,871.9736566814045
18,1156.9385617937328,411.0419621376383,880.3056998981795
19,1123.3552734486514,424.0878700316675,880.7621406178686
20,1123.2389361163775,412.2020991750737,892.4876682417307
21,1239.8648308476543,526.9996145394712,836.6096480003683
22,1224.1324545197333,467.92131800397027,854.5435024823646
23,1130.3363113975215,446.8011027213846,875.7692396716529
24,1087.4978006120655,432.1404938595098,888.3928916166111
25,1144.870264386037,394.8838372582067,896.1095328828475
26,1197.262949086312,412.1759875735604,870.3475409416989
27,1117.3434869119098,456.9266361780325,877.8886990989213
28,1248.5138448393998,415.7166414448844,864.7824413440368
29,1123.5128521856993,404.2880164764746,895.0419622071802
30,1076.8049195925416,437.4203801379565,910.5876738959078
31,1136.5447074170106,421.7295326274663,874.3856081258938
32,1120.8127445292007,429.211316225322,876.7652055765686
33,1218.7547012234284,397.3832764027566,887.2741343667076
34,1289.4274303519587,429.42141754487704,851.978260279228
35,1131.393990173993,418.5932752111686,883.0445661490593
36,1137.396483823977,400.485769075828,884.1407603167592
37,1125.7595202573282,453.32164157728033,872.0446115001023
38,1141.8010335504694,400.22254730861675,889.4721611795406
39,1294.1967696556285,423.10179980198876,849.9454355531601
40,1215.7266074121076,410.4481218372118,879.3117345006843
41,1160.912860889694,424.85353085303797,874.3501111602928
42,1152.1625183424576,404.5272180787354,880.9685052312594
43,1145.8538219830677,445.9727898618761,864.7662476526034
44,1152.7534810369866,447.7743252535497,860.7257581781022
