epoch,fitness
0,1260052.7532505936
1,547963.6817873054
2,494059.7190875601
3,435469.318122145
4,280520.5344159017
5,147725.11703534832
6,115029.23329401047
7,115029.23329401047
8,115029.23329401047
9,94741.60257408928
10,61982.045435756925
11,15180.415920681833
12,14473.750652497887
13,4802.986887272718
14,1154.452031747236
15,1154.452031747236
16,1154.452031747236
17,1154.452031747236
18,1154.452031747236
19,1154.452031747236
20,1154.452031747236
21,1154.452031747236
22,1154.452031747236
23,1154.452031747236
24,1154.452031747236
25,1154.452031747236
26,1154.452031747236
27,1053.2299847070865
28,1053.2299847070865
29,1053.2299847070865
30,1053.2299847070865
31,1043.698895726099
32,1043.698895726099
33,1043.698895726099
34,999.2468836293817
35,999.2468836293817
36,999.2468836293817
37,970.7853734748564
38,970.7853734748564
39,970.7853734748564
40,961.9588161242374
41,959.1662864668467
42,907.4962997921197
43,878.5040388976627
44,878.5040388976627
45,878.5040388976627
46,878.5040388976627
47,878.5040388976627
48,878.5040388976627
49,853.7840554471024
50,853.7840554471024
51,844.6638892871562
52,826.1123301087492
53,826.1123301087492
54,826.1123301087492
55,826.1123301087492
56,821.0659411832133
57,821.0659411832133
58,820.8069919135856
59,815.7064222554272
60,801.0792073538786
61,789.9133974732109
62,789.9133974732109
63,789.9133974732109
64,778.7164531417847
65,778.7164531417847
66,771.1806871716378
67,739.475631365131
68,739.475631365131
69,739.475631365131
70,739.475631365131
71,726.2891513999748
72,726.2891513999748
73,726.2891513999748
74,716.1481300770921
75,705.1822426586324
76,705.1822426586324
77,705.1822426586324
78,705.1822426586324
79,705.1822426586324
80,705.1822426586324
81,705.1822426586324
82,703.6761782442319
83,703.6761782442319
84,699.5710207873337
85,692.9324777569625
86,692.9324777569625
87,684.9514729083163
88,684.9514729083163
89,684.9514729083163
90,680.699299220873
91,673.7797955276922
92,673.7797955276922
93,665.6679994825237
94,665.6679994825237
95,654.8399675351243
96,654.8399675351243
97,654.8399675351243
98,654.8399675351243
99,654.3612349710845
100,654.3612349710845
101,649.2428676627787
102,649.2428676627787
103,644.9214465431875
104,640.1993862363984
105,635.2493712853741
106,617.729797905896
107,617.729797905896
108,617.729797905896
109,617.729797905896
110,617.729797905896
111,615.5791449835999
112,615.5791449835999
113,609.7546752038846
