Solution,Power,Latency,Cost
0,775.5097370737446,3564847.3729252443,579.6219593354467
1,974.0629987955779,4262223.209730074,571.299090296788
2,1132.9554033852964,1931708.325710075,1227.183266099344
3,1015.555869838506,2292968.9968010164,566.3971668383257
4,731.300189928712,3847348.079896375,582.2237719011537
5,1121.0123620687318,1988518.6383022997,1304.843110424611
6,660.657551468147,18369801.597652797,550.5368228673207
7,616.2664948508541,5829553.327879442,606.17550966576
8,1022.4448865627803,25381952.104922675,510.05331133824365
9,1142.0628002408846,360.2259833227225,674.4188342773884
10,1034.9196038082623,25662650.844093703,508.4868266232281
11,1533.81114794761,323.02958458052154,1900.8763557629195
