Epoch,FrontSize,Time
1,20,6.021053075790405
2,25,6.557042837142944
3,18,7.184974193572998
4,19,6.858391046524048
5,24,6.2902140617370605
6,27,6.667440414428711
7,27,6.714760065078735
8,25,7.031322956085205
9,28,6.706876754760742
10,28,6.2249064445495605
11,27,6.14423394203186
12,28,5.976720571517944
13,27,6.862457513809204
14,25,6.847705602645874
15,27,6.4265851974487305
16,28,6.002072334289551
17,28,6.0520665645599365
18,27,5.443129539489746
19,27,5.804538249969482
20,27,5.631447792053223
21,22,5.806489944458008
22,25,6.388803958892822
23,28,5.80015754699707
24,26,6.0820465087890625
25,29,5.986460447311401
26,32,6.826120376586914
27,30,6.10345196723938
28,31,6.106020212173462
29,34,5.242398977279663
30,33,6.3427886962890625
31,35,6.05739951133728
32,36,5.865777492523193
33,34,5.779677391052246
34,34,5.905390501022339
35,32,5.481614112854004
36,32,5.908714532852173
37,31,5.967761754989624
38,32,6.015852689743042
39,32,5.703502416610718
40,28,5.808760643005371
41,28,5.990605115890503
42,29,5.698922634124756
43,30,6.332942485809326
44,28,5.636823654174805
45,29,5.867380857467651
46,30,6.000668287277222
47,30,5.02745795249939
48,31,5.865303993225098
49,30,5.717118263244629
50,30,5.981018543243408
51,30,5.553043603897095
52,32,5.3838276863098145
53,29,5.747251272201538
54,29,5.453554153442383
55,30,5.814047336578369
56,29,5.248595476150513
57,31,5.374351501464844
58,33,5.280892610549927
59,33,5.6854166984558105
60,34,6.044052362442017
61,27,5.118051052093506
62,27,5.392607927322388
63,26,5.102993011474609
64,26,5.131202936172485
65,29,5.035257339477539
66,30,5.523285627365112
67,30,5.565420389175415
68,30,5.674411296844482
69,27,5.631502866744995
70,25,5.29704475402832
71,24,5.369347333908081
72,32,4.95780611038208
73,34,5.233215093612671
74,33,4.903130292892456
75,34,5.544789791107178
76,32,5.2982683181762695
77,31,5.520496368408203
78,30,5.254218339920044
79,29,5.7475745677948
80,27,5.1124162673950195
81,32,5.425689935684204
82,32,5.4088380336761475
83,31,5.438379526138306
84,31,5.528542757034302
85,33,5.2696897983551025
86,33,5.590191602706909
87,36,5.471198558807373
88,39,5.159295082092285
89,40,5.080459356307983
90,40,5.188342094421387
91,40,5.344247579574585
92,36,5.215252637863159
93,36,5.435335397720337
94,33,5.204244136810303
95,33,5.207443952560425
96,33,4.8796117305755615
97,33,5.600351095199585
98,33,5.248173236846924
99,32,5.499950885772705
100,29,5.711334943771362
101,31,4.50200891494751
102,29,5.841607093811035
103,33,5.163686513900757
104,31,5.053811311721802
105,30,4.865504026412964
106,31,5.1289026737213135
107,35,5.068681478500366
108,33,4.976374387741089
109,32,5.3945722579956055
110,31,4.838371276855469
111,33,5.360023260116577
112,34,4.934837579727173
113,35,5.463165998458862
114,38,4.905473470687866
115,38,5.057653427124023
116,37,5.243525505065918
117,36,4.964932918548584
118,35,5.135623455047607
119,33,5.00091290473938
120,34,5.1165289878845215
121,34,5.421842813491821
122,32,5.357332468032837
123,34,5.251067876815796
124,34,5.181860446929932
125,34,5.1493120193481445
126,30,5.505424499511719
127,31,5.119474649429321
128,29,5.396896123886108
129,30,5.095118284225464
130,28,5.210792779922485
131,29,4.84278130531311
132,30,5.133168935775757
133,33,4.793600797653198
134,30,4.874075174331665
135,31,4.454535484313965
136,30,4.995190382003784
137,31,5.205399513244629
138,30,5.122026443481445
139,32,5.149420738220215
140,32,5.570772647857666
141,32,5.28247857093811
142,34,4.929308176040649
143,31,5.474090814590454
144,32,5.720254898071289
145,32,5.6082000732421875
146,32,5.108308553695679
147,33,5.485800504684448
148,29,5.284438133239746
149,31,5.43464994430542
150,31,5.584784984588623
151,30,4.986367225646973
152,26,5.54738450050354
153,25,5.334832191467285
154,27,5.117737531661987
155,28,5.468231678009033
156,27,5.4506494998931885
157,26,5.149055242538452
158,26,5.2937867641448975
159,29,5.3889453411102295
160,28,5.463103294372559
161,24,5.354153633117676
162,25,4.973334789276123
163,26,5.5056281089782715
164,27,5.251411437988281
165,27,5.1361987590789795
166,27,4.880037546157837
167,27,5.4467175006866455
168,28,5.487436294555664
169,26,4.843536138534546
170,23,5.3519768714904785
171,24,5.299282550811768
172,23,5.134961128234863
173,22,5.444474935531616
174,21,5.067526340484619
175,23,5.529983758926392
176,24,5.686763048171997
177,24,5.536379337310791
178,24,5.694135427474976
179,25,5.96925163269043
180,23,5.925590753555298
181,21,6.173077583312988
182,14,5.81260085105896
183,13,6.048864126205444
184,13,6.1368114948272705
185,18,6.176752805709839
186,21,6.085332870483398
187,24,5.389427661895752
188,26,5.573877811431885
189,25,5.9340503215789795
190,26,5.608407974243164
191,26,5.5695624351501465
192,29,5.082220554351807
193,26,5.904447078704834
194,25,5.749928712844849
195,27,5.448195219039917
196,28,5.669749021530151
197,30,5.665736675262451
198,30,5.317935943603516
199,27,5.737576007843018
200,28,5.434985399246216
201,32,5.669406175613403
202,29,6.084360361099243
203,27,5.674335718154907
204,29,5.518348455429077
205,30,5.642786026000977
206,26,6.147685766220093
207,28,6.098164796829224
208,27,5.9841954708099365
209,27,5.930296182632446
210,28,6.515432596206665
211,28,6.333991289138794
212,26,6.076462507247925
213,23,6.228101968765259
214,22,6.283938646316528
215,24,6.173521280288696
216,30,6.380799770355225
217,27,6.20707631111145
218,29,6.457737684249878
219,30,5.9027087688446045
220,29,5.811203718185425
221,30,6.3182289600372314
222,26,5.844952821731567
223,25,6.063168287277222
224,23,6.086359977722168
224,23,1255.5457181930542
