Solution,Power,Latency,Cost
0,761.332557413868,286.0072233863169,687.7741475685535
1,758.6642170445525,286.6910504043027,688.478104124901
2,811.7987740103634,294.6484847766219,650.902310530349
3,824.1066909483828,274.2617905110165,687.7616024023705
4,758.6642170445525,286.6910504043027,688.478104124901
5,784.2975831694819,278.1996342203359,699.2174595250227
6,834.1174902520901,279.3200085742749,642.1039813236614
7,756.6345081333392,330.8581620197583,667.3205741180248
8,787.3018893169185,280.94007418637295,682.7563105117074
9,825.7898682007835,283.8902671260852,649.163207365589
10,771.1049183415976,288.9939635021091,683.744298656512
11,788.757744758428,291.2287917814814,670.2516406057622
12,754.9451422549591,304.6960733835843,678.5070886298352
13,825.0786508259646,369.83992904463815,646.0660481777213
14,813.1349745150886,281.1116073737509,649.7357786503908
15,755.4851758516354,328.73824055803755,667.3529377903063
16,801.6129877894211,281.8423028435907,654.1139403484101
17,832.3119461614896,287.8104107791337,648.0563818769474
18,768.8760330406363,382.70762404297886,653.5373013736184
19,758.6642170445525,286.6910504043027,688.478104124901
20,799.3893965458881,281.0245641961773,654.1623812860266
21,781.6849835806277,303.9509651833739,662.9794707376508
22,801.6129877894211,281.8423028435907,654.1139403484101
23,767.2108617877109,290.16738681482184,671.9513306171292
24,748.3841279011639,367.4595479812769,658.978297599034
25,759.8796569509522,334.4068899562896,664.6913749159689
26,783.9351615124144,420.7912228152671,638.2721268629028
27,744.8747033406847,312.19204568905195,703.8827537613928
28,762.4295480765686,293.8506880450083,687.3451868461775
29,831.3030730554705,271.4422583489746,657.5691654542535
30,884.6656797540127,267.9251279375212,662.5412674533524
31,772.4949567612472,334.10750634868134,666.955377279734
32,799.3893965458881,281.0245641961773,654.1623812860266
33,749.5481462346153,341.8712741694195,665.3028594923463
34,779.7465254829809,324.34101360562875,668.778672320139
35,797.0959469807601,276.74215254979623,685.1231996144128
36,762.4295480765686,293.8506880450083,687.3451868461775
37,777.1876339099603,278.49803373444604,686.816980769694
38,811.8128427239344,275.9893951908731,684.3741329630285
39,857.2816014705081,295.1084711984813,642.065421588392
40,825.9704008925493,276.9076348229676,662.0278467104027
41,824.4766972169965,271.8053765590136,674.2504667155727
42,794.2334429817704,277.11271089173675,703.457394075273
