Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
500,NSGA-II,0,0.17346938775510204,219.9945790011594,1532005.4928030216,0.4224258768570016,628885148073701.9,0.33212570505627514
500,NSGA-II,1,0.17346938775510204,195.0024545723324,1532002.966928323,2.4344602171554306,641158090268521.0,0.3386072694437545
500,NSGA-II,2,0.21428571428571427,193.43567027680018,1532002.2386266189,0.6674937967754477,667769272153288.5,0.3526611194558451
500,NSGA-II,3,0.1326530612244898,197.7131151001561,1532003.2527813779,0.7856474324817978,610676002869123.0,0.3225091237010511
500,NSGA-II,4,0.14285714285714285,248.46223891936467,1531999.5861886654,0.9007448821144318,589685409523359.6,0.31142360890416776
500,NSGA-II,5,0.19387755102040816,225.3546303912552,1532000.750897371,1.1216137642488808,544968607820028.44,0.287807851179452
500,NSGA-II,6,0.12244897959183673,254.8942639693903,1532005.666020269,0.6821451298115313,606786502830579.5,0.3204550078635655
500,NSGA-II,7,0.19387755102040816,202.83060265808786,1532001.298462981,0.9429258569851677,559794370588708.5,0.2956376066246671
500,NSGA-II,8,0.20408163265306123,220.1829896471019,1531999.4675989996,0.8032626644575227,579266067256648.4,0.30592096441152256
500,NSGA-II,9,0.1836734693877551,223.56224898840128,1531998.8393628525,0.7247898039097206,689420256034342.1,0.36409539852680556
500,NSGA-III,0,0.1836734693877551,221.58439758368644,1531998.352464369,1.1399037026932024,615711899457877.8,0.32516867244417813
500,NSGA-III,1,0.23469387755102042,194.67162460507333,1531997.3479318314,0.26484877010909086,657530208532243.1,0.34725368340067336
500,NSGA-III,2,0.2653061224489796,171.48944069686635,1531997.2404698292,0.22090657874596248,640035587211808.8,0.3380144551273721
500,NSGA-III,3,0.19387755102040816,201.52194324077772,1531999.9261465983,0.6144212293306767,638738304161782.8,0.3373293363120094
500,NSGA-III,4,0.10204081632653061,270.10842189370896,1531996.8580669947,2.7656765354766804,599795397689452.2,0.31676287785980956
500,NSGA-III,5,0.19387755102040816,190.0646923601988,1531997.6459426307,0.29020571434797227,622600709802338.4,0.3288067787019917
500,NSGA-III,6,0.10204081632653061,276.2574302640228,1532004.9632290087,1.399273061324638,595022596245689.8,0.31424227445637626
500,NSGA-III,7,0.10204081632653061,251.62198567104855,1531997.0060445357,1.0288289454531891,670965603973896.2,0.3543491605278355
500,NSGA-III,8,0.1326530612244898,250.10906590780544,1532007.5587400552,1.4900307855032477,644415343921797.2,0.3403274844455798
500,NSGA-III,9,0.14285714285714285,233.79886990904814,1531987.9858925343,1.6403891911645312,638838249919663.1,0.3373821194877691
500,NSGAII_SDE,0,0.17346938775510204,222.7423613028318,1531998.5814725924,0.2923950634805685,574721752526754.1,0.3035210290047368
500,NSGAII_SDE,1,0.1836734693877551,228.895543488059,1531999.1225004129,0.7660464964110858,592616791357671.5,0.31297172506097654
500,NSGAII_SDE,2,0.12244897959183673,281.7796878907439,1532001.1120701206,2.0786889654307776,581198396656634.5,0.3069414627749155
500,NSGAII_SDE,3,0.08163265306122448,329.32993632090955,1532000.9624254687,2.013037406988709,630427803228985.2,0.3329404093511318
500,NSGAII_SDE,4,0.12244897959183673,314.8026364614622,1532001.1780700334,1.1024965654456813,611360597892161.5,0.32287067080611653
500,NSGAII_SDE,5,0.12244897959183673,304.1099011458042,1531997.8078873542,2.05423983453055,545523172584162.0,0.2881007269356237
500,NSGAII_SDE,6,0.20408163265306123,205.65860653220088,1531996.73251084,0.7903576545643967,639263731441560.5,0.33760682403180453
500,NSGAII_SDE,7,0.08163265306122448,349.18133825155263,1532000.720624409,2.8328624331452246,532137843073330.0,0.28103169053873517
500,NSGAII_SDE,8,0.20408163265306123,205.84127997848609,1531996.393382961,0.44964914208299617,661571889332564.2,0.3493881686712044
500,NSGAII_SDE,9,0.12244897959183673,310.5855818729038,1532002.9862234832,0.4700069541615928,566928212660101.0,0.29940511860197916
500,MO-PSO-RI,0,0.17346938775510204,106959.37730463521,1249660.3010530476,9641.320285202473,994800423545981.8,0.5253722290509067
500,MO-PSO-RI,1,0.22448979591836735,94293.64883059451,1265452.0565793123,3371.7834957981636,944547264201543.5,0.49883261998285977
500,MO-PSO-RI,2,0.17346938775510204,126277.5297081657,1275727.8985259996,1554.3428002979513,990345586253473.5,0.5230195483090937
500,MO-PSO-RI,3,0.2755102040816326,90011.4719009591,1255664.053524288,5289.2366910692235,1000301444542255.4,0.5282774184682638
