Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
200,NSGA-II,0,0.03260869565217391,148.52217213386362,117510.15699530997,0.8457636955228517,14804718384101.545,0.5471362362994786
200,NSGA-II,1,0.17391304347826086,60.40254795764058,117508.35258813268,0.19507270928855677,14332075983610.455,0.5296688466868569
200,NSGA-II,2,0.11413043478260869,66.41352886105454,117509.07918374389,0.24969708348771688,12611593202020.195,0.46608516685487605
200,NSGA-II,3,0.11956521739130435,69.76802978907261,117507.70213362963,0.5017649557615034,13692478112817.0,0.5060313033920859
200,NSGA-II,4,0.1358695652173913,67.72111819417418,117507.60096040147,0.6872515525894709,14090700612121.664,0.5207483654682754
200,NSGA-II,5,0.09782608695652174,80.39836782257655,117508.19882263597,0.6388929973583225,14223687650594.566,0.5256631518099606
200,NSGA-II,6,0.11413043478260869,70.77835886250584,117506.75917498766,0.4024927280172882,13462102109873.812,0.4975173245433283
200,NSGA-II,7,0.05434782608695652,99.1235200481373,117509.84880944372,0.21697186082378012,13334487680075.555,0.49280109306861797
200,NSGA-II,8,0.11956521739130435,65.80900931960363,117508.99020006403,0.40551187543614037,13103031061726.73,0.4842471780433937
200,NSGA-II,9,0.09239130434782608,70.30595720871226,117509.05538223131,0.16145380665100226,12441669981302.129,0.4598053343696186
200,NSGA-III,0,0.02717391304347826,142.44693208443658,117509.3098253034,1.3359266176015472,13334001539721.285,0.4927831268367149
200,NSGA-III,1,0.14673913043478262,58.361061869233254,117507.84301904165,0.2030212399344966,13005806657321.893,0.4806540671633079
200,NSGA-III,2,0.11956521739130435,71.40467707976946,117504.61031658726,0.25652758831319716,13015899015087.025,0.48102704924238154
200,NSGA-III,3,0.18478260869565216,52.52469266895129,117507.56157643374,0.18335036633522503,13200028672328.832,0.4878319073315825
200,NSGA-III,4,0.11956521739130435,70.38749291731521,117506.43042005504,0.689148984499768,13717879505004.307,0.506970059655971
200,NSGA-III,5,0.11413043478260869,72.87810665974632,117506.08019428635,0.47419104316419497,13821323230221.25,0.5107930172439231
200,NSGA-III,6,0.03804347826086957,133.03034120647325,117507.60915126174,2.7997349718889493,14198129811647.121,0.524718613761559
200,NSGA-III,7,0.20108695652173914,50.258510342890915,117505.7175193874,0.23620975326933227,12596028749382.11,0.46550995320909616
200,NSGA-III,8,0.04891304347826087,104.40302017549098,117510.02740695897,0.15293023104061076,13180664126299.957,0.4871162540812468
200,NSGA-III,9,0.11956521739130435,65.54822607924018,117506.26763052052,0.6456126977207003,12537208330426.96,0.4633361339029999
200,NSGAII_SDE,0,0.10869565217391304,73.7103608755855,117508.7886489588,0.11218581499848679,13776486134711.889,0.5091359779779864
200,NSGAII_SDE,1,0.10326086956521739,72.15416902751275,117508.37745764441,0.11782014828053672,13145766300381.73,0.48582653923274033
200,NSGAII_SDE,2,0.13043478260869565,69.45937092158343,117505.79868230797,0.30718792791992106,13699889321036.922,0.506305198542718
200,NSGAII_SDE,3,0.14673913043478262,65.25044132100163,117507.57518619344,0.5711758996711938,14018894558311.193,0.5180946375819301
200,NSGAII_SDE,4,0.1358695652173913,70.94576945840934,117508.1998584898,0.18188238506618207,14457342796221.07,0.5342983175492412
200,NSGAII_SDE,5,0.10326086956521739,74.71404613672489,117505.2141869092,0.6332279199522182,12890941252112.213,0.4764089998910436
200,NSGAII_SDE,6,0.05434782608695652,104.27503422504924,117507.14415249466,0.8365950058544206,13679949559108.031,0.5055682871060104
200,NSGAII_SDE,7,0.125,65.79076437588056,117507.27348312602,0.21035205663408987,13052985681165.25,0.48239765679927543
200,NSGAII_SDE,8,0.1358695652173913,70.34993258604375,117503.11472727194,0.8292861357520088,14464834645162.56,0.534575192929537
200,NSGAII_SDE,9,0.1358695652173913,56.903855318541794,117506.47281023064,0.37405708638808577,12178752676391.166,0.4500887304508662
200,MO-PSO-RI,0,0.11413043478260869,842.5183529425832,89298.00261904327,8407.265934823767,15902498423860.719,0.5877067641308985
200,MO-PSO-RI,1,0.11956521739130435,1670.7785517732698,89458.68239394037,3233.004382533297,15788211144730.72,0.583483062596174
200,MO-PSO-RI,2,0.13043478260869565,1154.099702899525,90641.50711350517,6502.808974905674,15747167560082.59,0.5819662196650222
200,MO-PSO-RI,3,0.09239130434782608,1547.7077933989744,88126.7638100455,2713.5905261584926,15736937574728.479,0.5815881512993275
200,MO-PSO-RI,4,0.125,908.2566761882902,98730.1137144086,975.5281554772451,15750933127331.152,0.5821053832909999
200,MO-PSO-RI,5,0.125,435.1527925902069,90985.98929386602,513.9608406857899,15094430455221.672,0.5578430912419823
200,MO-PSO-RI,6,0.08152173913043478,675.9633604402122,93515.89352697755,2705.886592251327,16055357824112.9,0.5933559710098885
200,MO-PSO-RI,7,0.10326086956521739,1822.3243020370394,99053.84448230888,764.4656858586756,15032517903465.33,0.5555549963475844
200,MO-PSO-RI,8,0.10869565217391304,1047.5550576998962,90975.79432359652,561.2315111455587,15800128166563.715,0.5839234785706248
200,MO-PSO-RI,9,0.1358695652173913,1652.0339280397293,94062.98579448217,1721.9843083336366,14910492434735.014,0.5510453154498051
