Epoch,FrontSize,ArchiveSize,Time
1,79,29,5.804419755935669
2,93,43,5.813777208328247
3,100,50,5.921555280685425
4,100,50,5.801838636398315
5,99,49,6.066294431686401
6,100,50,6.184858798980713
7,100,50,6.398637294769287
8,100,50,5.811712980270386
9,100,50,5.7214343547821045
10,100,50,5.881767272949219
11,100,50,4.988660573959351
12,100,50,5.9183385372161865
13,100,50,4.991109848022461
14,100,50,6.021682977676392
15,100,50,6.146812677383423
16,100,50,5.529416561126709
17,100,50,6.233193635940552
18,100,50,6.686285734176636
19,100,50,6.275713682174683
20,100,50,6.139945983886719
21,100,50,6.131715297698975
22,100,50,5.775467395782471
23,100,50,5.609376430511475
24,100,50,6.0091471672058105
25,100,50,6.506320238113403
26,100,50,6.667297124862671
27,100,50,6.7774224281311035
28,100,50,5.563091278076172
29,100,50,6.313459396362305
30,100,50,5.835099220275879
31,100,50,6.8107569217681885
32,100,50,6.316417217254639
33,100,50,6.252084493637085
34,100,50,5.833545684814453
35,100,50,5.879527807235718
36,100,50,6.0945069789886475
37,100,50,6.944914102554321
38,100,50,6.037572622299194
39,100,50,6.1675865650177
40,100,50,5.6072869300842285
41,100,50,6.389407157897949
42,100,50,5.1200501918792725
43,100,50,6.910639762878418
44,100,50,5.891427040100098
45,100,50,6.544750928878784
46,100,50,5.7132837772369385
47,100,50,6.733201265335083
48,100,50,5.938166856765747
49,100,50,6.167527675628662
50,100,50,5.881938219070435
51,100,50,5.846161842346191
52,100,50,6.398787021636963
53,100,50,5.069788694381714
54,100,50,5.971957206726074
55,100,50,6.375166416168213
56,97,47,6.334510803222656
57,100,50,5.762700796127319
58,100,50,6.130120515823364
59,100,50,5.672452688217163
60,100,50,5.777529954910278
61,100,50,6.047986745834351
62,100,50,6.383926630020142
63,100,50,6.56913161277771
64,100,50,6.485904216766357
65,100,50,6.641430377960205
66,100,50,6.254187822341919
67,100,50,5.3420891761779785
68,100,50,6.078189134597778
69,100,50,6.545069217681885
70,100,50,6.837439775466919
71,100,50,6.137388229370117
72,100,50,6.129446744918823
73,100,50,5.4860992431640625
74,100,50,6.231381893157959
75,100,50,6.495960474014282
76,100,50,5.626239776611328
77,100,50,5.746150493621826
78,100,50,6.104266405105591
79,100,50,6.719403266906738
80,100,50,6.224971771240234
81,100,50,5.375861406326294
82,100,50,5.807434558868408
83,100,50,6.3324315547943115
84,100,50,6.08551025390625
85,100,50,5.66184401512146
86,100,50,5.835604429244995
87,100,50,6.476482629776001
88,100,50,6.048616886138916
89,100,50,6.592647552490234
90,100,50,5.211063861846924
91,100,50,5.7255189418792725
92,100,50,5.854536771774292
93,100,50,5.1471848487854
94,100,50,6.611504793167114
95,100,50,6.260685443878174
96,100,50,6.273801326751709
97,100,50,6.72020149230957
98,100,50,5.435378789901733
99,100,50,7.0057151317596436
100,100,50,6.484436511993408
101,100,50,6.284399509429932
102,100,50,6.543349504470825
103,100,50,6.435957908630371
104,99,49,6.388937473297119
105,100,50,6.2696003913879395
106,100,50,5.682825565338135
107,100,50,5.784245252609253
108,100,50,5.770153045654297
109,100,50,6.214670658111572
110,100,50,6.268544673919678
111,100,50,6.593100309371948
112,100,50,6.460174322128296
113,100,50,7.178112983703613
114,100,50,7.615278959274292
115,100,50,8.38290023803711
116,100,50,6.062808275222778
117,100,50,7.370322942733765
118,100,50,8.230184555053711
119,100,50,6.423211574554443
120,100,50,6.08841609954834
121,100,50,5.782287836074829
122,100,50,6.354466199874878
123,100,50,7.2952234745025635
124,100,50,5.963207960128784
125,98,48,5.703673839569092
126,100,50,5.365566253662109
127,100,50,5.797661781311035
128,100,50,5.860596656799316
129,100,50,6.355717182159424
130,100,50,5.704710960388184
131,100,50,6.038756370544434
132,100,50,5.303884983062744
133,100,50,6.199728012084961
134,100,50,6.428075551986694
135,100,50,7.4521777629852295
136,100,50,5.436162948608398
137,100,50,5.960419416427612
138,100,50,6.2480387687683105
139,100,50,7.751986980438232
140,100,50,6.157545566558838
141,100,50,6.102057218551636
142,99,49,7.067399978637695
143,99,49,7.188856363296509
144,99,49,6.003907203674316
145,99,49,6.1346495151519775
146,100,50,7.620800495147705
147,100,50,5.8475658893585205
148,100,50,5.904119968414307
149,100,50,5.8806610107421875
150,100,50,6.313527584075928
151,100,50,6.226577997207642
152,100,50,7.426004886627197
153,100,50,5.618210554122925
154,100,50,5.737452507019043
155,100,50,6.285674810409546
156,100,50,5.091053247451782
157,100,50,6.993316650390625
158,100,50,7.06531286239624
159,100,50,5.3530333042144775
160,100,50,7.596155405044556
161,95,45,5.527661085128784
162,97,47,6.264142036437988
162,97,47,1005.5693311691284
