Solution,Power,Latency,Cost
0,251.116925820322,2652279.048193664,209.04391542504806
1,298.7591643710922,759225.0407733578,215.55014030612998
2,307.0357697840909,466704.49175566155,214.40247007568357
3,632.2703078859599,485.5923790415531,496.2732061258412
4,195.07415688355474,718271.0342783877,222.19908407943444
5,429.3276993860226,10092.246340913438,505.75410092765577
6,489.2374410196687,558.8403505643785,530.3045096311222
7,482.4851228152289,226028.7276795283,336.21361914965473
8,592.6609959688625,30446.408603051856,410.79222604893096
9,290.32567933854506,15187.669115012004,515.5425251025126
10,230.49423723119762,147840.27614870397,441.7513346067051
11,383.73574789845605,372.44541156688695,550.867891192565
12,163.10137715289383,1992958.8296561271,215.3200803640528
13,235.85072940365822,424513.7887596216,438.37781156815913
14,296.3366523269674,494705.71475866117,402.67179082420654
15,600.713962586236,18164.95183610015,479.7888096659024
16,649.8368176077709,420.06754717668,514.7665786924653
17,327.4888967724606,279439.89925498306,390.7297126957023
18,665.2713134600592,9100.159849932825,467.7411582104943
19,553.3012081579793,163357.23480992913,394.24720395391336
20,202.9926349108352,2259530.137170844,210.66063795224014
21,349.6569186996494,314404.9494274759,363.53976276673177
22,240.22983026732103,253891.81529688975,404.75265178614114
23,316.13896390522893,2809145.1206689575,206.19983187691162
24,149.22391733883367,2377880.2309685866,214.60757540869315
25,337.2504973114015,317438.429050892,211.93870430329554
26,223.75498877331842,328337.27426787507,490.4409155562907
27,345.07314020053934,223510.40580946993,391.5230010971993
28,184.3331059405147,1184949.626935995,216.32547080619673
29,150.69825367249192,2691909.9172362513,212.86886167674396
30,361.6224731165463,259421.6433736697,340.9895484764906
31,162.5110579542522,1818844.3536280473,215.37935667810754
32,180.32712268908566,1678515.59330159,215.38382201312012
33,190.9304782508039,803857.7247934802,221.09220380119632
34,187.3588028801868,979746.011526338,221.4262489231931
35,248.40544323806768,51291.338200110906,490.6755842415511
36,232.9124994197436,749177.5767859565,219.30461900728702
37,291.58965096670175,519177.0538932926,358.54111422732757
38,208.66562921044746,1846066.8792541244,214.57349022673975
39,256.8247575504873,141818.1245594662,449.6832956033222
40,266.78386622804715,568392.2189774852,217.77198578632337
41,206.45629914456396,692980.0752043194,221.20594447682367
42,316.4831120825323,615470.2954339562,213.88751398885992
43,249.06052492061173,826821.4858727414,217.8477216626711
44,242.07167192727763,559332.1985982452,218.46444222293226
45,194.4806903074372,1094399.787563225,220.19113693690005
