Solution,Power,Latency,Cost
0,2258.808568983599,36796.97438346799,1346.8742038823773
1,2339.1761112916174,954.8731376890948,1482.391458334481
2,2708.607803886541,897.8597518215884,1444.9875647247657
3,1683.5397005513296,88802.59192796292,1342.7704100129156
4,2433.640844301103,78449.75656375436,1323.8563506163377
5,1773.3163077913657,114382.37767095928,1329.96328862744
6,2177.170532872633,77970.30936820581,1352.1729851092916
7,1974.1072880670424,1030.7164315704697,1389.9652402112085
8,1815.7794557921789,5006.713078810199,1357.5646715689445
9,3579.2600254096615,19167.88135991056,1340.4705902729274
10,914.3212653224181,2167034.641111315,1100.5740886014498
11,1030.4652551971749,1738171.492266894,1182.4274057455116
12,1513.9937592576098,129817.23297026352,1338.1542155632442
13,2344.818126763217,198961.79054858687,1260.5666324767355
14,1663.2017392719754,212582.05684960913,1327.44964601751
15,1739.127019407082,104715.43381710148,1332.359663750461
16,1938.087905581196,414217.7763102488,1298.9337815185906
17,3051.4973059947924,2230.968097019747,1387.8242922285292
18,960.6503977577564,1599691.3904002258,1203.026920759058
19,1081.96476930007,2007726.7691735243,1107.1357924135568
20,2530.315305774661,66538.96835646708,1336.6602277298402
21,1059.6545305234858,1322436.1906037217,1235.5312787909343
22,4140.74757213766,1029.4143427649703,1284.5660885905922
23,3396.145249251532,44748.832691858595,1297.3329862555743
24,2173.1788180066424,192489.7240071374,1318.77132553133
25,1306.0901793665448,1583251.326904267,1089.8815392221538
