epoch,fitness
0,285.11920062614354
1,262.38362104480143
2,198.93255759544542
3,161.22792071102091
4,156.66328912062875
5,149.8377955743256
6,149.10750122246242
7,145.729248410512
8,143.7806734987393
9,141.88463363102636
10,141.88463363102636
11,141.71924773499168
12,140.86891921736517
13,140.86891921736517
14,140.24049587306033
15,138.62742870085134
16,137.78041087061044
17,137.78041087061044
18,137.78041087061044
19,137.75784404562944
20,136.95549270329437
21,136.95549270329437
22,136.95549270329437
23,136.94168857247945
24,136.57038689959953
25,136.3394372634275
26,136.3394372634275
27,136.3394372634275
28,136.171536851679
29,135.6856327540641
30,135.6856327540641
31,135.22664966701186
32,135.22664966701186
33,135.22664966701186
34,134.90359679077008
35,134.90359679077008
36,134.35139977017556
37,134.28170214295298
38,133.85395929149087
39,133.85395929149087
40,133.00002421681424
41,133.00002421681424
42,132.63875047578884
43,132.63875047578884
44,132.50820767548473
45,132.41644239016546
46,132.41644239016546
47,132.29183664146882
48,132.29183664146882
49,132.24721341579308
50,131.7935917158005
51,131.24040922765997
52,130.47464994815897
53,130.47464994815897
54,130.4497569532448
55,130.4497569532448
56,130.4497569532448
57,130.34469154940467
58,130.32230656556254
59,129.6096795515043
60,129.49194971654674
61,129.49194971654674
62,129.49194971654674
63,129.3662494339859
64,129.3366006090281
65,129.3366006090281
66,129.3366006090281
67,129.2624474149116
68,129.2624474149116
69,129.2624474149116
70,129.2624474149116
71,129.2624474149116
72,129.22547368859614
73,129.22547368859614
74,128.96321577581594
75,128.96321577581594
76,128.96321577581594
77,128.93419741687035
78,128.8144555408019
79,128.7391168963312
80,128.5749790910908
81,127.2902998616443
82,126.93710897650041
83,126.93710897650041
84,126.93710897650041
85,126.93710897650041
86,126.93710897650041
87,126.75665671996158
88,126.75665671996158
89,126.75634627434566
90,126.75634627434566
91,126.75634627434566
92,126.75634627434566
93,126.75634627434566
94,126.75634627434566
95,126.75634627434566
96,126.75634627434566
97,126.56850915873247
98,126.56850915873247
99,126.56850915873247
100,126.56850915873247
