Solution,Power,Latency,Cost
0,1144.9284865733555,394.27065345313105,646.9217052262841
1,875.2863136731559,800773.6651087499,654.2749330843199
2,1122.4392718030213,678.4069935188862,949.2403070696731
3,1038.6594051434856,208720.12092667777,809.203700611296
4,1117.0924321771524,105664.16749569494,853.945664648566
5,777.3925817747547,129948.39902703327,886.697532363832
6,1021.4310174654794,209659.39479608616,829.8069418360061
7,728.9431318049246,456406.1759108848,781.3181588053948
8,558.7890515849373,422169.3482577499,788.5594699298166
9,342.0864574628334,2247243.691094022,369.1075200411896
10,503.4069848324026,880421.1669011156,808.9093129247653
11,378.62462705686397,1774421.6234177928,361.3419927604833
12,1039.3297011840177,598277.0166442012,675.5072313753324
13,870.1134272904104,302154.9420500643,811.478841802217
14,534.4346052792205,1328231.9242291595,352.6842981339932
15,809.3811663005354,707862.1812252937,677.7325301078523
16,958.2256519776942,817753.7440044741,634.211549365522
17,638.4220802289819,283428.5748062367,860.8647698349857
18,305.5892731149822,3852981.362752992,364.5264131657181
19,557.0441023763947,895668.1466264827,755.5347674999681
20,707.0832484954153,1007829.3560782084,658.272781871172
21,888.77943488774,168164.3805682388,866.0310614764567
22,530.2512827312224,701567.0021949491,844.8258116425457
23,1100.7609602029152,53658.93137869265,877.5511087386552
24,319.78323161087525,3258032.897661188,377.2434341873517
25,650.803220282167,401593.4040799828,842.1810318676578
26,748.8399417232215,968550.0540626057,660.8084071376019
27,250.9976610731673,7372425.772805272,355.1116716438895
28,347.9723782570102,4620590.002205628,355.53141549233015
29,591.232497504052,916217.4998036013,734.4191124880628
30,515.2929138444229,812071.5946112451,769.1065721954584
31,697.7169409199131,352166.8066331057,846.0927228412768
32,258.31429089605984,6329358.311032433,352.79499528147426
33,284.95022434793066,5709028.725107436,375.2757770827114
34,586.1927291938584,1163422.812798818,742.4562036627555
35,440.85606437715796,2233774.554813649,360.2309447953236
36,334.1410523658199,3494960.44118171,357.95634163227317
37,538.9278883202668,1059296.2800276696,755.6283326122984
38,564.8100672832184,1230298.4985538379,351.519533694704
39,549.2146113078982,1178544.3057602067,352.13430198228025
40,342.90751212183807,1908660.1194154376,363.0509989761035
41,404.14684884975964,6967558.615338205,341.6140219428402
42,320.80737664663144,3348952.2112434004,358.63714988785904
43,542.3748922205953,592238.6942521702,781.963623983342
44,553.918049164736,723245.7173901388,779.2314762423526
45,307.42869895471534,3811389.745773517,364.9882131720425
46,608.8259150923742,827627.49452158,764.6332942623371
47,752.4804485400888,902320.4373284639,568.4293337798247
48,920.9268742684952,336817.4909772355,754.0194603774703
