Solution,Power,Latency,Cost
0,904.4218891299147,1830997.4006491576,1132.26149637097
1,1446.460315248961,469750.060666621,1216.5729669397354
2,1220.7469056432194,478387.9204624421,1130.5758412008543
3,2107.156154964565,6473.0071064484455,1356.1867806293305
4,1446.9833004828306,476988.0453422648,1158.1774893164843
5,1398.2811345718403,477451.4337025607,1193.915559195499
6,1486.2558916361584,428700.4785253272,1190.9547456357661
7,1321.8839951632715,415008.1542628386,1218.103756270792
8,1404.1489175412948,389695.90471093176,1233.4420890319484
9,1482.5648883564736,237350.25706974525,1271.882456963326
10,1454.0767554148745,472513.0312265852,1172.594032584951
11,1629.7006433317642,209359.80299934844,1336.4802549358978
12,1912.3063663097732,28332.907523050384,1372.727792920944
13,1337.5761224140954,380586.1218088977,1259.6065533582569
14,1337.8014157807283,356123.73797980376,1261.3790887150235
15,1448.3623782585378,283759.93570194434,1227.1073947281468
16,2092.092734858026,1068.6134066003713,1413.9457217840736
17,1251.756626577768,408868.5787926126,1257.9467642961356
