Epoch,FrontSize,Time
1,26,2.6211488246917725
2,40,1.9923803806304932
3,35,2.0960710048675537
4,47,2.1239328384399414
5,49,2.244688034057617
6,48,2.2367169857025146
7,43,2.172739028930664
8,49,1.823166847229004
9,48,1.839259386062622
10,46,1.833904504776001
11,47,2.0149593353271484
12,40,2.0326788425445557
13,47,1.9234700202941895
14,42,2.0381319522857666
15,49,1.7016558647155762
16,47,1.9093990325927734
17,40,1.6814391613006592
18,44,1.7214999198913574
19,34,1.7819843292236328
20,45,1.673149824142456
21,36,1.5588786602020264
22,40,1.7257213592529297
23,46,1.860703468322754
24,31,1.7068283557891846
25,48,1.612929105758667
26,47,1.7745826244354248
27,39,1.8468959331512451
28,39,1.815007209777832
29,39,1.7502624988555908
30,45,1.6776490211486816
31,41,1.689809799194336
32,32,1.7242767810821533
33,36,1.7573802471160889
34,43,1.7269599437713623
35,37,1.5483765602111816
36,40,1.71244478225708
37,48,1.5738160610198975
38,36,1.5101423263549805
39,49,1.5465342998504639
40,46,1.5740907192230225
41,40,1.730161428451538
42,40,1.7808868885040283
43,41,1.5391578674316406
44,44,1.6862068176269531
45,34,1.7111051082611084
46,42,1.7808051109313965
47,40,1.7385222911834717
48,47,1.7971491813659668
49,49,1.709015130996704
50,39,1.6697485446929932
51,40,1.5122449398040771
52,40,1.5937473773956299
53,46,1.9370644092559814
54,43,1.7389671802520752
55,46,1.75441312789917
56,45,1.9290165901184082
57,39,1.6653163433074951
58,44,1.723132610321045
59,46,1.7742819786071777
60,44,1.7700307369232178
61,49,1.5970795154571533
62,49,1.7353301048278809
63,48,1.7169923782348633
64,45,1.744664192199707
65,49,2.0619421005249023
66,48,1.799532413482666
67,47,1.7462172508239746
68,44,1.8890485763549805
69,46,1.8370540142059326
70,49,1.7460291385650635
71,36,1.707306146621704
72,40,1.7153537273406982
73,47,1.6517720222473145
74,39,1.7390644550323486
75,44,1.6969094276428223
76,45,1.6450304985046387
77,47,1.7397737503051758
78,46,1.9099037647247314
79,48,1.7441892623901367
80,40,1.9378852844238281
81,46,1.9956347942352295
82,32,1.7476835250854492
83,45,1.694514513015747
84,47,1.7350759506225586
85,46,1.8276102542877197
86,49,1.7032890319824219
87,33,1.9207706451416016
88,43,1.8495674133300781
89,41,1.721900463104248
90,48,1.838453769683838
91,49,1.8293321132659912
92,45,1.9073903560638428
93,47,1.9417963027954102
94,38,1.871830701828003
95,44,1.8541743755340576
96,40,1.794182538986206
97,43,1.68764066696167
98,47,1.8106262683868408
99,48,1.9196088314056396
100,41,1.656390905380249
101,49,1.7401387691497803
102,40,1.5834619998931885
103,46,1.788945198059082
104,47,1.6807477474212646
105,37,1.9514567852020264
106,48,1.8270437717437744
107,49,1.8514440059661865
108,35,2.018019437789917
109,43,1.8062889575958252
110,48,1.7765753269195557
111,47,1.807037115097046
112,41,1.6765432357788086
113,43,1.608738660812378
114,42,1.9567325115203857
115,48,1.786801815032959
116,44,1.6972284317016602
117,40,1.6751279830932617
118,44,1.7308728694915771
119,36,1.9331114292144775
120,40,1.808699607849121
121,37,1.6480138301849365
122,39,1.6255133152008057
123,46,1.606877088546753
124,47,1.7791905403137207
125,45,1.66159987449646
126,47,2.0492570400238037
127,44,1.7881529331207275
128,35,1.6381022930145264
129,48,1.6515767574310303
