Epoch,FrontSize,Time
1,20,3.4748542308807373
2,17,3.421759605407715
3,21,2.8294103145599365
4,27,3.3283698558807373
5,23,3.232917070388794
6,24,3.2050256729125977
7,27,3.083712577819824
8,24,3.169365167617798
9,28,3.0906434059143066
10,20,3.1256635189056396
11,28,3.1118617057800293
12,22,3.0809412002563477
13,25,3.008699417114258
14,24,3.0459680557250977
15,23,3.109647274017334
16,24,3.1158711910247803
17,21,3.0484378337860107
18,19,3.0196731090545654
19,19,3.0948281288146973
20,18,2.935990333557129
21,19,2.9695136547088623
22,20,2.9653594493865967
23,21,2.9476659297943115
24,20,3.046502113342285
25,27,3.018510341644287
26,21,2.8929574489593506
27,25,3.0485622882843018
28,24,3.0378029346466064
29,26,3.07511043548584
30,26,3.068347215652466
31,28,3.1189544200897217
32,26,3.0072572231292725
33,24,2.979879140853882
34,22,2.9919025897979736
35,20,2.9516916275024414
36,17,3.1253373622894287
37,18,3.018914222717285
38,20,3.147019624710083
39,14,2.9899301528930664
40,17,2.923096179962158
41,16,2.981438398361206
42,16,2.9748287200927734
43,15,2.8333733081817627
44,17,2.89184832572937
45,17,3.0466816425323486
46,13,2.917404890060425
47,18,2.8248229026794434
48,15,2.961878538131714
49,20,2.972442626953125
50,21,3.0931146144866943
51,20,3.291978597640991
52,18,3.425196409225464
53,18,3.541611909866333
54,14,3.4553232192993164
55,11,3.446537971496582
56,15,3.525756597518921
57,15,3.2281322479248047
58,12,3.260376214981079
59,17,3.605114221572876
60,17,3.2475807666778564
61,20,3.2611570358276367
62,19,3.521484136581421
63,15,3.4450418949127197
64,17,3.518547534942627
65,15,3.6008877754211426
66,12,3.7371838092803955
67,14,3.5765998363494873
68,15,3.5708210468292236
69,12,3.482428789138794
70,13,3.6303017139434814
71,14,3.395275115966797
72,19,3.6550440788269043
73,16,3.7233023643493652
74,14,3.7544620037078857
75,15,3.823260545730591
76,13,3.8628883361816406
77,19,3.8881945610046387
78,20,3.783517837524414
79,18,3.921887159347534
80,16,3.9776611328125
81,12,3.8750224113464355
82,11,3.9084596633911133
83,8,3.803687810897827
84,10,3.8253231048583984
85,10,3.9834141731262207
86,10,4.261698961257935
87,8,4.441427707672119
88,9,4.297595739364624
89,11,4.071183919906616
90,13,4.038609266281128
91,9,4.029585838317871
92,6,4.128236532211304
93,4,4.111642360687256
94,6,4.000708341598511
95,9,4.1138105392456055
96,11,3.9734747409820557
97,13,4.187326192855835
98,13,4.174291372299194
99,10,4.254750728607178
100,8,4.1851935386657715
101,9,4.20443320274353
102,13,4.225539922714233
103,12,4.242876291275024
104,10,4.33504843711853
105,10,4.246911525726318
106,8,4.264098882675171
107,7,4.4038872718811035
108,5,4.330431222915649
109,8,4.3607118129730225
110,12,4.420221567153931
111,15,4.377302408218384
112,9,4.345664024353027
113,7,4.424275159835815
114,7,4.432932138442993
115,6,4.556988716125488
116,8,4.306865930557251
117,9,4.457521438598633
118,8,4.398987770080566
119,7,4.60578465461731
120,9,4.476747512817383
121,9,4.549081563949585
122,12,4.409643888473511
123,15,4.5245137214660645
124,11,4.533611297607422
125,12,4.537451982498169
126,7,4.482703447341919
127,9,4.534738063812256
128,9,4.451571702957153
129,10,4.431756973266602
130,15,4.557397842407227
131,17,4.5395941734313965
132,19,4.594593048095703
133,17,4.47289776802063
134,14,4.466755151748657
135,11,4.352024793624878
136,11,4.460000991821289
137,9,4.5319719314575195
138,10,4.401861667633057
139,6,4.580705404281616
140,9,4.565423488616943
141,7,4.463998079299927
142,7,4.5583741664886475
143,13,4.435589075088501
144,7,4.462418794631958
145,9,4.432541608810425
146,9,4.4938132762908936
147,11,4.44657564163208
148,6,4.3851165771484375
149,5,4.426060438156128
150,6,4.404925107955933
151,6,4.501521587371826
152,7,4.444026947021484
153,9,4.524796009063721
154,8,4.52046275138855
155,10,4.462876558303833
156,8,4.484678030014038
157,8,4.565012216567993
158,9,4.520662784576416
159,15,4.595911979675293
160,13,4.534879207611084
161,15,4.658137798309326
162,14,4.470287084579468
163,7,4.494168758392334
164,8,4.543325662612915
165,13,4.5578858852386475
166,15,4.580888271331787
167,13,4.59334135055542
168,11,4.5903589725494385
169,14,4.510812520980835
170,17,4.594106912612915
171,13,4.522787809371948
172,14,4.606457948684692
173,12,4.530528783798218
174,14,4.53505539894104
175,13,4.494539499282837
176,17,4.483290195465088
177,13,4.5412375926971436
178,16,4.463234186172485
179,18,4.561621189117432
180,18,4.57085394859314
181,15,4.612714052200317
182,16,4.487976312637329
183,11,4.462100267410278
184,12,4.508464097976685
185,12,4.467285633087158
186,14,4.474416494369507
187,13,4.474415063858032
188,15,4.46034836769104
189,9,4.477817535400391
190,9,4.530608415603638
191,9,4.468177318572998
192,7,4.705854654312134
192,7,754.7034299373627
