Solution,Power,Latency,Cost
0,392.1059493271409,5094256.137574325,462.74464184409453
1,679.1747111634121,1239753.483839001,1085.989576214748
2,379.63084115563163,8370475.504291648,475.6540116660127
3,375.1076410560724,8483613.613000967,472.3845234374366
4,729.4336869798884,1578715.9795742168,435.8043728014263
5,399.87256542805454,3084390.583393976,456.5097887557876
6,841.6649987642136,456148.3717504661,964.3537250610409
7,829.831591046232,1293962.261720547,917.9541483266172
8,533.1973485735276,2282626.667826264,447.5425930569061
9,734.3882747765416,977451.5367147545,1045.2538903779216
10,681.0999142358198,3276700.0657257996,440.57879363340777
11,744.6650548816992,978658.6345066293,963.5033704530584
12,692.9419271306695,1549384.6321190714,438.2439681308283
13,739.4426836051714,1291621.2175732786,952.3749498227689
14,862.9560679405922,276.9025672342987,548.0332883607379
15,771.032926090646,750031.7169521282,1012.4136722689697
16,853.7866461062005,1182089.0606204553,944.6008150233827
17,808.4618926794685,1243360.8138337836,960.4262771947946
18,396.6790438657608,3992108.960470555,458.028846165816
19,800.8605070238615,587721.9028412645,1009.353283914808
20,781.55079112991,896247.3287898205,1008.4878389420905
21,852.6585240618679,1146980.613478636,959.3009191962033
22,700.0954889943779,1041348.8611452577,986.283661706757
