Epoch,FrontSize,Time
1,13,7.430016756057739
2,13,8.323463678359985
3,14,8.501765012741089
4,16,7.367391586303711
5,17,7.744562387466431
6,14,8.134029865264893
7,15,8.237573385238647
8,16,8.146994590759277
9,15,7.117194414138794
10,18,8.148762941360474
11,18,7.17224383354187
12,18,7.635267734527588
13,16,7.385270595550537
14,19,7.481794595718384
15,20,6.495417833328247
16,19,7.244937181472778
17,20,7.180182933807373
18,22,6.904287815093994
19,21,7.03353214263916
20,22,7.715783596038818
21,21,7.094637870788574
22,21,7.762284517288208
23,23,7.071065187454224
24,22,7.399515390396118
25,25,7.656753301620483
26,25,7.527032375335693
27,22,7.191906690597534
28,26,7.4998557567596436
29,25,7.77741551399231
30,24,5.821392297744751
31,24,7.617915630340576
32,26,7.213403940200806
33,23,7.4634058475494385
34,24,7.524033308029175
35,25,7.567795515060425
36,28,6.980390548706055
37,27,6.231992244720459
38,28,7.862134695053101
39,28,7.252031564712524
40,27,6.911526918411255
41,27,7.090285301208496
42,28,7.532149314880371
43,26,7.560751676559448
44,27,7.554110527038574
45,26,7.1231348514556885
46,27,7.340431451797485
47,26,6.232978343963623
48,27,6.86886739730835
49,26,6.949734687805176
50,27,8.034360885620117
51,25,7.993418455123901
52,27,7.517812013626099
53,31,7.135516881942749
54,32,7.367878437042236
55,33,7.156055927276611
56,33,6.168072938919067
57,29,6.6370322704315186
58,29,7.009840488433838
59,30,7.267196416854858
60,33,6.975161075592041
61,33,6.971479415893555
62,33,6.618249893188477
63,33,6.7862396240234375
64,31,6.931487321853638
65,32,7.054741859436035
66,34,6.084585428237915
67,37,6.751373052597046
68,34,6.5340516567230225
69,33,6.646888017654419
70,33,6.871786594390869
71,36,6.697497844696045
72,33,7.011415481567383
73,33,6.602650880813599
74,32,6.5685553550720215
75,34,7.239650249481201
76,31,6.917362213134766
77,31,6.280279874801636
78,32,7.1787025928497314
79,25,7.530963182449341
80,26,6.928265333175659
81,26,7.112350940704346
82,23,6.125039100646973
83,24,6.6000213623046875
84,24,7.146681308746338
85,23,7.306869983673096
86,23,6.976513862609863
87,18,6.809448003768921
88,17,7.074756145477295
89,16,6.364110469818115
90,15,7.420396566390991
91,17,6.778229475021362
92,22,7.422674179077148
93,25,6.70161247253418
94,24,6.605614423751831
95,24,7.159071445465088
96,25,6.5338380336761475
97,24,6.729006052017212
98,24,7.301764011383057
99,21,7.088197946548462
100,18,7.025501012802124
101,19,6.650999546051025
102,22,6.952825307846069
103,22,7.443377733230591
104,21,6.597803592681885
105,22,6.818426847457886
106,21,6.533266067504883
107,22,6.996608734130859
108,18,6.690539360046387
109,19,6.649595022201538
110,19,6.264870643615723
111,18,7.281870603561401
112,18,7.17167329788208
113,19,6.559350490570068
114,21,7.527010202407837
115,22,6.667173147201538
116,17,7.277846336364746
117,17,6.696667909622192
118,17,7.2403244972229
119,18,6.739417552947998
120,19,6.711628437042236
121,21,7.3873560428619385
122,20,6.818258285522461
123,20,6.615687608718872
124,21,5.762511491775513
125,21,6.380189895629883
126,21,7.045990943908691
127,23,7.068559646606445
128,20,6.809827089309692
129,21,7.2027809619903564
130,21,7.408514022827148
131,20,6.428086042404175
132,20,7.166875123977661
133,20,7.450841188430786
134,15,7.021063804626465
135,21,6.188525915145874
136,24,7.537086486816406
137,23,6.855717658996582
138,22,7.407142162322998
139,21,6.62570595741272
140,21,6.569266319274902
141,23,6.230985879898071
142,27,6.125949382781982
143,27,6.545056581497192
144,27,6.518902063369751
145,28,6.816582918167114
146,28,6.324886322021484
147,27,5.990902423858643
148,24,6.786196231842041
149,23,6.8303351402282715
150,22,6.740213871002197
151,22,6.951090097427368
152,22,6.398589849472046
153,21,6.427488327026367
154,22,6.77630352973938
155,22,6.838237762451172
156,24,7.163252592086792
157,25,7.12795352935791
158,24,7.200456619262695
159,23,6.964291334152222
160,24,6.445547103881836
161,25,6.638637065887451
162,24,6.874013900756836
163,22,7.017685413360596
164,24,6.365796089172363
165,23,6.725956201553345
166,20,6.681910753250122
167,23,6.30062460899353
168,22,6.217332601547241
169,22,6.670108318328857
170,21,6.04235053062439
171,20,6.7303547859191895
172,23,6.065149545669556
173,23,6.795166492462158
174,22,6.792636156082153
175,24,6.582217454910278
176,24,6.530116558074951
177,27,6.360270261764526
178,29,5.961239337921143
179,32,6.045938014984131
180,32,6.892573595046997
180,32,1256.0302584171295
