Solution,Power,Latency,Cost
0,1253.988800409731,2877913.2351591885,1399.3448344080107
1,1633.1879953336315,983831.7133876741,1370.6265136704762
2,1843.277203888764,719277.6940670637,1424.1088461229344
3,1600.0181015176242,808455.4164303201,1393.35742107868
4,1488.2699690020913,965557.2276460142,1378.0507921904637
5,1405.627171582844,1093159.1536490656,1385.5695834675892
6,1507.5807760006571,899553.1881234553,1382.5998359816265
7,1449.8731205581087,1022711.6834000422,1374.2928442862756
8,1538.928092724989,846612.8490691285,1375.702432645793
9,1537.408821845166,875060.206555589,1388.9459616639706
10,1550.0882100321078,994589.0386032253,1357.0770818499502
11,1661.5293637361854,725885.1410792168,1376.2217517631093
12,1761.03465916066,726298.731913019,1373.1528509905393
13,1655.5905167050191,719784.0178503904,1409.0175515718554
14,1551.626670765991,645098.0976504858,1427.7708874902603
15,1994.3298224700043,688988.8066391912,1383.0245312425602
16,2629.650110010339,106232.79283547094,1635.170981906715
17,2617.7127703414194,123982.22005282488,1638.396440960637
18,1859.5701573227543,611418.3600154178,1470.4021227590833
19,1788.536372625308,444809.8325645151,1499.8266489118255
20,2545.5230821294604,32204.48659580636,1661.5023376418278
