Solution,Power,Latency,Cost
0,438.59376146320704,428.99739453019833,498.9470431170984
1,440.2505538292387,436.36610092358444,496.9307862327016
2,428.3734170690646,432.0520851028116,498.27165369944964
3,419.84429632385053,435.94628662568476,505.02858605259695
4,411.94852651716076,444.7428224456797,500.56575570353425
5,472.6155846616571,442.6350388329686,495.18982290961645
6,407.94148048738805,459.531085913193,503.5785697061583
7,427.7479194849447,435.29280702950916,502.5572758771013
8,413.09716869264946,439.02099192644863,511.8713467306334
9,445.71842213738165,451.09754552053204,494.90347064131936
