Solution,Power,Latency,Cost
0,2255.9678677980523,533.9891588552672,1490.9998982215304
1,2255.9678677980523,533.9891588552672,1490.9998982215304
2,2277.0861374621104,536.9405111512469,1480.5486728550356
3,2155.382240900413,617.4818901543267,1459.0585744486464
4,2314.0948864751704,529.551080473741,1468.6930767209672
5,2107.906237892625,595.0992737199479,1471.4887076113582
6,2132.060300711667,633.0117879696827,1455.23353713879
7,2201.7786893719313,588.4294619490253,1463.2424824688148
8,2250.2552961811057,538.6174201716697,1479.4191263399748
9,2246.932283268546,578.731433585339,1464.5969816240465
10,2098.758222509965,557.399965413811,1478.2285368528192
11,2147.365351185806,554.054764760106,1487.8575949384335
12,2162.6347470230303,540.1845717341149,1466.4786331417793
13,2283.064314619032,588.025575027182,1460.1314798870878
14,2179.622194444998,553.2446315242765,1465.4032290075602
15,2229.6872043429053,538.001187949694,1480.9293375863847
16,2142.973640761711,558.9117386056579,1477.8599065432456
