Solution,Power,Latency,Cost
0,313.26084390515655,120.72857363066696,324.56909143389964
1,281.4277146348037,123.39538519970787,328.59297064405416
2,308.76992590972884,116.66604997730556,332.0882600332778
3,292.9757775044815,118.26256848309816,330.3699809631529
4,295.759399861311,120.3849690537595,327.26106701288
5,268.3907355409851,145.0155163423996,328.2783336987181
6,319.1257176018022,116.55244483506937,328.4934166279167
7,277.8469231204804,119.59323554397679,328.9895824344869
8,281.7154634596736,168.21216111763152,323.0607746355473
9,270.23736546446236,123.34587773252251,332.68732961302385
10,258.5276920932448,212.40811070459483,327.5003136569779
11,281.4277146348037,123.39538519970787,328.59297064405416
12,275.9888055614613,182.7709536901922,326.02222429547083
13,275.0720428172882,123.01893422405095,331.93855292202977
14,273.1247564397565,122.8341035294221,332.47606330775085
15,299.2690094396802,117.18220756744283,327.0336906850851
16,301.9291617322074,119.04297343010847,326.8591388588002
17,268.47268760783487,123.69922022421626,333.57706294135187
18,288.8437090264338,116.9473241311256,330.5845628431533
19,295.3726103036958,119.50072836513836,327.9540822837623
20,286.48475919534786,123.85318869442357,327.3221439154366
21,288.0821974209156,118.4274100319004,328.7932554971506
22,303.41567406672,120.73462652417889,325.7095989422198
23,300.06418463262395,140.3326570907103,323.1454120555451
24,310.447117014436,126.19683873720345,325.0539501975737
25,290.22377702132593,120.17196799704546,328.1335381525773
26,277.8469231204804,119.59323554397679,328.9895824344869
27,323.773127197327,120.35656516483108,321.4768520831517
28,282.52428133593844,119.54188717357256,328.95410658581943
