Solution,Power,Latency,Cost
0,770.928360532894,87211.96070591088,790.380710993352
1,576.9380798714817,214614.81773332684,755.6952399672118
2,1003.0602308039089,24182.97993830934,894.5784143838071
3,617.8033775784074,134456.37538069155,755.8354015872601
4,613.2670645921751,199842.59911090863,763.9664329361804
5,614.9357575463572,131039.82268596643,800.6064677285234
6,666.5556851541653,350892.3770766505,741.6997225314909
7,657.3944264426115,188591.57059389405,747.7992967451034
8,590.8838071771861,135005.29103361562,797.5943035536162
9,640.5656880013438,126741.70423327842,756.4928842752614
10,656.5980351942886,205061.36090088516,746.7190597326385
11,596.4683272462975,174176.06233073105,764.1942744898915
12,745.3527385633301,68568.43241451496,807.3484084930271
13,1023.3989773796995,43178.84468483912,864.3140951075865
14,723.3112654620866,98348.15608531967,818.2563998108087
15,983.5472411876912,49556.009540208404,886.1391518720098
16,933.0792338592705,46337.50976725895,913.3118636919313
17,685.1606011285886,157371.00693571934,755.014908591386
18,647.5812861188116,110068.64051595952,763.2773859536031
19,851.3464030670725,8644.492736477248,948.8494853976758
20,592.1052844743912,151966.0744127981,778.756684709483
21,654.1653703959004,175976.558976071,754.4853703851394
22,577.8522745382693,201010.14413425175,768.3933422311749
