Solution,Power,Latency,Cost
0,558.6156899339954,179.92438793527458,411.1599617312494
1,558.6156899339954,179.92438793527458,411.1599617312494
2,522.7398944181006,149.53018840557954,416.2124439464461
3,503.44095596034293,149.09611728672678,419.8357787009238
4,479.7997316699532,146.1597304540265,421.25000092295045
5,472.9997923457821,217.89288893938243,409.5120487345974
6,512.840829502367,147.33066603789615,418.64046360540345
7,532.1061150941504,147.25373050274032,414.39027004218326
8,485.9628196527638,146.93773344871832,420.06305276991776
9,522.7398944181006,149.53018840557954,416.2124439464461
10,537.9884122942152,197.19067522763652,410.7920054070503
11,503.6485678302074,150.54681369577943,419.7703238433322
12,509.7338749863563,166.96862177369613,419.17792967736483
13,510.51465322462116,165.01932529840778,419.1559397284836
14,515.9705298247052,163.63216834912524,418.2427479946125
15,501.48502778529127,181.24835021488107,415.34917033386427
16,472.15592548861775,180.71325540013464,421.3452691066716
17,472.4635317640982,178.14776777029516,424.8761919518378
18,483.2247377787861,184.27686419283785,418.63616385627387
19,527.5049358375553,149.92233334805377,415.1279364333869
