Solution,Power,Latency,Cost
0,1038.7369118634422,304.8250530769442,859.5854472659897
1,1038.7369118634422,304.8250530769442,859.5854472659897
2,1024.1655643644851,404.59725861286,839.1589751470079
3,1058.9542220091191,308.69649614345303,859.2980307179756
4,1113.644964371752,299.68774604216213,861.4983940903971
5,1082.3920783738643,305.87048726394994,855.7985846401782
6,1079.8718112752779,309.41602250024795,842.3772700567641
7,1150.0486234536706,302.7786996077855,852.690005851821
8,1007.6750721010499,320.77498691278953,850.18333189525
9,1109.201141941145,303.10384663528663,868.8129490407764
10,1002.7274541937222,320.2167841216439,851.4317635509287
11,1026.4712149107982,318.35024694295123,862.722163627881
12,1022.7539772138998,349.4127602950087,847.9115879212966
13,1116.604791046473,304.5483636212256,860.7353928856953
14,1051.9454229011756,343.2666920709166,849.4001474496321
15,1137.2871468323026,304.9059267245237,848.1909060667504
