Epoch,FrontSize,ArchiveSize,Time
1,77,27,14.75145673751831
2,81,31,12.786211252212524
3,87,37,13.002336025238037
4,93,43,14.518310785293579
5,100,50,11.257616519927979
6,100,50,10.641731023788452
7,100,50,12.92058515548706
8,100,50,15.903576612472534
9,100,50,11.791823148727417
10,100,50,14.80397343635559
11,99,49,13.047199964523315
12,100,50,13.005720853805542
13,100,50,15.57509160041809
14,100,50,15.142331600189209
15,100,50,14.0194673538208
16,100,50,13.790534257888794
17,100,50,10.637824058532715
18,100,50,13.393362998962402
19,100,50,12.528185367584229
20,100,50,13.593210220336914
21,100,50,14.494563341140747
22,100,50,13.034865856170654
23,99,49,11.61635684967041
24,100,50,13.382872819900513
25,100,50,14.10701870918274
26,100,50,15.68740177154541
27,100,50,15.51202654838562
28,100,50,14.079787015914917
29,100,50,14.961749792098999
30,100,50,14.689103364944458
31,100,50,13.691527605056763
32,100,50,10.763899326324463
33,100,50,14.781497478485107
34,100,50,11.89189600944519
35,100,50,16.178131103515625
36,100,50,16.133326530456543
37,100,50,13.008167505264282
38,100,50,13.283838510513306
39,100,50,9.464552640914917
40,100,50,10.421713829040527
41,100,50,13.138659954071045
42,100,50,11.833218336105347
43,100,50,15.78363823890686
44,100,50,13.297465324401855
45,100,50,13.173889636993408
46,100,50,10.63665771484375
47,100,50,13.063204288482666
48,100,50,14.641225337982178
49,100,50,15.07556700706482
50,100,50,14.34370756149292
51,100,50,18.45121169090271
52,100,50,14.33208417892456
53,98,48,14.973941564559937
54,100,50,14.45095443725586
55,100,50,12.558524131774902
56,100,50,12.864731788635254
57,100,50,14.196884155273438
58,100,50,11.239414930343628
59,100,50,16.207547903060913
60,100,50,14.282544612884521
61,100,50,11.622097253799438
62,100,50,10.61900544166565
63,100,50,12.252037763595581
64,100,50,14.272916793823242
65,100,50,13.174269676208496
66,100,50,17.267609357833862
67,100,50,16.252690076828003
68,100,50,15.870652675628662
69,100,50,13.091441631317139
70,100,50,13.632529973983765
71,100,50,14.051435708999634
72,100,50,15.93482494354248
73,100,50,13.193891048431396
74,100,50,17.06594467163086
75,100,50,10.683448553085327
76,100,50,12.811764240264893
77,100,50,15.81943678855896
78,100,50,15.966893672943115
79,100,50,14.1823890209198
80,100,50,13.103731155395508
81,100,50,11.993287324905396
82,100,50,10.789641380310059
83,100,50,18.090553760528564
84,100,50,12.208224296569824
85,99,49,13.548362731933594
86,100,50,14.203836441040039
87,99,49,14.628995418548584
88,100,50,12.266535758972168
89,100,50,13.320715427398682
90,100,50,12.060197114944458
91,100,50,15.139851570129395
92,100,50,14.864521026611328
93,98,48,14.420296907424927
94,100,50,11.472630262374878
95,100,50,13.025946140289307
96,100,50,12.858831405639648
97,100,50,14.899242401123047
98,100,50,13.253824472427368
99,100,50,16.775078773498535
100,100,50,13.895266771316528
101,100,50,14.524578094482422
102,100,50,14.957703828811646
103,100,50,15.827699661254883
104,100,50,15.186566829681396
105,100,50,15.821301937103271
106,100,50,15.321269273757935
107,100,50,10.352850198745728
108,100,50,13.433066844940186
109,100,50,11.374955415725708
110,100,50,13.2106614112854
111,100,50,11.298419952392578
112,100,50,13.866585493087769
113,100,50,15.433878421783447
114,100,50,12.94231367111206
115,100,50,15.836602926254272
116,100,50,14.972651481628418
117,100,50,18.12005305290222
118,100,50,15.525493383407593
119,65,15,14.516542673110962
120,59,9,13.940900802612305
121,59,9,12.625659942626953
122,60,10,14.244358539581299
123,60,10,13.028665781021118
124,60,10,12.324038743972778
125,61,11,13.295127630233765
126,61,11,13.200507879257202
127,61,11,15.452704906463623
128,61,11,15.134229183197021
129,62,12,13.040016412734985
130,62,12,11.495181798934937
131,61,11,13.055864572525024
132,62,12,12.91672396659851
133,64,14,13.645936012268066
134,63,13,14.258593320846558
135,64,14,13.440324783325195
136,63,13,13.191587209701538
137,63,13,12.387290954589844
138,63,13,14.95372462272644
139,63,13,14.206112384796143
140,63,13,13.93939208984375
141,63,13,15.686917304992676
142,63,13,14.237883806228638
143,64,14,14.809455633163452
144,64,14,12.265304327011108
145,65,15,14.165279388427734
145,65,15,2008.2878699302673
