Solution,Power,Latency,Cost
0,1269.9684392487316,2520942.5673191007,1439.316195672255
1,1476.2184022598665,850567.8231007322,1479.6410314106952
2,1706.19294521365,787010.443109546,1436.6847346274437
3,1581.738380035199,776511.7551651159,1469.9257401563166
4,1532.6876982315703,806892.1098799631,1473.625656286708
5,1562.4770730947284,566828.5681009081,1475.0937359155141
6,1542.2283814760187,752925.9297781492,1472.9659119402381
7,1684.2705864572272,536226.7984880139,1471.4307937149833
8,1586.3324019447434,676107.4823395092,1466.1159257722875
9,1700.2039527082663,580669.762469074,1466.5106352092075
10,1654.5213446948926,587032.884893132,1466.5363738998385
11,1577.735406384306,516475.19679509813,1473.01761205048
