epoch,fitness
0,1449530.6124830074
1,207003.0607217559
2,41640.71038874406
3,29655.720365907673
4,27403.721542142408
5,3437.954669328019
6,1310.224969556267
7,1310.224969556267
8,1310.224969556267
9,1254.3347267761292
10,1254.3347267761292
11,1215.7228684472932
12,1215.7228684472932
13,1215.7228684472932
14,1215.2639800437582
15,1215.2639800437582
16,1215.2639800437582
17,1210.9667959216436
18,1202.206329167996
19,1188.7996439467624
20,1164.2433848184278
21,1161.9021875479673
22,1161.9021875479673
23,1158.983335233938
24,1141.1360130626047
25,1141.1360130626047
26,1132.1642846341108
27,1131.2780392909592
28,1131.1713897133232
29,1126.5892016746882
30,1126.5892016746882
31,1126.4657453210116
32,1126.4657453210116
33,1126.4657453210116
34,1126.4657453210116
35,1126.4657453210116
36,1125.4599522095152
37,1125.4599522095152
38,1125.4599522095152
39,1125.4599522095152
40,1125.4599522095152
41,1125.4599522095152
42,1125.4599522095152
43,1125.4599522095152
44,1125.4599522095152
45,1125.4599522095152
46,1125.4599522095152
47,1125.4599522095152
48,1125.4599522095152
49,1125.4599522095152
50,1125.4599522095152
51,1125.4599522095152
52,1125.4599522095152
53,1125.4599522095152
54,1125.4599522095152
55,1125.4599522095152
56,1125.4599522095152
57,1125.4599522095152
58,1125.4599522095152
59,1125.4599522095152
60,1125.4599522095152
61,1125.4599522095152
62,1125.4599522095152
63,1125.4599522095152
64,1125.4599522095152
65,1125.4599522095152
66,1125.4599522095152
67,1125.4599522095152
68,1125.4599522095152
69,1125.4599522095152
70,1125.4599522095152
71,1125.4599522095152
72,1125.4599522095152
73,1125.4599522095152
74,1125.4599522095152
75,1125.4599522095152
76,1125.4599522095152
77,1125.4599522095152
78,1125.4599522095152
79,1125.4599522095152
80,1125.4599522095152
81,1125.4599522095152
82,1125.4599522095152
83,1125.4599522095152
84,1125.4599522095152
85,1125.4599522095152
86,1125.4599522095152
87,1125.4599522095152
88,1125.4599522095152
89,1125.4599522095152
90,1125.4599522095152
91,1125.4599522095152
92,1125.4599522095152
93,1125.4599522095152
94,1125.4599522095152
95,1125.4599522095152
96,1125.4599522095152
97,1125.4599522095152
98,1125.4599522095152
99,1125.4599522095152
100,1125.4599522095152
101,1125.4599522095152
102,1125.4599522095152
103,1125.4599522095152
104,1125.4599522095152
105,1125.4599522095152
106,1125.4599522095152
107,1125.4599522095152
108,1125.4599522095152
109,1125.4599522095152
110,1125.4599522095152
111,1125.4599522095152
112,1125.4599522095152
113,1125.4599522095152
114,1125.4599522095152
115,1125.4599522095152
116,1125.4599522095152
117,1125.4599522095152
118,1125.4599522095152
119,1125.4599522095152
120,1125.4599522095152
121,1125.4599522095152
122,1125.4599522095152
123,1125.4599522095152
124,1125.4599522095152
125,1125.4599522095152
126,1125.4599522095152
127,1125.4599522095152
128,1125.4599522095152
129,1125.4599522095152
130,1125.4599522095152
131,1125.4599522095152
132,1125.4599522095152
133,1125.4599522095152
134,1125.4599522095152
135,1125.4599522095152
136,1125.4599522095152
137,1125.4599522095152
138,1125.4599522095152
139,1125.4599522095152
140,1125.4599522095152
141,1125.4599522095152
142,1125.4599522095152
143,1125.4599522095152
144,1125.4599522095152
145,1125.4599522095152
146,1125.4599522095152
147,1125.4599522095152
148,1125.4599522095152
149,1125.4599522095152
150,1125.4599522095152
151,1125.4599522095152
152,1125.4599522095152
153,1125.4599522095152
154,1125.4599522095152
155,1125.4599522095152
156,1125.4599522095152
157,1125.4599522095152
158,1125.4599522095152
159,1125.4599522095152
160,1125.4599522095152
161,1125.4599522095152
162,1125.4599522095152
163,1125.4599522095152
164,1125.4599522095152
165,1125.4599522095152
166,1125.4599522095152
167,1125.4599522095152
168,1125.4599522095152
