Solution,Power,Latency,Cost
0,2107.424238901404,525.8642022842981,1497.2291260575764
1,2083.4501404988314,523.8692546384689,1506.0412322740578
2,2184.635935871069,519.832888607172,1496.2485826444847
3,2109.4817861492943,522.7397903854728,1510.5628172624436
4,2136.093419061499,527.7334296003578,1496.5669160926955
5,2080.505193567979,548.8014872695317,1500.5776818923173
6,2096.8124842104144,550.2552331812714,1493.649372444131
7,2169.290847256581,512.1942624046532,1511.7560319512354
8,2082.286869974062,539.837543557352,1497.9902717639243
9,2172.59716519499,534.4632859999437,1496.0592340119128
10,2165.9934974191788,517.268720876875,1510.2063580932172
11,2159.7828769542857,519.0459260381497,1497.2169421641609
12,2087.5000172730065,523.1498712544471,1502.1560193832734
13,2111.027723641098,520.2050285269286,1513.4430986891002
14,2209.3178651044327,547.078152595974,1494.5626122785711
15,2125.49185031903,519.4737082052368,1509.7791893159306
16,2077.6741740760212,528.9672191304852,1510.4634224907884
17,2063.6938402935793,554.5495756078979,1490.069041293683
