Solution,Power,Latency,Cost
0,2267.6501327440365,821.4970521807023,1429.1208246442263
1,2238.359617555066,832.8034124461417,1390.9309467051494
2,2195.519417686932,951.6430208305329,1361.1327877532956
3,2547.574744655037,797.7386832038352,1397.7491233731596
4,2253.1785518157835,821.9052682272003,1406.5270349864707
5,2310.358329946663,814.3332304786369,1423.821640363738
6,2453.9799920840896,860.8916777692646,1372.836567584843
7,2424.23829587664,964.9248106324418,1338.8482351611506
8,2437.9740758060725,864.8365651149064,1368.7310122495808
9,2138.76351775719,908.3659980794262,1383.7396098318466
10,2177.1398752862956,824.539596825995,1435.121339337743
11,2252.7270935656106,873.9906094454748,1376.8477200067814
12,2265.451913191897,854.7966257016595,1388.0912276239724
13,2165.649759633958,897.3122715527253,1378.98352094555
14,2303.053090302027,859.4175717615587,1376.3107300730105
15,2450.0406065147267,864.0154462353286,1374.7351799207458
16,2403.4361738740827,931.567560753526,1355.683989424612
17,2206.6555548198367,915.9707460079078,1357.2885374217103
18,2234.997679543928,834.726987631903,1414.2402436293755
19,2409.545996149195,876.7492381374909,1368.628446474813
20,2219.560270253738,835.7536062584126,1395.6368016187441
21,2429.057934704148,864.7328880746275,1369.9095420817578
22,2161.779716756796,888.9487780040586,1390.814208589878
23,2301.0281240073177,851.4913002810533,1381.6002670297432
24,2384.556013235219,935.1310326591563,1356.0432312671446
25,2148.811723723714,897.0228810611267,1388.24834760189
26,2236.8033120449054,893.0543069814585,1368.9771151234493
27,2483.6854354928246,829.1513383095296,1377.7898017981056
28,2373.5877839292116,844.7351462415645,1379.157267423191
29,2195.046970231795,877.506317084268,1379.626335475715
30,2289.2906030707777,899.5225164204732,1368.2357255106067
31,2384.0806342707033,830.2445741186154,1386.8170373434682
32,2183.8169548793935,888.3304624612467,1372.1656399713077
33,2164.5606202425934,971.6931422391822,1366.4510912420933
34,2251.4740724750013,829.703623324555,1389.6690505803451
35,2152.784964322507,880.7851144821368,1392.9928323780086
36,2400.947361084798,935.9330314838071,1353.0492897103604
37,2271.3200915042307,885.2350616714111,1372.598570655935
38,2235.446775569164,822.468855238031,1403.909183437745
39,2192.2453144944866,854.7910786716069,1424.3191510054064
40,2383.7303377524845,830.3870579641531,1386.724888348149
41,2223.916080969848,866.9346996198092,1378.4336701292254
42,2326.2339358389668,840.201460933454,1382.5636065949482
