Solution,Power,Latency,Cost
0,250.73470559671162,170415.982242383,452.1918207369498
1,331.9591662354828,31265.79768966638,476.8302456129182
2,294.43602835400014,75786.0063780963,440.6866242334831
3,290.9032722762292,35154.75328423335,452.42914744919807
4,319.9746093425702,26020.71751064108,484.3888680624077
5,298.71009063248925,33409.356260920176,450.6705650101932
6,274.25046387006853,95626.93365033601,446.0894577469514
7,290.30041645927383,93364.84559452033,456.13117678965716
8,283.88890805226106,40752.86724413612,462.353145624789
9,338.4863560671293,28777.10973487007,446.5179100541594
10,357.3005727555031,26517.93735848389,478.0178477917916
