Solution,Power,Latency,Cost
0,760.5294529913639,563.6886633434682,710.6377335135988
1,764.684565320367,450.9917002096425,768.9849066469288
2,816.7237201593211,452.81582896468484,748.3501885682164
3,744.8074571068709,538.0065273610146,738.8623502635272
4,834.2068722495394,445.0673033609205,762.2047890388837
5,808.134524239651,552.8305861658554,724.0887960663265
6,713.2480170543425,480.23512174251516,764.6264156541839
7,807.2423825643194,435.0445780549439,774.8354845201259
8,754.1754038071855,464.9941050139355,763.0386039099527
9,943.5171969489417,503.7133346397789,717.4599216288872
10,806.9469450388914,454.89279066027996,756.05043445673
11,758.0063872864077,523.9012619216398,737.5669397897002
12,830.6976276207496,487.27903133290795,739.762438320368
13,739.1467758213133,513.9255210655147,740.673480851167
14,762.6088327677668,558.2161275525673,709.9103373747467
15,872.710838248017,519.3587688417458,715.0809499740211
16,808.228950550787,520.8842195930315,734.7102100498247
17,756.2764183650531,459.8115172152635,784.7983429186573
18,794.2765932922172,494.95116968119214,741.203774256525
19,779.5853033929907,457.7308706414512,750.4385247555475
20,777.5670643570327,465.0814346510139,758.7576795075267
21,783.2279753592868,446.2606020674227,777.3810261004902
22,845.6238821058396,442.6063048145346,747.0984267512175
23,786.1377531662395,442.35887377818,770.5867268720689
24,819.9866107617912,497.41148418753227,740.40967581386
25,806.3652536615615,437.5749201985041,769.5730421145839
26,816.0169536293578,487.75527965396293,743.6894262181556
27,734.0642483774018,469.4946534048685,777.0440685011419
28,828.2796412514984,445.2673937142842,760.5260557099605
29,790.4103843677123,503.3396396848121,743.1763750878217
30,745.3230139366996,1563.5871779458435,718.1562960433356
31,742.5523452379808,492.0835395288738,760.8681820705015
32,731.0551035207377,560.6052692190045,741.5523014781288
33,779.3088212619551,491.75358432843296,744.8768694833417
34,762.7107691823846,505.6050648135496,743.3843358046547
