Solution,Power,Latency,Cost
0,1450.8852076981373,592555.1123405682,1417.4055131286127
1,895.1923466515766,3138525.1943091336,573.7796306015016
2,1827.7336111394861,1463335.5848250668,1099.194408276364
3,1811.2389427400626,594759.8939385262,1300.8567680312442
4,1243.5170413334463,1776926.3413914891,1255.3281108532187
5,698.337875897049,5889841.773609319,585.853490588345
6,2988.9991946173122,680.6170463715905,1615.7326846397375
7,1604.770080788014,866409.7630454706,1282.9068321341356
8,1931.8850355676525,215360.7368626254,1391.171514535952
9,2017.7979767897987,56099.75569313272,1151.190864841136
10,1600.5377848521273,2179945.1570492927,1068.7384427101206
11,1662.1910159957542,796905.114778157,1344.0633579866983
12,1779.6261269010247,356514.63017030933,1414.5920096469192
13,1450.0247736105023,1900904.303677391,1161.7501536398863
14,1376.4970383955379,2319146.491940149,1048.4084086031755
15,2093.8630528762455,1053.838074509599,1536.582967382496
16,2127.4745415659727,1282.0694683557347,1363.9675813237538
17,597.1335409256559,4658447.615741748,588.5304767053328
18,505.30135355517086,11318598.52798934,582.6005156633722
19,1167.5127066870505,2379939.6493876916,1248.57094966934
20,753.8247685354097,3994236.9667195864,581.0682640060339
21,842.1167316042402,3754425.825729286,577.3246903400727
22,574.9966862420744,10431478.976668095,577.352849620584
23,1181.1517601150665,1824498.1623420608,1332.8088234054937
24,1108.3680087694197,1865396.399396875,1316.016481849505
25,1885.085774510572,361686.42103705654,1323.3105826730302
26,549.1474855084602,5359387.214699279,596.3490349433981
27,566.0851034876094,5861038.6108686505,593.2135159761151
28,476.76338365428876,14797987.91385502,608.8838474401637
29,420.5613452505001,16580153.471784057,560.3841498316104
30,530.7040942297575,6695746.98891634,593.3924971995478
31,1482.859932642637,1111349.8795730984,1332.1450097821637
32,1270.3697597061112,2357734.0930214897,1232.1378618456704
33,1654.5444317603603,1304163.0944639507,1139.9605813086312
34,2495.428712624668,52377.19986034877,1323.392769128432
35,1134.5180454670306,2848493.5906593613,926.8880370587724
36,1103.9001597630372,3057477.0219537583,1258.0692708874674
37,737.4318783590888,3904194.2041968377,582.0949359603422
38,1330.818744728964,1447736.1493514273,1356.4528467042774
39,1238.2250047523617,2790273.609004401,1238.211125254429
40,1419.493034776503,1995508.1914757835,1248.3694485562562
41,1344.8434670260444,1747719.4816857383,1282.695387338095
42,490.62441639650007,12483875.871168654,598.0240777560956
43,1477.912487322372,1712135.855950882,1307.8699655611838
44,568.7671979689145,7854855.6746296855,587.7310699266965
45,667.2673824234787,5659040.923166421,586.8105602016083
46,581.3205375262048,7102713.66228065,590.7148351739563
