Solution,Power,Latency,Cost
0,326.13091244406843,26406.115769507593,414.9944744965794
1,325.26771509935946,21651.976212126334,431.5252903300833
2,467.1082554494258,12775.149092551483,517.7152633428261
3,277.03177786862517,29816.044412276002,457.1840291770896
4,1072.0275427824342,171.14751389516007,662.488637998261
5,975.8096036662411,171.01987695877872,683.0077770892376
6,337.8996120786245,18746.623815721152,507.7403916221542
7,822.2515579813453,244.58026745549256,633.3014392151279
8,1021.3414657740627,176.8857451029587,671.0845708463833
9,355.8407241209617,29810.732973044964,413.87913898034964
10,921.9649765985803,194.08178335416855,643.818036632606
11,898.5643745011728,236.03769309886565,522.0216480757332
12,953.324473865219,172.67157265198745,684.3434419642252
13,828.8421132208485,242.3952582799784,614.2735003606465
14,671.509150499342,272.84996644898956,590.8239573908353
15,589.0192692562892,332.12858855063706,586.5876899140296
16,584.2021694747637,518.9349303215529,545.453590635117
17,283.42450503806776,46327.82631826572,449.95605953560073
18,601.6666643374616,381.2737144566414,571.3253074517297
19,724.5676843306717,227.7386440369146,635.9792951494823
20,954.2430695362602,184.3420556411042,673.4588530459354
21,761.3281803925482,247.26064507763175,625.1625165928682
22,558.8568854499532,980.8762390301395,541.8715100169314
23,1130.9433173265527,168.15921889947757,659.5057626821705
24,878.8059271808354,207.75614312143935,634.9044827872681
25,675.2433514726737,347.1618309919856,551.4988202041612
26,642.9529291210293,256.0893303212292,613.4677935684349
27,622.0666571013029,3286.0300064040175,509.21573050438974
28,1032.6824117910578,164.95984647129077,670.1935029941567
29,980.2841044915588,168.50245718924057,681.1080504129885
30,575.3924998219782,455.2810405292262,554.5786132053253
31,1179.1164320434639,195.59697157056917,636.9188787835616
32,696.2446136976838,395.4536127699042,535.8923354752303
