Solution,Power,Latency,Cost
0,2259.711758202622,555.3991113045404,1448.7846417653125
1,2156.987046244058,546.1229788984475,1456.3334608440268
2,2095.0964955315108,606.1521517150037,1462.192438770653
3,2103.901891877842,560.7492147121258,1443.4885639644424
4,2206.0481511170997,574.6571327896022,1443.0858198376054
5,2177.047878288867,552.953581861238,1453.4083259488912
6,2171.789744526239,596.3961503093094,1442.860857338551
7,2132.4361310481913,557.9939454495271,1461.2500738531235
8,2149.463502794555,648.3463879874331,1431.6054221354502
9,2184.203549714309,591.0600530213928,1438.745150574487
10,2219.6556672230604,574.9010561718741,1432.672534394394
11,2138.6920098173687,619.3020008702971,1442.7914319350107
12,2203.477123547676,557.4365671377082,1450.6237609759166
13,2096.028119729758,581.3957000923247,1460.4822746146274
