Epoch,FrontSize,Time
1,22,2.1976735591888428
2,26,1.795893669128418
3,27,1.609534502029419
4,33,1.4223179817199707
5,20,1.4273478984832764
6,20,1.4079382419586182
7,19,1.3444008827209473
8,7,1.4442970752716064
9,14,1.3371315002441406
10,18,1.398829460144043
11,22,1.39093017578125
12,24,1.3425030708312988
13,33,1.5929832458496094
14,21,1.213984727859497
15,20,1.2843132019042969
16,20,1.6084294319152832
17,26,1.3023927211761475
18,27,1.5084288120269775
19,19,1.6522343158721924
20,27,1.3273472785949707
21,10,1.378692865371704
22,11,1.4059157371520996
23,18,1.424931526184082
24,26,1.493868350982666
25,13,1.4368064403533936
26,13,1.4380059242248535
27,20,1.3632869720458984
28,16,1.597809076309204
29,24,1.499617338180542
30,35,1.4203815460205078
31,21,1.520660400390625
32,24,1.6078112125396729
33,13,1.5044934749603271
34,20,1.484320878982544
35,23,1.2712762355804443
36,15,1.353947401046753
37,15,1.5816245079040527
38,10,1.4906268119812012
39,18,1.4973530769348145
40,18,1.4476096630096436
41,24,1.3766889572143555
42,10,1.3739216327667236
43,11,1.3678193092346191
44,12,1.235642671585083
45,22,1.2613677978515625
46,27,1.3874962329864502
47,33,1.7385177612304688
48,23,1.2465825080871582
49,19,1.4458024501800537
50,19,1.3083224296569824
51,26,1.458672046661377
52,26,1.3897104263305664
53,27,1.4188127517700195
54,15,1.617342472076416
55,7,1.4560141563415527
56,10,1.4071474075317383
57,23,1.5164601802825928
58,39,1.6031174659729004
59,26,1.2602975368499756
60,24,1.474212408065796
61,17,1.4459738731384277
62,22,1.1550724506378174
63,16,1.2909080982208252
64,34,1.3290936946868896
65,42,1.387911319732666
66,40,1.1696527004241943
67,34,1.4300179481506348
68,36,1.3563828468322754
69,36,1.375441074371338
70,41,1.3274078369140625
71,49,1.331355333328247
72,17,1.3036367893218994
73,27,1.3520057201385498
74,20,1.2356951236724854
75,29,1.3805906772613525
76,24,1.4216773509979248
77,16,1.6018073558807373
78,19,1.4787390232086182
79,12,1.5196638107299805
80,15,1.468376874923706
81,15,1.5222346782684326
82,18,1.5985674858093262
83,17,1.3278179168701172
84,36,1.2991700172424316
85,29,1.393531084060669
86,10,1.2525420188903809
87,11,1.443030595779419
88,24,1.3826045989990234
89,15,1.305091381072998
90,35,1.4685547351837158
91,23,1.5356485843658447
92,25,1.5759708881378174
93,27,1.4215247631072998
94,23,1.4369049072265625
95,31,1.2747485637664795
96,32,1.2635166645050049
97,20,1.358422040939331
98,33,1.2332005500793457
99,39,1.3206992149353027
100,44,1.323845624923706
101,38,1.3555576801300049
102,36,1.3549659252166748
103,33,1.1590518951416016
104,47,1.413336992263794
105,33,1.2800536155700684
106,27,1.2855677604675293
107,44,1.6012732982635498
108,47,1.715104579925537
109,49,1.5292274951934814
110,41,1.7638459205627441
111,37,1.6350452899932861
112,29,1.5068554878234863
113,33,1.4009103775024414
114,17,1.5219027996063232
115,10,1.3504588603973389
116,9,1.4400403499603271
117,9,1.4340519905090332
118,10,1.2572476863861084
119,17,1.3091113567352295
120,24,1.3659639358520508
121,20,1.3459663391113281
122,22,1.4967660903930664
123,31,1.4381930828094482
124,25,1.3231275081634521
125,15,1.3827497959136963
126,24,1.2810072898864746
127,19,1.4248878955841064
128,25,1.4185163974761963
129,13,1.2340011596679688
130,19,1.3594017028808594
131,14,1.3955731391906738
132,15,1.5209836959838867
133,18,1.4613065719604492
134,18,1.38724946975708
135,9,1.4781017303466797
136,14,1.6246306896209717
137,8,1.407764196395874
138,37,1.4354515075683594
139,33,1.4899771213531494
140,30,1.5926523208618164
141,13,1.6698503494262695
142,14,1.3302276134490967
143,8,1.507995367050171
144,13,1.6725890636444092
145,9,1.353872537612915
146,14,1.5084755420684814
147,24,1.442873239517212
148,16,1.6836371421813965
149,11,1.619124412536621
150,20,1.6097242832183838
151,23,1.3696212768554688
152,16,1.380326271057129
153,22,1.3140177726745605
154,9,1.5711679458618164
155,34,1.5545408725738525
156,21,1.322490930557251
157,17,1.5145723819732666
158,19,1.353492259979248
159,17,1.290215015411377
160,12,1.3008661270141602
161,12,1.3033666610717773
162,16,1.3644099235534668
163,21,1.2928450107574463
164,20,1.4290740489959717
165,23,1.589585781097412
166,20,1.4562993049621582
167,13,1.5722739696502686
168,19,1.5022423267364502
169,14,1.4729747772216797
170,14,1.5317621231079102
171,11,1.5007588863372803
172,8,1.6271412372589111
173,8,1.3575541973114014
174,10,1.3919250965118408
175,13,1.6285698413848877
175,13,251.39059901237488
