Epoch,FrontSize,Time
1,20,11.182250738143921
2,21,12.458275556564331
3,22,12.926366090774536
4,22,12.697933673858643
5,23,13.763729333877563
6,28,11.801766872406006
7,23,12.022667169570923
8,24,12.904268980026245
9,24,12.938468933105469
10,25,12.664926528930664
11,25,12.80288314819336
12,24,12.697382926940918
13,25,11.173967123031616
14,24,12.700867652893066
15,22,12.635462760925293
16,23,12.342894315719604
17,23,12.269539833068848
18,23,10.33353328704834
19,23,10.83748459815979
20,25,12.556281328201294
21,25,13.680109739303589
22,22,12.891545534133911
23,21,11.88030195236206
24,21,12.725732564926147
25,20,14.30998182296753
26,24,13.778020858764648
27,22,11.664508819580078
28,24,13.986628293991089
29,23,13.046831369400024
30,21,11.783142566680908
31,21,13.147717714309692
32,21,11.807842493057251
33,19,12.696969985961914
34,19,11.300999402999878
35,20,12.299314975738525
36,20,11.449352264404297
37,19,10.790801525115967
38,19,12.887521505355835
39,19,11.688458442687988
40,21,12.570319414138794
41,20,12.731393337249756
42,20,11.830164432525635
43,20,12.047515392303467
44,21,10.452546834945679
45,17,11.881141662597656
46,24,12.417158126831055
47,23,11.388896703720093
48,23,12.792529106140137
49,24,11.774649381637573
50,26,11.050460577011108
51,25,12.924876928329468
52,24,10.618659257888794
53,22,12.286426067352295
54,21,12.799448251724243
55,20,12.146545171737671
56,24,12.118262767791748
57,25,11.797541856765747
58,24,11.569580793380737
59,26,11.15865683555603
60,24,11.23749327659607
61,25,10.50659465789795
62,24,13.047497272491455
63,25,12.789996862411499
64,29,11.524118900299072
65,23,11.297935724258423
66,21,11.842101573944092
67,21,12.955330610275269
68,22,10.668964862823486
69,21,11.363186836242676
70,21,12.571207761764526
71,23,11.823741436004639
72,22,11.24755311012268
73,20,11.605525732040405
74,17,12.294949769973755
75,22,12.73099970817566
76,21,12.560381889343262
77,21,12.61681079864502
78,23,12.35184383392334
79,22,13.404924154281616
80,22,15.090100288391113
81,19,11.43441128730774
82,18,12.584299564361572
83,18,12.399891376495361
84,19,12.724843740463257
85,21,11.75922966003418
86,21,10.514403820037842
87,22,11.152418613433838
88,22,11.044182062149048
89,23,11.196444749832153
90,24,10.95129656791687
91,24,11.127776384353638
92,22,12.381523609161377
93,26,12.457177877426147
94,29,10.862761974334717
95,29,11.854470014572144
96,30,11.268469333648682
97,30,11.40434741973877
98,30,10.679009199142456
99,28,10.186781883239746
100,28,12.050946235656738
101,28,11.82990312576294
102,29,11.960000991821289
103,28,11.798033237457275
104,29,9.98346495628357
105,24,10.746739625930786
106,23,11.276062488555908
107,24,12.04896092414856
108,21,11.860543251037598
109,21,10.91185212135315
110,20,10.919558048248291
111,19,13.002871751785278
112,24,12.53566288948059
113,24,11.634454011917114
114,23,10.978646039962769
115,18,13.237824201583862
116,20,11.610520839691162
117,22,12.269436359405518
118,22,11.104710578918457
119,21,11.533624410629272
120,22,12.719208478927612
121,22,11.827955484390259
122,19,13.252992391586304
123,20,12.177790641784668
124,21,12.696471452713013
125,23,13.162262678146362
126,25,11.403972864151001
127,31,12.561544179916382
128,29,12.313844919204712
129,31,10.457776069641113
130,31,12.22768759727478
131,30,12.388623237609863
132,29,10.801878213882446
133,28,12.92844533920288
134,28,11.330842018127441
135,28,11.764506101608276
136,28,12.858818769454956
137,32,12.056239604949951
138,32,11.110877752304077
139,30,12.117254495620728
140,29,11.635530471801758
141,25,11.777825117111206
142,25,13.000772476196289
143,26,11.773287773132324
144,26,11.196714401245117
145,28,11.922958135604858
146,24,12.470820426940918
147,25,13.142146110534668
148,24,11.760956764221191
149,22,13.601501941680908
150,22,13.122143268585205
151,22,11.813579797744751
152,23,11.51190733909607
153,22,11.427244186401367
154,21,11.607223749160767
155,19,10.638485431671143
156,20,11.386291980743408
157,22,12.507988214492798
158,23,11.900270223617554
159,23,11.191781282424927
160,22,12.969313621520996
161,20,11.907428741455078
162,18,13.477758646011353
163,18,12.881795167922974
164,23,11.169740915298462
165,23,12.20523977279663
166,24,12.044898748397827
166,24,2001.1435189247131
